lake_id,arc1,arc2
1150000822,0.19456199,0.80543804
1150001092,0.3633698,0.63663024
1150002502,0.41969547,0.58030456
1150002592,0.61458707,0.3854129
1150003802,0.35069984,0.6493001
1150004092,0.5039762,0.4960237
1150005262,0.5123285,0.4876715
1150005972,0.64451426,0.35548577
1150007303,0.44236183,0.55763817
1150007432,0.58667994,0.41332
1150008142,0.6577746,0.34222534
1160000282,0.40676492,0.59323514
1170006442,0.78496957,0.21503042
1170013163,0.7707875,0.22921255
1170013972,0.06760558,0.9323944
1170014783,0.27197096,0.728029
1220005463,0.68808097,0.31191903
1220013612,0.8167956,0.18320443
1220053053,0.67913395,0.32086602
1220056833,0.67588913,0.32411087
1220056903,0.5845771,0.41542295
1230003032,0.5818567,0.4181432
1230009732,0.42748147,0.57251847
1240009142,0.5776381,0.42236197
1240018052,0.5696328,0.43036714
1240019053,0.73902994,0.26097
1250034252,0.44973502,0.55026495
1250051122,0.3755689,0.6244311
1250064892,0.12672555,0.87327445
1270003322,0.08934488,0.91065514
1270024123,0.4591016,0.5408984
1270028303,0.9066314,0.09336861
1270040752,0.69097275,0.3090273
1270041163,0.31344008,0.6865599
1270045763,0.86227834,0.13772172
1270054173,0.27280554,0.7271944
1310000402,0.45735765,0.54264235
1310005562,0.34356046,0.65643954
1320012743,0.8124605,0.18753956
1320015733,0.5690826,0.43091738
1320015883,0.18878712,0.8112129
1320018042,0.25074306,0.7492569
1320022222,0.50294846,0.49705157
1320023692,0.1366623,0.8633377
1320023702,0.7525841,0.24741587
1320026362,0.66288733,0.33711264
1320028172,0.24978407,0.75021595
1320029763,0.17435843,0.8256415
1320030072,0.111846894,0.8881531
1320031272,0.8736639,0.12633607
1320031292,0.1555194,0.8444806
1320035402,0.68442833,0.31557167
1320035532,0.8283225,0.17167747
1320036032,0.39796656,0.60203344
1320036142,0.35643372,0.64356637
1320037342,0.49787074,0.50212926
1320038493,0.3942627,0.60573727
1320040872,0.4130241,0.58697593
1330003052,0.32208037,0.6779196
1330003162,0.20459951,0.79540044
1330006212,0.19168161,0.8083184
1330007723,0.36901787,0.63098216
1330008533,0.34560645,0.6543936
1330008622,0.4875479,0.5124521
1330010923,0.48517683,0.5148232
1330014893,0.34628138,0.6537186
1330015103,0.3704302,0.62956977
1420040083,0.5055346,0.49446547
1420043703,0.7454777,0.2545224
1420045233,0.35507354,0.6449265
1420049113,0.6338327,0.36616728
1430002253,0.61786515,0.38213488
1430002872,0.52238137,0.47761858
1430004273,0.05355498,0.946445
1430004323,0.29649082,0.7035092
1430005083,0.33657253,0.6634275
1440001863,0.42236578,0.5776342
1440005913,0.17619382,0.8238062
1440011113,0.25252643,0.74747354
1450003703,0.52982825,0.47017172
1450007622,0.27005413,0.7299459
1450009233,0.2181626,0.7818374
1450009543,0.4396035,0.5603965
1450009923,0.13066867,0.86933136
1450011142,0.13731003,0.8626899
1450012863,0.31901994,0.6809801
1450014203,0.41624004,0.58376
1460002782,0.6954425,0.30455753
1460009393,0.3652382,0.6347618
1510001923,0.25294408,0.74705595
1510006093,0.39558312,0.6044169
1510006393,0.50815535,0.4918447
1530003042,0.81288975,0.18711023
1530004152,0.12345023,0.87654984
1530011512,0.64524496,0.35475498
1530012122,0.05070675,0.9492932
1540002042,0.48313013,0.51686984
1620001552,0.065783836,0.93421614
1620004522,0.18383595,0.8161641
1620008282,0.12042179,0.87957823
1620023612,0.41520524,0.58479476
1620031802,0.46750566,0.53249437
1620032342,0.73337907,0.26662096
1620034183,0.24610959,0.7538904
1620063302,0.3426871,0.6573128
1720000552,0.45603514,0.5439649
1720001282,0.27135324,0.7286467
1720001342,0.049652457,0.9503475
1720003902,0.31510696,0.684893
1720003932,0.45793247,0.5420675
1720004142,0.49565777,0.5043422
1720004172,0.323887,0.67611295
1720004433,0.55957973,0.44042027
1720004453,0.40780807,0.59219193
1720007172,0.62042224,0.3795778
1720008692,0.43667856,0.5633214
1720009413,0.40305868,0.59694135
1720010272,0.5033241,0.4966759
1720010283,0.40861124,0.59138876
1720033122,0.62690705,0.37309298
1720041492,0.4893441,0.51065594
1720041532,0.8238136,0.17618638
1720046943,0.4223277,0.57767236
1720052653,0.6390656,0.36093444
1720053693,0.77661264,0.22338727
1720054503,0.53096586,0.4690341
1720056903,0.4926527,0.50734735
1720057352,0.5626372,0.43736282
1720057912,0.16487491,0.8351251
1730047972,0.1496555,0.8503444
1730059332,0.27356243,0.72643757
1810025102,0.832557,0.167443
1810030972,0.27579322,0.72420686
1810042913,0.076441675,0.9235583
1810079153,0.4129629,0.58703715
2110011792,0.30688462,0.69311535
2110017972,0.32834393,0.6716561
2110020813,0.6532767,0.3467233
2110024562,0.23967332,0.7603266
2110026463,0.37564376,0.6243562
2130000053,0.028939484,0.9710605
2130000103,0.70758915,0.29241082
2130000133,0.55951184,0.44048813
2130000363,0.7524482,0.24755184
2130002132,0.28511238,0.7148876
2130004282,0.3124258,0.68757427
2130004742,0.8355489,0.1644512
2130012372,0.57783234,0.42216772
2130012773,0.1825654,0.8174346
2130024252,0.7661882,0.23381174
2130026062,0.23519124,0.7648088
2130026152,0.90378004,0.096219935
2140010663,0.37548468,0.6245153
2140010713,0.4447086,0.55529135
2140010723,0.5833155,0.41668448
2140014592,0.27317426,0.7268258
2140016022,0.7088735,0.29112646
2150000032,0.9362293,0.06377065
2150005082,0.8825142,0.117485866
2160000792,0.24152231,0.7584776
2160009382,0.67346746,0.32653254
2160009923,0.33014363,0.6698564
2160020822,0.28279898,0.71720105
2160025082,0.62208873,0.3779112
2160026602,0.73428893,0.2657111
2160030672,0.9697183,0.030281754
2160046863,0.6123932,0.3876069
2210000352,0.5568112,0.4431888
2220000093,0.77760357,0.22239643
2220014373,0.4349744,0.56502557
2220017492,0.65993106,0.3400689
2220020922,0.6184702,0.38152984
2220029372,0.85113966,0.14886037
2230005753,0.10140817,0.8985918
2230021903,0.48024678,0.5197532
2230037623,0.31841367,0.6815863
2230043572,0.61761713,0.38238293
2230044463,0.47327122,0.52672887
2230062373,0.25132248,0.7486775
2230073093,0.9333547,0.06664535
2240003112,0.8462285,0.15377149
2240007732,0.06652729,0.93347275
2240011142,0.8339945,0.16600549
2250031083,0.4131376,0.5868624
2250031093,0.5360233,0.4639767
2250061402,0.7212267,0.27877328
2250061733,0.774351,0.22564894
2250085593,0.53513896,0.46486107
2250088883,0.5486127,0.45138732
2250088893,0.41580033,0.58419967
2260001413,0.2702638,0.7297362
2260031472,0.8702994,0.12970063
2260031502,0.5056562,0.49434382
2260033822,0.73158073,0.26841927
2270004543,0.72400856,0.27599144
2270044463,0.63610727,0.36389273
2270044473,0.68354857,0.31645143
