lake_id,arc1,arc2,arc3,arc4,arc5,arc6
7250080512,5.492234,5.718368,5.788641,4.9785886,5.3813796,5.6952524
7250092313,5.485283,5.4334764,5.406393,5.6723576,5.5621653,5.0423694
7250113932,5.8579264,5.3469906,5.4072886,5.369255,5.584797,5.4782295
7250145713,2.3431056,2.268621,2.6105895,2.0252125,2.444859,2.2174995
7250202733,5.911503,5.6048946,5.8545527,5.7584457,5.565231,5.5610485
