lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8
7250080512,4.287297,4.859455,4.9985743,4.648245,4.6242023,5.2086916,4.8286085,4.6034327
7250092313,4.5833664,4.530693,4.5051293,5.0422597,4.672856,4.686109,4.8786364,4.709195
7250113932,4.7896414,4.771265,4.7387753,4.6815886,4.5779624,4.9507484,4.602982,4.9744635
7250145713,2.0645797,1.8462651,2.2309222,2.0217366,1.8260418,2.2543888,1.7735124,2.0086627
7250202733,4.757587,4.979452,5.170371,4.7969904,4.7477174,5.0993485,4.8527865,5.0731373
