lake_id,arc1,arc2,arc3
1150000822,1.0,0.0,0.0
1150001092,0.0,0.0,1.0
1150002502,1.0,0.0,1.0672582e-32
1150002592,1.0,0.0,0.0
1150003802,1.0,0.0,2.6236088e-36
1150004092,9.411e-42,0.0,1.0
1150005262,0.0,0.0,1.0
1150005972,1.0,0.0,0.0
1150007303,0.5,0.0,0.5
1150007432,0.0,0.0,1.0
1150008142,0.0,0.0,1.0
1150008332,0.0,0.0,1.0
1160000282,0.14285715,0.0,0.85714287
1170006442,0.0,0.0,1.0
1170013163,1.0,0.0,9.856764e-31
1170013972,0.0,0.0,1.0
1170014783,1.0,0.0,0.0
1220005463,0.25,1.96e-43,0.75
1220013612,1.0,0.0,1.32744936e-17
1220053053,0.5,0.0,0.5
1220056833,0.0,0.0,1.0
1220056903,0.125,0.0,0.875
1230003032,0.5,0.5,0.0
1230005872,0.0,0.0,1.0
1230009732,1.0,0.0,4.8818125e-25
1240009142,1.0,0.0,0.0
1240018052,1.0,4.841817e-29,0.0
1240019053,0.0,1.0,0.0
1250010552,1.0,0.0,0.0
1250034252,1.0,0.0,0.0
1250051122,6.4047925e-18,0.0,1.0
1250064892,1.0,1.6749094e-29,0.0
1270003322,1.0,0.0,0.0
1270024123,1.0,0.0,0.0
1270028303,1.0,0.0,0.0
1270040752,1.0,0.0,3.7053448e-30
1270041163,0.0,0.0,1.0
1270045763,9.271305e-34,0.0,1.0
1270054173,1.0,0.0,1.6471123e-37
1310000402,0.5,0.0,0.5
1310005562,1.0,0.0,0.0
1310009293,1.0,0.0,2.2659156e-28
1320012743,1.0,0.0,9.7007755e-29
1320015733,0.0,0.0,1.0
1320015883,7.334952e-34,0.0,1.0
1320018042,0.0,0.0,1.0
1320022222,1.0,0.0,0.0
1320023692,0.0,2.6545054e-28,1.0
1320023702,0.0,0.0,1.0
1320025542,1.0,0.0,0.0
1320026362,0.0,1.0,9.294383e-26
1320028172,0.0,0.0,1.0
1320029763,1.0,0.0,0.0
1320030072,6.8743e-40,0.0,1.0
1320031272,0.0,0.0,1.0
1320031292,1.0,0.0,0.0
1320035402,0.0,0.0,1.0
1320035532,0.0,0.0,1.0
1320036032,0.0,0.0,1.0
1320036142,0.22222222,0.0,0.7777778
1320037342,1.0,0.0,0.0
1320038493,1.0,0.0,0.0
