lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8
1140000602,0.0,1.1975414e-05,0.0,0.76894253,0.05080866,0.0,2.0422801e-09,0.18023682
1150000822,0.0,1.7340587e-15,0.0,0.8088615,0.002053328,0.0,5.044742e-09,0.18908517
1150001092,0.0,9.6090976e-23,0.0,1.0,1.1597716e-09,0.0,1.428933e-26,2.17e-43
1150002502,0.0,0.0,0.0,0.0,3.4081342e-09,0.0,0.0,1.0
1150002592,0.0,0.0,0.0,1.0,2.3631753e-34,0.0,0.0,0.0
1150003802,0.0,0.0,0.0,1.0,5.7566635e-16,0.0,9.2812885e-38,0.0
1150004092,0.0,0.0,0.0,2.4e-44,1.0,0.0,7e-45,0.0
1150004882,0.0,5.6348016e-15,0.0,1.0,8.2305676e-11,0.0,9.623636e-28,1.7096305e-16
1150005262,0.0,1.8090365e-16,0.0,0.5,2.9039398e-09,0.0,2.838189e-14,0.5
1150005972,0.0,2.2625494e-26,0.0,1.0,1.2741919e-10,0.0,1.2812222e-22,1.526673e-17
1150006022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1150007303,0.0,9.178604e-34,0.0,1.0,6.760325e-12,0.0,1.8820672e-17,4.7472487e-15
1150007432,4.608731e-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1150008142,0.0,0.0,0.0,1.0,5.0979e-41,0.0,0.0,0.0
1150008332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160000282,0.0,7.586675e-18,0.0,0.28571433,0.71428573,0.0,1.2864104e-09,4.034623e-10
1170006442,0.0,1.2021126e-18,0.0,1.0,2.0918447e-12,0.0,1.4845823e-16,3.6134265e-15
1170013163,0.0,0.0,0.0,1.0,8.3376905e-27,0.0,7.1968523e-31,0.0
1170013972,0.0,0.0,0.0,1.0,8.441e-42,0.0,0.0,0.0
1170014783,0.0,0.0,0.0,1.0024436e-09,1.0,0.0,1.27671144e-26,2.7583577e-33
1220005463,0.0,1.2704711e-08,0.0,0.59622926,0.24541475,0.0,0.011250735,0.14710528
1220013612,0.0,2.0405964e-14,0.0,1.0,2.89122e-10,0.0,7.0880745e-12,4.4396224e-09
1220053053,0.0,1.0795922e-09,0.0,0.5413787,0.30098486,0.0,0.10000181,0.05763468
1220056833,0.0,2.5669321e-26,0.0,0.5,4.740196e-15,0.0,0.5,1.9309963e-33
1220056903,0.0,1.1232575e-12,0.0,0.49996582,0.3750056,0.0,7.402221e-18,0.1250286
1230003032,9.5238e-41,5.683841e-23,6.8987143e-28,1.5276989e-36,1.0,1.7793363e-35,2.9706765e-37,1.4735e-41
1230005872,0.0,0.0,0.0,0.0,3.4217787e-36,0.0,0.0,1.0
1230009732,0.0,0.0,0.0,1.0,4.820779e-18,0.0,2.8310298e-25,9.3674e-16
