lake_id,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9
1220056833,0.9999999999991083,0.0,1.1527471215717666e-44,9.522858449039628e-75,0.0,8.913460751570061e-13,0.0,1.8876983615853772e-23,0.0
1220056903,0.9999999999990123,0.0,1.658760091563539e-45,1.2577075445051366e-75,0.0,9.891714101273715e-13,0.0,3.018196988094414e-24,0.0
1230003032,0.9858717840636879,0.0,7.206989913943457e-33,4.903376445285505e-63,0.0,0.014128215928873823,0.0,7.43809043583634e-12,0.0
1230009732,0.0,0.0,0.9999998825596987,1.4387172961388627e-27,0.0,2.1786207744586152e-120,0.0,1.1744030751215477e-07,0.0
1240009142,0.0,0.0,0.9999995032094472,1.455700162914395e-27,0.0,5.939099851705559e-131,0.0,4.967905544793954e-07,0.0
1240018052,2.6727892345578687e-99,0.0,5.735605758649002e-17,3.0030947062958477e-46,0.0,2.503040624350107e-27,0.0,1.0,0.0
1240019053,0.0,0.0,1.0,4.47025809633303e-27,0.0,0.0,0.0,6.621568825303632e-23,0.0
1250034252,0.031956285261968254,0.0,4.468087434721132e-34,5.92469357107414e-64,0.0,0.9680437147375794,0.0,4.522967866085364e-13,0.0
1250051122,1.0,0.0,5.646178673617548e-54,3.306114599029626e-84,0.0,2.6971124419827467e-16,0.0,3.2473099301320425e-32,0.0
1270003322,1.5200861861232421e-12,0.0,6.37565898853569e-23,8.314933686991401e-51,0.0,2.6818510833259536e-59,0.0,0.9999999999984794,0.0
1270024123,0.0,0.0,1.0,2.2133639247818856e-26,0.0,1.7442809152056494e-216,0.0,9.086129132276239e-16,0.0
1270028303,0.0,0.0,1.0,7.875532022786911e-16,0.0,0.0,0.0,6.001074473776698e-79,0.0
1270040752,5.123221446106386e-16,0.0,1.0319547650690024e-27,3.443901749422145e-57,0.0,0.9999991775525572,0.0,8.224474428559061e-07,0.0
1270041163,1.1605599177326173e-144,0.0,2.2165314846703456e-17,6.15923156772847e-46,0.0,2.7382216145647914e-18,0.0,1.0,0.0
1270045763,0.0,0.0,0.9999999999995524,1.5584389449674973e-26,0.0,2.27991284182767e-152,0.0,4.505329453660351e-13,0.0
1270054173,0.0,0.0,0.9999999726141059,2.7493701576678927e-28,0.0,1.1857048089395233e-268,0.0,2.7385888442955862e-08,0.0
1310000402,0.0,0.0,1.8635163947496548e-14,9.199212171137981e-36,0.0,0.0,0.0,5.623325135194507e-89,0.9999999999999787
1310005562,0.9999999981590619,0.0,1.1701165151608586e-46,8.072253995498502e-77,0.0,1.8409375340310947e-09,0.0,3.4771157120452405e-25,0.0
1320012743,1.4303606161495658e-113,0.0,6.490024900393973e-17,4.7928984227132396e-46,0.0,5.481467320137369e-22,0.0,1.0,0.0
1320015733,8.623524358375266e-48,0.0,1.3910289765083683e-19,1.0074257592966662e-49,0.0,3.658186959427708e-10,0.0,0.9999999996341824,0.0
1320015883,1.1627526971491491e-109,0.0,4.730293036292847e-18,1.0645357212068975e-47,0.0,8.854629231485762e-30,0.0,1.0,0.0
1320018042,2.631395752931294e-14,0.0,9.019270135959371e-23,6.392460188145816e-52,0.0,0.9513619598139509,0.0,0.04863804018602254,0.0
1320022222,1.930655201831401e-48,0.0,4.342017707331737e-21,3.427764610168305e-50,0.0,0.9328661075263199,0.0,0.06713389247368085,0.0
1320023692,0.9999999967764417,0.0,2.2026291345227406e-44,4.48423055157391e-74,0.0,3.2235590737684117e-09,0.0,1.4970085671020525e-22,0.0
1320023702,1.0,0.0,7.94571420021148e-40,3.0965681057245135e-69,0.0,4.659895844268384e-18,0.0,9.865150667464313e-19,0.0
1320026362,4.5677051830436964e-179,0.0,4.23429571303408e-15,8.354812179508173e-44,0.0,3.467319870767604e-32,0.0,0.9999999999999929,0.0
1320028172,5.131278912177275e-44,0.0,3.6355968301953297e-20,3.9021375492660326e-49,0.0,1.249963589390662e-09,0.0,0.9999999987500345,0.0
1320029763,1.104942869157333e-39,0.0,1.0816475723033075e-26,3.5859135629527543e-56,0.0,0.9999999155404975,0.0,8.445950211462975e-08,0.0
1320030072,0.9999801753637834,0.0,4.260344319091066e-39,4.667969132019198e-69,0.0,1.9824636217278105e-05,0.0,3.3571620968576163e-18,0.0
1320031272,5.315555982181482e-12,0.0,2.1794064927413067e-32,2.949111271219096e-62,0.0,0.999999999986644,0.0,8.040427055503179e-12,0.0
1320031292,2.3811326767352382e-31,0.0,6.974609644165827e-28,1.340358472993858e-57,0.0,0.9999999828967213,0.0,1.710327876842012e-08,0.0
1320035402,0.9999999997898374,0.0,9.725542753641569e-42,8.788151587891823e-71,0.0,2.1016293882866398e-10,0.0,1.6843641409508816e-19,0.0
1320035532,1.0,0.0,3.893495323402109e-55,9.306609295320403e-84,0.0,1.0779658539783857e-24,0.0,1.7712295218208903e-31,0.0
1320036032,0.9999997015963831,0.0,9.77542682986549e-34,5.178673633615398e-63,0.0,2.9840250762934025e-07,0.0,1.109404518172404e-12,0.0
1320036142,1.0000000447034836,0.0,8.345954046236381e-52,1.4901432594503543e-81,0.0,2.8674435905934055e-20,0.0,4.5530353076458124e-30,0.0
1320037342,9.936775374993782e-151,0.0,1.7437138591675022e-13,7.050333709438482e-42,0.0,4.295933598658452e-21,0.0,0.9999999999998224,0.0
1320038493,1.894264968728757e-49,0.0,4.174439229351814e-23,1.4029308939512697e-52,0.0,0.999876144225645,0.0,0.00012385577435379503,0.0
1320040872,0.9999999999931788,0.0,4.0346896346924036e-50,2.844057639926446e-80,0.0,6.8195192766841324e-12,0.0,1.4079919882197639e-28,0.0
1330006212,0.0,0.0,2.4695210268821902e-11,3.182339718630792e-39,0.0,2.063566529815623e-60,0.0,0.9999999999753015,0.0
1330007723,0.0,0.0,2.6525596062499996e-10,2.100221048998702e-38,0.0,3.8600743154729284e-94,0.0,0.9999999997347473,0.0
1330010923,2.0462325296485403e-119,0.0,4.322786089541108e-18,1.5851643850679816e-47,0.0,1.543524280397031e-44,0.0,1.0,0.0
1330014893,0.0,0.0,0.49999999672787254,7.286080160738816e-28,0.5,0.0,0.0,3.2721245292961737e-09,0.0
1330015103,8.423102639891489e-299,0.0,1.7418560373647323e-12,2.628686153367667e-42,0.0,5.0361413386002984e-129,0.0,0.9999999999982592,0.0
1420040083,0.0,0.0,0.034808161666440275,4.1938535912621126e-30,0.0,3.3659782196142796e-108,0.0,0.9651918383335565,0.0
1420043703,0.0,0.0,0.9993269563027087,3.7113131941497506e-28,0.0,0.0,0.0,0.0006730436972944929,0.0
1420045233,0.0,0.0,0.16612386912311378,4.389846019678387e-29,0.0,3.2045411699077677e-124,0.0,0.8338761308768908,0.0
1420049113,0.0,0.0,0.504725073080135,1.839684923263333e-28,0.0,2.869874962646325e-111,0.0,0.4952749269198639,0.0
1430002253,0.0,0.0,0.4950941580121124,6.262274655980639e-29,0.0,1.421207154765168e-97,0.0,0.5049058419878909,0.0
1430002872,8.616151270961421e-17,0.0,2.926801280964532e-32,2.2544199880216055e-62,0.0,0.9999999999750873,0.0,2.491269888275183e-11,0.0
1430004273,0.0,0.0,1.0,5.0341655565354813e-26,0.0,0.0,0.0,4.4176769179393884e-39,0.0
1430004323,3.8836368989019254e-12,0.0,1.0215955673413815e-30,5.9117896263267825e-61,0.0,0.9999999991320392,0.0,8.640777055341352e-10,0.0
1440001863,8.087693460788812e-159,0.0,3.1816837461409795e-17,1.9395466452715344e-46,0.0,3.166499312240298e-76,0.0,1.0000000447034836,0.0
1440005913,0.0,0.0,0.0007557579272886405,2.4829103608037224e-32,0.0,2.0089081400471393e-155,0.0,0.9992442420727115,0.0
1440011113,9.816256200073957e-07,0.0,5.1350942421378824e-26,3.840765957081662e-56,0.0,0.9999784070592561,0.0,2.061131512390107e-05,0.0
1450003703,0.0,0.0,8.684402589362491e-08,1.7847325336839637e-36,0.0,2.4725844415682475e-256,0.0,0.9999999131559738,0.0
1450007622,0.0,0.0,0.9986542673319442,1.0905381202146057e-28,0.0,1.7245754616772754e-196,0.0,0.0013457326680526042,0.0
1450009543,0.0,0.0,0.99999999999838,5.651000503400951e-28,0.0,0.0,0.0,1.6230384351074484e-12,0.0
1450009923,0.9999999999978115,0.0,5.157938166963276e-51,3.305140114813303e-81,0.0,2.1903165951836746e-12,0.0,3.341673619393016e-29,0.0
1450011142,2.5380160508967937e-305,0.0,6.88626296334607e-12,1.662079123015612e-41,0.0,8.448453393688635e-59,0.0,0.9999999999931148,0.0
1450012863,0.0,0.0,1.0,9.05804153450497e-23,0.0,0.0,0.0,8.012005979186639e-92,0.0
1450014203,0.9994804996523268,0.0,1.5221852729031573e-40,9.820543918176725e-71,0.0,0.0005195003476731908,0.0,3.510807609524555e-19,0.0
1460002782,0.0,0.0,1.4060591631985302e-09,7.827218663822505e-38,0.0,3.951149697746839e-93,0.0,0.9999999985939425,0.0
1460009393,0.0,0.0,1.0,4.0679046360975304e-29,0.0,0.0,0.0,3.7095740801516994e-16,0.0
1510001923,0.0,0.0,1.0,4.057397943978317e-24,0.0,0.0,0.0,4.4080918044335365e-31,0.0
1510006093,0.0,0.0,1.0,9.341784077617442e-30,0.0,0.0,0.0,3.752684325256851e-27,0.0
1510006393,0.0,0.0,0.999193348722321,2.8026558301631718e-30,0.0,0.0,0.0,0.0008066512776781565,0.0
1530011512,0.0,0.0,1.0,7.228192409057029e-28,0.0,0.0,0.0,1.2466305428367714e-31,0.0
1620001552,1.05419943957911e-88,0.0,2.2153482649368447e-19,2.6281400211586538e-49,0.0,4.854634060139009e-28,0.0,1.0,0.0
1620004522,2.794286536549853e-60,0.0,4.612380567777428e-19,8.907772240777615e-49,0.0,9.69839829980101e-10,0.0,0.9999999990301589,0.0
1620008282,3.206596075567167e-58,0.0,5.906293792264378e-20,6.022047961652405e-50,0.0,4.1742507371403646e-07,0.0,0.9999995825749278,0.0
1620023612,3.9612540178237155e-05,0.0,2.2681083946198886e-27,1.9715341604898757e-57,0.0,0.9999599725670193,0.0,4.1489280258757493e-07,0.0
1620031802,6.964743457246113e-05,0.0,1.7547341640542618e-28,1.3205806727361743e-58,0.0,0.9999302095397914,0.0,1.4302563582201207e-07,0.0
1620032342,0.00010823136548969029,0.0,6.645449321923746e-29,5.422609852758741e-59,0.0,0.9998917345968352,0.0,3.403767577220478e-08,0.0
1620034183,0.9999999904768125,0.0,8.622333269013816e-41,6.045563672568743e-71,0.0,9.523187579311044e-09,0.0,1.389355134613584e-19,0.0
1620063302,1.6546468256569223e-17,0.0,6.212430862607369e-18,8.091422385721318e-48,0.0,5.1247867938064125e-30,0.0,1.0,0.0
1720000552,1.0,0.0,8.29216396808023e-50,5.457083379454213e-79,0.0,1.2915876538943036e-18,0.0,4.045934159330033e-27,0.0
1720001282,0.9999999949047096,0.0,3.215741991123288e-36,3.331163255159071e-65,0.0,5.095264205934479e-09,0.0,2.6573179292362832e-14,0.0
1720001342,2.2239013184673993e-05,0.0,6.889799304189641e-24,5.796167272496265e-53,0.0,0.98451565560101,0.0,0.015462105385806882,0.0
1720003902,0.9999993439819332,0.0,5.069128078491836e-36,6.918974258628562e-65,0.0,6.560179901750894e-07,0.0,7.653326610548285e-14,0.0
1720003932,1.0,0.0,2.671924240523433e-57,1.1232007687769904e-84,0.0,2.724354505078354e-32,0.0,2.255352230237042e-31,0.0
1720004142,0.9974423886339344,0.0,3.721018653556552e-27,7.853388336830302e-55,0.0,1.0255564448230852e-09,0.0,0.0025576103405102295,0.0
1720004172,1.7607774420494789e-12,0.0,1.2563160024704835e-31,7.256644393282566e-61,0.0,0.9999999997420854,0.0,2.5615404891861783e-10,0.0
1720004433,1.0000000298023224,0.0,1.8319941189749363e-50,9.76937550058392e-80,0.0,8.418004429728674e-18,0.0,3.240241470564457e-28,0.0
1720004453,1.0,0.0,3.553215352042996e-53,7.217718564042886e-83,0.0,3.3633994673841803e-18,0.0,4.281104123050275e-31,0.0
1720007172,0.9999999261440379,0.0,3.6207515869591006e-30,1.765177594759731e-59,0.0,7.175598344359478e-08,0.0,2.0999789865714715e-09,0.0
1720008692,1.0,0.0,9.068393611926835e-50,5.348077791394221e-79,0.0,2.99146635110622e-21,0.0,2.0874136041886014e-27,0.0
1720009413,1.0,0.0,1.4497951045852971e-52,3.1534684413058904e-82,0.0,2.434040174180711e-17,0.0,1.6617540559579232e-30,0.0
1720010272,0.7500000071318553,0.0,8.488528253209484e-20,9.518780926078178e-49,0.0,1.0109480247688775e-16,0.0,0.24999999286814403,0.0
1720010283,0.800000010867052,0.0,6.104303710128291e-20,9.659368378352664e-50,0.0,5.525570358791857e-20,0.0,0.20000000403410906,0.0
1720033122,1.0,0.0,7.295588293346039e-55,5.090889780712062e-85,0.0,2.6055373187530857e-16,0.0,3.625190449752097e-33,0.0
1720041492,0.0,0.0,3.0034789126517445e-13,2.8959426910312044e-38,0.0,1.735676192598675e-298,0.0,0.9999999999997016,0.0
1720041532,1.5685336402510736e-176,0.0,2.3616938521061036e-19,5.811853442450093e-45,0.0,1.4146024189696925e-59,0.0,1.0,0.0
1720046943,0.9997602554975902,0.0,1.2719528630202597e-28,2.5740286498989617e-56,0.0,2.3676564844605494e-17,0.0,0.00023974450240927457,0.0
1720052653,0.0,0.0,0.6666478926225095,0.3333333432674408,0.0,5.5149826395165946e-279,0.0,1.8793912370688607e-05,0.0
1720053693,1.2693034950024234e-190,0.0,3.60377701297219e-12,1.012939751713461e-40,0.0,3.7059403518718456e-32,0.0,0.9999999999963975,0.0
1720054503,0.0,0.0,1.0,1.110625517741361e-24,0.0,0.0,0.0,1.7070630293602923e-66,0.0
1720056903,1.7858359425123702e-126,0.0,5.0295542087941066e-18,8.905525083878427e-48,0.0,3.4515509901988148e-40,0.0,1.0000000074505806,0.0
1810025102,2.2605920847397895e-47,0.0,1.4180062717244712e-26,2.6588158056450465e-56,0.0,0.9999997462146057,0.0,2.5378539408861046e-07,0.0
1810030972,8.498799201542756e-66,0.0,6.152803668932537e-19,1.2369671843449775e-47,0.0,2.8209961492088618e-05,0.0,0.9999717900385053,0.0
1810042913,3.952238613563332e-08,0.0,2.711019105860755e-34,5.2638225054155307e-64,0.0,0.9999999604771243,0.0,4.895752041239606e-13,0.0
1810079153,1.6418464199516407e-138,0.0,2.3721377524191555e-15,4.0408041363103094e-45,0.0,1.0263315310960247e-06,0.0,0.9999989736684691,0.0
2110017972,1.0,0.0,2.35190486077826e-50,4.4569022733050026e-80,0.0,2.2414859150804672e-29,0.0,7.622392627239092e-29,0.0
2110020813,0.0,0.0,1.0,2.373669194567756e-27,0.0,0.0,0.0,3.0440548259319637e-43,0.0
2110024562,0.9999999999909335,0.0,7.507303717867024e-48,4.2385741617289024e-78,0.0,9.063701950015692e-12,0.0,2.8052017881979085e-26,0.0
2110026463,0.0,0.0,1.0,1.186309016961786e-24,0.0,0.0,0.0,7.737792700935769e-129,0.0
2130000053,0.0,0.0,7.552100581792033e-13,5.566380452734155e-33,0.0,0.0,0.0,0.0,0.9999999999992468
2130000103,0.0,0.0,1.7652797426107893e-51,8.768069230324295e-56,0.0,0.0,0.0,1.9522718349086e-310,1.0
2130000133,0.0,0.0,5.95454362067919e-86,1.0,0.0,0.0,0.0,0.0,0.0
2130000363,0.0,0.0,0.0003825936512142914,2.126825446202168e-31,0.0,5.1728209914079065e-71,0.0,0.9996174063487814,0.0
2130002132,0.9999999999998757,0.0,3.1696805867149514e-44,6.438879898672087e-74,0.0,1.2554801586801818e-13,0.0,1.3959994127750704e-22,0.0
2130004282,0.0,0.0,1.0,1.5545984481129611e-27,0.0,0.0,0.0,0.0,0.0
2130004742,0.029778601615223246,0.0,1.2804541302431531e-33,9.864796151180388e-64,0.0,0.970221398383141,0.0,1.6357611385909946e-12,0.0
2130012372,0.0,0.0,0.9311132638886357,1.2344983835273117e-30,0.0,3.5724247601231853e-134,0.0,0.0688867361113627,0.0
2130012773,0.0,0.0,1.0,3.811884470564163e-27,0.0,1.8712672384773295e-270,0.0,6.108140408012547e-32,0.0
2130026062,0.9999999793514258,0.0,1.6532482253530183e-43,1.0934264664426961e-73,0.0,2.064857347768144e-08,0.0,3.1594844210624387e-22,0.0
2130026152,0.9999998813677012,0.0,2.0443470686244632e-38,1.4227184178804203e-68,0.0,1.1863229917611841e-07,0.0,1.9383163375602618e-17,0.0
2140010663,0.9999989800797607,0.0,3.170782419879575e-42,2.1190595913173778e-72,0.0,1.0199202406549885e-06,0.0,6.462418197012638e-21,0.0
2140010713,5.398888580699767e-96,0.0,1.194625522426453e-17,2.73597953136265e-47,0.0,6.624281228153823e-08,0.0,0.9999999337571865,0.0
2140010723,7.465663455488764e-52,0.0,4.4044385454228363e-16,1.8225274269304213e-45,0.0,0.011127894277837865,0.0,0.9888721057221617,0.0
2140014592,3.647600572518977e-36,0.0,6.217459509578356e-26,6.379662247230784e-56,0.0,0.9999975007983404,0.0,2.499201660411672e-06,0.0
2140016022,0.9998243836629928,0.0,1.6215085963843782e-39,1.2796859401628392e-69,0.0,0.00017561633700790918,0.0,2.0561184710385057e-18,0.0
2150005082,0.9999999999862439,0.0,1.453231947794526e-48,9.952976641178599e-79,0.0,1.3757165047257639e-11,0.0,4.2313478342512144e-27,0.0
2160009382,3.4363120975688287e-264,0.0,4.646953500791685e-13,1.6664896303759557e-42,0.0,3.965638513747553e-94,0.0,0.9999999999995381,0.0
2160009923,0.0,0.0,0.5,7.400255578811264e-20,0.0,0.0,0.0,1.060017011091927e-193,0.5
2160046863,0.9999997174662415,0.0,3.9986350135381946e-46,3.034305015560571e-76,0.0,3.1233608061333293e-07,0.0,1.463345969341678e-24,0.0
2210000352,0.9999999999995453,0.0,6.75584848562901e-50,1.4409084786527303e-79,0.0,4.5374201153228476e-13,0.0,7.6001419761497285e-28,0.0
2220000093,0.0,0.0,0.999999996439648,5.60045958195877e-29,0.0,1.047851599776451e-199,0.0,3.5603525043360803e-09,0.0
2220014373,0.9782038970110352,0.0,1.0244456194388609e-33,6.964152382514184e-64,0.0,0.021796102988142173,0.0,8.226164739147626e-13,0.0
2230005753,6.893619067816445e-17,0.0,7.944128376954093e-26,6.447995433381175e-56,0.0,0.9999919034506436,0.0,8.09654935622004e-06,0.0
2230021903,1.0000000298023177,0.0,2.2037332318849865e-54,1.3576292142863139e-84,0.0,5.619292667482364e-15,0.0,1.6966833940550386e-32,0.0
2230037623,0.6000754881992918,0.0,1.4007338360358235e-34,1.281124185318493e-64,0.0,0.3999245267018359,0.0,3.3436062460077213e-14,0.0
2230043572,0.0006467986530317442,0.0,2.5566686784741074e-34,2.3456820796939312e-64,0.0,0.9993532013466735,0.0,2.9496299571412325e-13,0.0
2230044463,0.5057198861979642,0.0,2.9286399905463454e-20,9.944103765280377e-50,0.0,0.3296269854854497,0.0,0.16465315811890885,0.0
2230062373,0.9999999999916511,0.0,9.248464515445154e-51,5.209236778686993e-81,0.0,8.348732232615196e-12,0.0,4.299192763429965e-29,0.0
2230073093,1.0396337050666862e-11,0.0,4.308812631247706e-36,3.8638100880073783e-66,0.0,0.9999999999896012,0.0,2.9941292233307756e-15,0.0
2240011142,0.9999999999478675,0.0,2.671357023111936e-49,1.673962174131576e-79,0.0,5.213453874125038e-11,0.0,1.219952971577113e-27,0.0
2250031083,1.000000029796034,0.0,8.054727292553632e-51,5.29328443941345e-81,0.0,6.28712813133184e-12,0.0,2.864085026674654e-29,0.0
2250031093,1.5938168028670505e-35,0.0,5.87369074253935e-22,4.0104405850372674e-52,0.0,0.9934786667665756,0.0,0.006521377936907409,0.0
2250061402,1.377708313886748e-113,0.0,1.2165387602152154e-18,4.3285545875217604e-48,0.0,2.1557038503050914e-09,0.0,0.9999999978442986,0.0
2250061733,4.216163790653475e-18,0.0,2.0185644180648645e-34,1.1912461079838328e-64,0.0,0.9999999999999538,0.0,4.6368399659263074e-14,0.0
2250085593,0.000252546751006215,0.0,1.5473395806051784e-25,4.291956232314634e-55,0.0,0.9997446061565968,0.0,2.891795880749548e-06,0.0
2250088883,0.6981076270613842,0.0,2.855966602285878e-37,2.777355981254108e-67,0.0,0.30189240274093765,0.0,4.954784971674508e-16,0.0
2250088893,0.9999999985593915,0.0,5.13781821903964e-47,3.2340075767881997e-77,0.0,1.4406082580274941e-09,0.0,1.5043577074256945e-25,0.0
2260001413,1.834008e-317,0.0,0.7500000051480168,5.416830790162718e-26,0.0,6.479877225279965e-64,0.0,0.24999999485198332,0.0
2260031472,0.9999999999999716,0.0,3.4995946154972853e-53,2.1307833469948207e-83,0.0,2.6407607703759127e-14,0.0,2.5872590039553385e-31,0.0
2270004543,4.4258414676179257e-07,0.0,5.160973830386881e-35,3.1720325232997718e-65,0.0,0.999999557415783,0.0,6.984126851749323e-14,0.0
2270044463,4.7247590933777494e-08,0.0,6.823181134429938e-34,4.597660909085081e-64,0.0,0.9999999527522292,0.0,1.799743182902616e-13,0.0
2270044473,0.0,0.0,2.0697119326471042e-13,4.103633245544213e-41,0.0,5.4087116048414165e-49,0.0,0.9999999999997939,0.0
2270060992,8.51878472940738e-24,0.0,4.4503973416676684e-32,5.643643878619723e-62,0.0,0.9999999999869251,0.0,1.3074984659412503e-11,0.0
2270067462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2270102272,1.0000000298015905,0.0,6.3652728530384454e-52,3.843217645244611e-82,0.0,7.317715093915583e-13,0.0,3.283501654231504e-30,0.0
2270104842,5.993733840089564e-91,0.0,8.08340414547981e-20,1.0745074686560773e-49,0.0,0.9729041134304043,0.0,0.027095886569597265,0.0
2270128153,0.0,0.0,0.9999999999338343,2.027086048833603e-26,0.0,2.2551985635941858e-186,0.0,6.617029294304251e-11,0.0
2270139412,6.482944407793435e-06,0.0,1.2396504974314717e-31,1.0021455674628802e-61,0.0,0.9999935168813016,0.0,1.7429074905016022e-10,0.0
2270141422,0.00010402830220535838,0.0,3.3963966092315553e-33,2.3132258376287106e-63,0.0,0.9998959716926215,0.0,5.173029635367752e-12,0.0
2280004602,0.9999999999732978,0.0,5.561751796656823e-50,3.620629692113805e-80,0.0,2.6699050058248957e-11,0.0,3.284072708694936e-28,0.0
2310000023,0.0,0.0,1.7749962450470165e-08,1.601898779686703e-36,0.0,2.0817258574727802e-47,0.0,0.9999999822500386,0.0
2310000033,0.0,0.0,1.0,3.0911767663688976e-26,0.0,0.0,0.0,5.504496638499943e-66,0.0
2310000123,0.0,0.3333333432674408,3.011461873874627e-11,0.3333333432674408,0.0,2.9687398761967447e-123,0.0,0.3333333432373256,0.0
2310015232,2.2407556972145597e-102,0.0,1.5842465340690432e-08,1.4019431952299117e-38,0.0,1.9383078902059905e-236,0.0,0.9999999841575332,0.0
2310020152,2.7389032501509424e-283,0.0,0.9645282923620828,1.6261600907711243e-30,0.0,0.0,0.0,0.035471707637916995,0.0
2310028243,0.0,0.0,4.708881943776933e-29,1.0,0.0,0.0,0.0,0.0,0.0
2310028273,0.0,0.0,4.893585658651632e-63,1.0,0.0,0.0,0.0,0.0,0.0
2310028773,0.0,0.0,1.1179981937088083e-45,1.0,0.0,0.0,0.0,0.0,0.0
2320004122,0.0,0.0,1.0,2.027079910934749e-20,0.0,0.0,0.0,2.140381338831207e-109,0.0
2320145113,1.639469143181172e-19,0.0,2.928524729851312e-33,2.6453856420895814e-63,0.0,0.9999999999987523,0.0,1.247648167746501e-12,0.0
2320145123,2.2406838107125226e-49,0.0,6.421999349818377e-27,6.329840456527724e-57,0.0,0.9999996611921592,0.0,3.3880784102515344e-07,0.0
2320145143,0.499956705102094,0.0,1.4421100131688842e-33,1.287680916799836e-63,0.0,0.5000432948972519,0.0,6.547574707514191e-13,0.0
2320145153,0.9999999999990692,0.0,5.1939050273851364e-52,4.424271210340818e-82,0.0,9.298022469095177e-13,0.0,2.1679992692958522e-30,0.0
2320145163,0.9989949914139701,0.0,5.028294768952572e-41,6.709746480510703e-71,0.0,0.001005008586029411,0.0,1.6521986887009882e-19,0.0
2320145183,0.4999999999917364,0.0,1.5431329531544633e-26,1.8594539737141003e-56,0.0,0.4999984524461802,0.0,1.5475620826114658e-06,0.0
2320145942,3.121392173121834e-108,0.0,3.6124179683564043e-19,5.577321625847696e-49,0.0,0.07954702210742523,0.0,0.9204529778925761,0.0
2320146452,3.280928657597427e-11,0.0,4.761885815673918e-34,4.539344839624814e-64,0.0,0.9999999999669669,0.0,2.2379537513141342e-13,0.0
2320148232,1.5450036112939576e-94,0.0,2.4328845165711048e-18,4.230898758529285e-48,0.0,0.18127252908983302,0.0,0.8187274709101662,0.0
2320253402,7.214085713477576e-27,0.0,3.538160925195682e-28,8.697790501595739e-58,0.0,0.9999998735560309,0.0,1.2644396897321532e-07,0.0
2320269562,0.9999999999992539,0.0,1.5592798893075863e-51,8.857485792800987e-82,0.0,7.440981562800777e-13,0.0,7.373468598895183e-30,0.0
2330001913,4.361530934133149e-78,0.0,1.0622196946086068e-18,1.5266474740994294e-48,0.0,0.011408783882178137,0.0,0.9885912161178233,0.0
2330041242,1.2175814954462637e-21,0.0,9.869253812757753e-30,8.992677409404973e-60,0.0,0.999999998350134,0.0,1.6498659128187468e-09,0.0
2330042812,0.0,0.0,0.9999974657531676,1.2183009267843912e-28,0.0,9.772168794403626e-112,0.0,2.5342468361658964e-06,0.0
