lake_id,comp1,comp2,comp3,comp4
1270041163,2.2225301064666783e-59,8.897373799524932e-58,2.5144752207057065e-13,0.9999999999997513
1270045763,0.0,1.584539419115608e-45,1.0,3.0684542156680486e-56
1270054173,0.0,2.06963075844943e-45,1.0,3.5227390167050353e-53
1310000402,0.0,3.6208020971110954e-27,1.0,3.9654086139285315e-291
1310005562,0.999999999999833,1.8223609506777332e-82,2.1755808810364602e-42,1.6587765185364844e-13
1320012743,2.2256682185590833e-70,5.053450926031993e-52,1.728255748400738e-13,0.9999999999998295
1320015733,3.225502960173242e-31,9.456439712681213e-58,1.525578706221393e-18,1.0
1320015883,2.65018813505234e-77,4.5357465962655355e-56,6.019040605396337e-17,1.0
1320018042,3.865395751894977e-05,2.2076210059171539e-66,9.771812729496296e-22,0.9999613460424801
1320022222,2.8628567203144845e-19,1.4387021102814161e-64,2.1158525247031712e-21,1.0
1320023692,0.9999999999999964,1.1248786861874503e-84,4.6865050185761615e-42,5.045485318065508e-15
1320023702,0.9999998344543206,7.672284755281855e-75,2.557386870945411e-32,1.6554567930149457e-07
1320026362,8.271399886844039e-114,5.920066093034638e-49,1.3352816422117226e-07,0.9999998664718337
1320028172,8.169668431309295e-30,3.7750195560003146e-63,3.9068379539050693e-19,1.0
1320029763,1.9698190178826333e-13,5.134823065155341e-64,2.77850578399272e-24,0.9999999999998028
1320030072,0.9999999978720817,9.415201053349947e-77,2.04492900079111e-36,2.1279192377675613e-09
1320031272,0.9989681280413866,2.7612088140098757e-70,4.266211131654959e-30,0.00103187195861353
1320031292,1.0167541934070652e-10,1.1311625334323357e-64,1.1187953148342158e-24,0.9999999998983249
1320035402,0.9999999999994191,8.258377891250079e-83,4.714033005132078e-38,5.805334337394579e-13
1320035532,1.0,1.2399631009423031e-95,7.801922263597135e-47,6.754830165327847e-23
1320036032,0.9881564882012929,8.248795839962818e-70,2.3356309582567583e-27,0.01184351179870714
1320036142,1.0000000447034831,4.5684982160162187e-85,1.3170464193688106e-43,9.89592736354632e-16
1320037342,8.552642880903568e-93,4.3776897297426276e-49,8.422063384504614e-11,0.9999999999157794
1320038493,1.3652937897045362e-23,5.188619235041677e-63,1.9940329284742624e-23,1.0
1320040872,1.0,5.950847990992949e-85,3.9308863588501254e-45,7.667909221316086e-16
1330006212,1.7266094007897092e-196,1.3718930813967326e-37,0.9999086467573934,9.13532426079336e-05
1330007723,4.96129875700609e-298,7.750555823944918e-37,1.0,3.592301448142628e-15
1330010923,3.848572033841149e-92,8.593477839080975e-55,3.20763594815899e-11,0.9999999999679261
1330014893,0.0,1.1037920512753398e-37,1.0,2.739906185764288e-69
1330015103,6.0825948636609746e-260,1.0253220471427671e-39,0.999721333451985,0.0002786665480151336
1420040083,0.0,3.993549520054185e-37,1.0,3.3056035065213835e-33
1420043703,0.0,6.9994782843717845e-37,1.0,1.1897734172830247e-77
1420045233,0.0,2.8796669128040554e-36,1.0,8.115488390716806e-31
1420049113,0.0,4.663804518055498e-36,1.0,4.357804161360196e-28
1430002253,0.0,4.9501198504564535e-37,1.0,3.1168300065068884e-17
1430002872,3.285566454775968e-05,1.6100884187927805e-67,1.5232761098221831e-27,0.9999671443354525
1430004273,0.0,1.0429395078535237e-30,1.0,6.144421009112545e-188
1430004323,3.377893831110571e-05,5.66876667859566e-67,7.088900246921731e-27,0.9999662210616884
1440001863,1.2729763816871077e-133,1.0726548243332326e-51,1.7943442394169256e-13,1.000000044703304
1440005913,0.0,9.601950295499457e-38,1.0,1.1529591683302503e-34
1440011113,7.145899105988356e-07,8.333489637421999e-67,4.106802119946984e-27,0.9999992854100896
1450003703,0.0,1.8169218716632165e-38,1.0,8.501105189461868e-26
1450007622,0.0,2.4653088396590686e-36,1.0,8.952870515680894e-53
1450009543,0.0,1.3661626219489245e-34,1.0,1.1001151213715625e-79
1450009923,1.0,1.7169825605779044e-85,2.4917236831109245e-45,6.274758066017773e-16
1450011142,1.8312197981523447e-178,2.5599717032045522e-39,0.9999997200334115,2.7996659438560483e-07
1450012863,0.0,1.5339305034895528e-24,1.0,0.0
1450014203,0.9999999999818687,7.257294481461836e-80,9.104489885160843e-40,1.8130641390921184e-11
1460002782,4.977176353565976e-285,4.769474549344307e-38,1.0,2.617275036593401e-16
1460009393,0.0,2.1675873868945816e-37,1.0,9.83309252422298e-117
1510001923,0.0,3.381643805325599e-36,1.0,9.368711322792246e-120
1510006093,0.0,1.2211176295406631e-36,1.0,2.021837952048512e-155
1510006393,1.271206118964938e-299,9.348216937784919e-38,1.0,1.5348764358867813e-53
1530011512,0.0,3.96543311847792e-36,1.0,1.5617039174559814e-107
1620001552,7.62342389250414e-66,1.7240089804135806e-58,5.898051881961236e-19,1.0
1620004522,7.215599177758303e-40,1.8355429315185617e-60,3.3116028956172615e-21,1.0
1620008282,2.5836199811159758e-43,5.088431509511736e-61,1.754583559492832e-21,1.0
1620023612,0.00025775653460237527,1.3135561184383758e-66,4.7594977014086245e-27,0.9997422434653975
1620031802,0.00011576334217205421,8.264197342256256e-68,3.186027801184518e-28,0.9998842366578281
1620032342,8.210036039375613e-05,7.808245420128053e-68,2.782343808021303e-28,0.9999178996396059
1620034183,0.9999999290549737,9.351871007534289e-76,4.649173083976601e-36,7.094502529733861e-08
1620063302,1.1970052929776281e-24,1.6339221694128572e-59,3.7542143044805204e-20,1.0
1720000552,1.0,1.3477729272794808e-89,6.339041708468983e-44,1.085806598480329e-18
1720001282,0.9999999995524744,2.8179990991329056e-79,9.569618182265461e-34,4.475261163218279e-10
1720001342,0.9992779022123743,1.6183456198600105e-71,8.776387040542006e-26,0.0007220977876254552
1720003902,0.9999999999980984,4.1357481702690305e-82,4.263888266376658e-35,1.9013550115003464e-12
1720003932,1.0,3.3955502511912786e-105,7.067297562815924e-48,2.970441572521477e-29
1720004142,0.9999960058207131,1.3751454800488907e-78,3.300898618381286e-23,3.994179285924082e-06
1720004172,0.9999922308857007,3.1264726082188687e-74,7.530372868350232e-30,7.769114299294038e-06
1720004433,1.0000000298023224,3.4945489820741203e-88,1.400291537304773e-43,1.2730075754066572e-17
1720004453,1.0,3.4077374831221124e-88,1.046755684096853e-45,5.547094996713493e-18
1720007172,0.8088548261283365,1.1474986232793949e-67,2.574275355823324e-24,0.19114517387166433
1720008692,1.0,5.337250016151928e-87,3.915044819279841e-42,1.1812479804090492e-16
1720009413,1.0,4.394044764545389e-88,1.3708260943625127e-45,5.968838280511014e-18
1720010272,2.3493174050921054e-07,4.392002567727107e-62,4.912433333024303e-19,0.9999997650682593
1720010283,1.8239269306703367e-07,3.922359578441873e-62,7.332463449088965e-22,0.9999998325084674
1720033122,1.0,8.610865387045358e-88,8.125216757284293e-48,4.055357201970024e-18
1720041492,0.0,3.1869919616132794e-61,1.0,7.781673771317613e-50
1720041532,2.4002382876495912e-104,3.6985380912440604e-62,0.9999999877187804,1.2281225547117639e-08
1720046943,0.9999070093592859,1.40151849195581e-75,7.434626753893478e-22,9.299064071400227e-05
1720052653,0.0,0.3333333432674408,0.6666666865348816,6.091991710651292e-56
1720053693,2.7097251118868794e-117,8.714970591595796e-45,7.68870196142798e-07,0.9999992311298072
1720054503,0.0,1.9328264794979939e-26,1.0,6.619824119100742e-273
1720056903,2.0622859713393838e-95,2.2840969795696365e-56,3.854322079288877e-17,1.0000000074505806
1810025102,3.1976320561777696e-22,1.6638409351682958e-63,5.0160361853803874e-24,1.0
1810030972,3.619053130839903e-27,1.5952091035072864e-60,7.020940919126671e-16,1.0
1810042913,0.9999997915201146,4.3728362700435827e-75,1.0019833621166675e-33,2.084798860381145e-07
1810079153,5.276962466137216e-60,3.073312899210254e-54,3.898772826154433e-15,0.9999999999999929
2110017972,0.9999999999999982,2.694736512025161e-83,2.0528632331935445e-41,1.605513735837022e-15
2110020813,0.0,6.646618613244188e-36,1.0,5.781775719727475e-149
2110024562,0.999999999999984,3.0791242259944503e-83,2.8350478165841602e-43,1.6496745013432548e-14
2110026463,0.0,6.655772511924297e-27,1.0,0.0
2130000053,0.0,2.8850935155597585e-27,1.0,0.0
2130000103,0.0,1.0,5.715677450783492e-17,0.0
2130000133,0.0,1.0,3.301654694066206e-134,0.0
2130000363,1.748535870006882e-281,1.2184879377812461e-36,1.0,5.598494297915201e-28
2130002132,0.9999999999998579,7.683678037724878e-82,6.057624702983228e-40,1.404620563005121e-13
2130004282,0.0,5.790266252091399e-38,1.0,0.0
2130004742,0.9999903230096792,1.9505457077399967e-72,2.019805982288982e-32,9.67699032110001e-06
2130012372,4.241568369017654e-276,8.210757599176066e-40,1.0,1.49740106929837e-38
2130012773,0.0,5.045561692137175e-31,1.0,2.405169057424762e-118
2130026062,0.9999999999837392,1.4088601197038942e-79,1.1875293311914646e-39,1.6260184598853638e-11
2130026152,0.9999999448904704,4.705856301274643e-75,4.338249250017872e-35,5.510952932842006e-08
2140010663,0.9999999996143707,2.468655410633408e-78,2.0056166011883353e-38,3.8562847972853115e-10
2140010713,3.156226783799761e-54,1.0830868784893506e-57,1.1947254722493676e-18,1.0
2140010723,1.6573819770570635e-30,9.720835965772582e-52,3.2919174267292464e-13,0.9999999999996696
2140014592,4.6248517832784364e-17,2.7842012978017318e-64,7.636961832278481e-25,1.0
2140016022,0.999999996352912,5.103351869399896e-77,2.5601274215826243e-37,3.647087129339018e-09
2150005082,0.9999999999999893,2.482399968096735e-83,1.5909875042550166e-43,1.1645383814240273e-14
2160009382,5.593523626998003e-163,4.689206821581644e-41,0.9999994916426131,5.083573863747646e-07
2160009923,0.0,0.5000000000012308,0.49999999999876366,0.0
2160046863,1.000000029802243,4.333704847453103e-83,2.978575829705068e-43,7.822110992899273e-14
2210000352,1.0,1.3827763195535056e-88,3.261727505506762e-46,1.9677413603409375e-18
2220000093,0.0,1.2370751246613074e-35,1.0,1.0181663764861602e-57
2220014373,0.9999876567753816,8.12016059649418e-73,9.304692067562133e-33,1.2343224618183176e-05
2230005753,2.2841154018026822e-07,7.4575624747934194e-65,3.703241048725279e-25,0.9999997715884591
2230021903,1.0000000298023224,3.8800476704864974e-88,5.537952710772356e-48,2.09358661713826e-18
2230037623,0.8000025347904767,8.897206767784805e-68,6.29189500955655e-28,0.19999748011068505
2230043572,0.99998940856321,3.269319952098898e-73,2.401816123697644e-33,1.0591436789818538e-05
2230044463,0.828050581273795,1.987265714581887e-62,2.9532771419242644e-23,0.17194944852852725
2230062373,1.0,8.490485707330738e-86,7.863667790169248e-46,1.6808843318958468e-16
2230073093,0.9999890864852241,4.337142386366931e-73,2.435155094041991e-33,1.0913514776244662e-05
2240011142,1.0,1.1845499601573152e-84,1.6680957497285028e-44,2.014091517077501e-15
2250031083,1.0000000298023224,6.557155629590894e-86,5.609492798151813e-46,1.1755942873669476e-16
2250031093,3.0404174820640775e-18,1.3326778791477754e-63,5.8647846890137886e-24,1.0000000447034836
2250061402,7.939114241725998e-61,6.210185742715976e-57,5.338626851221721e-18,1.0
2250061733,0.7714705316402783,6.592267347788599e-68,2.8756438511356775e-28,0.22852946835972218
2250085593,0.2927042042233405,4.569862673028206e-64,1.2083873221231396e-24,0.7072958404801433
2250088883,1.0000000278730568,1.6597885894889303e-77,1.191620059613924e-37,1.9292653113714554e-09
2250088893,0.9999999999999627,7.100602516012895e-83,6.497174302952373e-43,3.750111320794164e-14
2260001413,1.631114243648008e-186,1.0796210843432274e-31,0.9999999999999147,8.428836794998615e-14
2260031472,1.0,3.6997371107013404e-87,5.600318816586648e-47,1.68291643207449e-17
2270004543,0.9997624721974958,2.8924428825130645e-72,2.960948866342596e-32,0.00023752780250404636
2270044463,0.9996913344206274,5.415876392073724e-71,3.0607462214503933e-31,0.0003086655793728549
2270044473,4.5265580576620154e-194,1.016519107196458e-38,0.12429131625565852,0.875708683744339
2270060992,4.312478202490348e-06,1.2271937714477052e-66,1.2510482412379772e-26,0.9999956875217975
2270067462,0.0,1.0,0.0,0.0
2270102272,1.0000000298023224,1.5685363920645577e-86,1.2732506146734638e-46,4.4925216882423017e-17
2270104842,1.2832258516747215e-42,7.133042431284896e-60,1.7836280831766505e-20,1.0
2270128153,0.0,4.1611696715387053e-35,1.0,1.882356890632489e-69
2270139412,0.9721039964006416,2.4526259974475357e-69,2.709764703065926e-29,0.027896003599358368
2270141422,0.9976887865117109,6.826584950641464e-71,7.566475492307108e-31,0.0023112134882890844
2280004602,1.0,2.87656918532682e-85,3.957728995252533e-45,7.823936034390522e-16
2310000023,3.169660478619817e-227,9.430130939656516e-38,0.9997957980052903,0.0002042019947085014
2310000033,0.0,2.8844277278056753e-32,1.0,5.316070740677809e-245
2310000123,3.593e-320,0.6666666865348816,0.3333333432674408,8.982806369513945e-22
2310015232,1.2029546535984646e-109,1.298796805245122e-39,1.0,9.32684494278413e-20
2310020152,1.1323108301687525e-287,5.461928008247836e-39,1.0,1.0110194908619646e-63
2310028243,0.0,1.0,1.6736360062508402e-47,0.0
2310028273,0.0,1.0,8.504409409412085e-93,0.0
2310028773,0.0,1.0,7.832442860286799e-75,0.0
2320004122,0.0,1.761224822410564e-32,1.0,2.0575858512083942e-277
2320145113,0.0009024635690194164,2.787793306720238e-67,1.964544559781215e-27,0.9990975364309806
2320145123,1.5530505662571764e-21,1.3125063035838867e-64,4.967405101138751e-25,1.0
2320145143,0.5000043881168932,2.0579071251998437e-67,1.3314807800463023e-27,0.4999956118831079
2320145153,1.0,4.524295607344619e-87,3.903195462165996e-47,1.2541235263430885e-17
2320145163,0.9999999999600035,5.396276925458624e-80,1.0139067885383044e-39,3.9996223165786125e-11
2320145183,0.5,5.036519847967138e-65,2.213871182148487e-25,0.5000000000000006
2320145942,2.5532789941757874e-50,1.4026960589855067e-60,2.516846960570866e-21,1.0
2320146452,0.8381147131544956,5.216792670863767e-68,2.8751960821324494e-28,0.1618852868455045
2320148232,1.0238411436112475e-49,6.906482109636071e-60,3.3412780287815207e-20,1.0
2320253402,1.1139354209590264e-09,3.8203542729521437e-66,3.5680031808975806e-25,0.9999999988860644
2320269562,1.0,3.663034533213938e-86,3.6857157866698456e-46,1.3174545914517427e-16
2330001913,2.7378943356274063e-46,8.458562893257572e-60,2.4450262298118644e-20,1.0
2330041242,5.355181126705127e-08,9.444663175523183e-66,4.473432203903776e-26,0.9999999464481883
2330042812,0.0,6.018218453286352e-36,1.0,4.115423957834818e-40
2330047972,0.0,1.0,0.0,0.0
2330048832,0.986994613139364,5.6522173842570725e-70,3.643521585602459e-30,0.013005386860636048
2330055852,1.618779664995315e-47,8.394144996167248e-60,5.851667024020574e-21,1.0
2340000023,0.9999993146675255,3.913008349582007e-74,2.672157968849407e-34,6.85332474293516e-07
2340009563,1.437059769718857e-56,3.5519237317820855e-57,1.714427278985681e-18,1.0
2340009603,0.33363576634612385,3.795640195983027e-66,2.173184226220022e-26,0.6663642634561983
2340009632,8.353522669337319e-27,1.288230247625005e-61,4.590484361284868e-22,1.0
2340009652,1.0138873087520645e-23,1.1210537805664054e-62,4.177620710836597e-23,1.0
2410001812,2.1057560118397856e-142,8.455709592443363e-43,5.778549502283925e-05,0.9999422145049749
2420056132,1.0,1.083277734616548e-89,1.7474998094150807e-49,1.1313438965678833e-19
2420056183,0.9991200244247727,3.0893178345849145e-71,1.9512756512171753e-31,0.000879975575227451
2420103152,1.0,9.868055103946035e-89,8.969853079394741e-49,5.594713293460342e-19
2420109812,1.0,4.632986685310984e-89,4.0956921489009056e-49,2.9853138107594347e-19
2420114672,1.0,9.696739037363344e-88,8.23758993024081e-48,4.040010300296036e-18
2420124262,0.999999999999913,1.694852076987248e-82,1.3190113205704458e-42,8.744695838095791e-14
2420124352,6.830227380213799e-07,3.5350839553184543e-66,1.6837009889209286e-26,0.9999993169772617
2420148343,8.362287710925926e-126,1.8461268245499454e-46,4.462470397213634e-09,0.9999999955375287
2420169883,0.9998747053322932,2.349080251201652e-71,1.1031873536093715e-31,0.0001252946677069887
2420171232,1.0,1.3001032839843296e-84,9.271413818607737e-45,2.064496141636644e-15
2420183212,1.0,5.527467808165856e-88,4.060391090978581e-48,2.412418888580064e-18
2420190622,1.0,3.3683884267504215e-85,2.4019018569972874e-45,4.2885938066376087e-16
2420198012,0.9999999904430706,1.0195889592603333e-76,4.949913227144744e-37,9.55693020900118e-09
2420198232,0.999999999999595,6.435954518084689e-82,4.2064004598004767e-42,4.0485561587025026e-13
2420200012,1.0,5.826110688837445e-85,3.748924958880861e-45,8.161161479595574e-16
2420211152,1.0,1.7227598723370782e-87,1.3468999330047828e-47,7.152510605512326e-18
2420211453,2.6383304976549125e-172,8.592035794741377e-46,1.5408786964226104e-07,0.9999998459121334
2420211463,1.0,2.8259066067958868e-89,3.7102958915142824e-49,2.2403145113277796e-19
2420211473,1.9882772812075933e-123,3.85353645682415e-36,0.500020862182831,0.49997913781717057
2420211493,7.218487346040984e-67,3.600942462587025e-59,4.861709005205104e-20,1.0
2420212722,2.737686754811661e-22,2.3240452740814992e-64,9.87607228167939e-25,1.0
2420216142,7.351903219310679e-15,3.649080730781912e-65,1.0809235534366422e-25,0.9999999999999929
2420223932,1.00000002258558,1.3172182956761522e-76,1.2357573872780102e-36,7.216742973165029e-09
2420224842,1.0862702105662741e-103,1.211864744977464e-49,2.864098598723693e-11,0.999999999971358
2420247492,1.0,3.381154239243501e-89,3.578714176577099e-49,2.91499302996776e-19
2430002252,1.4092356771042985e-09,1.433690164907092e-65,5.288297951125176e-26,0.9999999985907646
2430007562,0.999999968566311,4.214029775177077e-75,2.138090694764559e-35,3.143368885383359e-08
2430013653,1.0,6.391168684749835e-87,6.557209755924443e-47,2.2349828644061514e-17
2430018852,0.9999999999988898,8.786058072802131e-81,6.215923258990537e-41,1.1087177676099362e-12
2430022262,0.9999999999999893,2.158620790614017e-83,2.160385572255826e-43,1.0455576378477923e-14
2430032542,0.999999999998586,4.49761067770285e-81,2.51064654522053e-41,1.4126185241931938e-12
2430032782,0.9999999999999218,3.492573391673058e-82,2.5430378223926422e-42,7.878542145434047e-14
2430039872,0.9999999996695639,1.064332086766086e-77,6.922503221701259e-38,3.3043623600444896e-10
2430040072,0.9999988000171067,3.350427643416621e-74,1.9055456799697308e-34,1.1999828942020897e-06
2430049102,0.9999999600005829,7.173843060153553e-75,2.842449311309725e-35,6.980173928254126e-08
2430049112,0.9999682758601256,2.6017261793556733e-72,9.19254258350625e-33,3.172413987511282e-05
2430049822,0.500000235838438,1.7353091952326554e-65,7.926279826828449e-26,0.49999976416156205
2430050912,0.9999518732057098,2.068333117294348e-71,7.344736861745924e-32,4.8126794290337366e-05
2430051262,0.9999999874725063,9.800352550190205e-77,7.609952820969822e-37,1.2527493906824477e-08
2430051352,1.0,2.3472974427473095e-88,2.0795615045361274e-48,1.0851847326874278e-18
2430052952,1.0,1.5833137244603127e-87,1.5427749460543663e-47,7.477199078502126e-18
2430057462,1.0,1.3096950432451694e-84,1.1699590865924406e-44,1.6581776037545583e-15
2430057482,1.0,1.470454520223165e-87,1.4025900167655536e-47,5.886609313539995e-18
2430073032,0.9999999999999929,5.625766099307472e-84,5.034488516813576e-44,5.678605631507155e-15
2430082632,1.0,4.265631858342295e-87,3.6465850671257193e-47,1.2873139575925458e-17
2430089002,1.0000000298023224,2.792791229192772e-87,2.3655801885408373e-47,7.668531213861662e-18
2430089012,1.0000000297387561,6.694576761550412e-79,4.467872532462517e-39,6.356672988351398e-11
2430089022,0.9999999999999787,3.02139560508034e-83,2.2034658514801544e-43,2.1646656868749986e-14
2430090182,1.0,2.258556301065824e-85,1.8808079444700427e-45,3.504539750789322e-16
2430090663,1.0,1.7553872388208924e-86,1.6112565968514935e-46,4.561562225724907e-17
2430092802,6.2990498477279485e-62,1.9043219864968217e-57,2.9822086670437148e-18,1.0
2430094883,1.0258549282102092e-86,9.932356515232587e-43,0.0001970499999428588,0.999802950000057
2430096262,0.9999999999319442,1.952034514045456e-79,1.2458270558679928e-39,6.805746645878621e-11
2430107363,2.4870497050054644e-08,1.5477387572676283e-65,6.287486549290487e-26,0.999999975129503
2430107373,0.9999998179306046,8.375901859287219e-75,6.788587832700777e-35,1.8206939465762763e-07
2430109252,0.0,1.7295081606225551e-22,1.0,6.203371440823367e-216
2430120303,0.9999999998926583,4.830818285329849e-79,3.987856910632085e-39,1.0734089468699897e-10
2430120723,1.0,2.0473335724095815e-87,3.136991432159643e-47,7.549400662653469e-18
2430120922,1.0,1.8813932209971002e-88,2.6556700852823088e-48,1.1392186904599121e-18
2430120932,1.0,1.4933707103837038e-85,1.7285643555976512e-45,3.4759160402653085e-16
2430130682,0.9999999999998987,1.0636815592362443e-82,8.844637099054425e-43,1.0073427930884047e-13
2430132242,1.0000000148964525,4.3692106238205115e-80,3.513352448958143e-40,4.709231898492329e-12
2430149483,1.0000000149011576,3.374166789892025e-84,3.878761279721342e-44,3.6394402869042406e-15
2430149653,3.0286850473049045e-08,8.010959451918645e-66,2.1020998436848386e-26,0.9999999697131501
2430149783,0.0,9.903205201841743e-24,1.0,1.3286968507839266e-289
2430149842,0.9999999997842721,6.844653705465841e-78,3.9973168479070026e-38,2.1572808001796685e-10
2430152152,0.4999999999999698,2.853927327090289e-57,4.292102348467968e-18,0.5000000000000294
2430156432,0.9999844027309289,7.114408439228763e-73,3.070402848822827e-33,1.5597269071255555e-05
2430156902,0.9999335898969238,3.7075805554405395e-72,1.5552484139520857e-32,6.641010307609625e-05
2430166882,0.3615987113655685,3.0706275701684356e-66,7.520814744400324e-27,0.6384012886344315
2430175082,1.0,1.314171190072936e-88,1.4701194035465824e-48,8.705787629223434e-19
2430180142,0.9999999999980869,7.939267886458e-81,4.883302436317504e-41,1.912431053675571e-12
2430182622,0.9999999871534417,4.84311931841771e-75,2.469487085694549e-35,1.284655841218293e-08
2430182692,0.9999997338525658,2.568810522151503e-75,1.5331664053323603e-35,2.6614743432965585e-07
2430185162,1.0,2.1185538189206247e-87,1.8192439825348326e-47,5.198415461226925e-18
2430186442,1.0000000297993044,4.9530351115863e-80,3.3095909849133653e-40,3.017579237237595e-12
2430190002,0.999999999999563,1.5859323220639965e-81,1.0974505636242293e-41,4.36865808976874e-13
2430195222,0.9999999999477573,7.076810506165067e-79,3.293609844675397e-39,5.224362797759206e-11
2430201522,0.9999999999997087,4.65593880423633e-82,3.756034038486489e-42,2.9071606050120776e-13
2430215162,1.0000000298020986,5.843191854145827e-82,4.6459501943609605e-42,2.236805168056745e-13
2430215172,0.9999999999995346,3.3174432464871516e-81,2.0497081274933903e-41,4.641397094871091e-13
2430215182,1.000000029802307,4.5352613258594474e-83,3.4349789200786396e-43,1.5196877212245022e-14
2430215192,0.9999998737358785,4.452578208857102e-75,2.832974076299678e-35,1.411652825879341e-07
2430215202,1.00000002980232,2.434989248543144e-84,2.009972244608748e-44,2.466738812577374e-15
2430215282,0.9999999999997513,3.910262757859347e-82,3.796282706773736e-42,2.494612307004059e-13
2430217572,0.49999999999914735,1.5397057476979482e-63,3.8363515782716e-24,0.500000000000853
2430217602,0.03212687853127209,3.1846025678079443e-66,1.486023795059543e-26,0.9678731214687271
2430218272,1.0,5.307854251346703e-88,4.7247579513848215e-48,2.9174580325483614e-18
2430219282,0.9999996508317454,4.80890485891014e-75,2.9351286902632804e-35,3.49168255327634e-07
2430219322,0.999999898259137,8.60874475421553e-76,5.58794527899021e-36,1.0174086385900172e-07
2430219873,0.9997333067542971,2.8181166595642445e-72,1.5155731123552845e-32,0.00026669324570337526
2430219882,1.0,2.152243448617257e-84,1.4371738293728997e-44,1.5954420459817735e-15
2430219902,0.999995331106216,7.24465829080017e-74,4.675064203694611e-34,4.668893784336825e-06
2430224112,1.0,1.3277207177955394e-87,1.1695441502814192e-47,5.563354206134355e-18
2430227292,6.10723400061541e-213,9.5839534790548e-43,7.81893847865959e-06,0.9999921810615154
2430231332,0.9999999999892317,7.717886137159842e-80,4.972680360090076e-40,1.0768044211306804e-11
2430231562,0.9999999999987583,2.5367915689896906e-81,1.8957718924230513e-41,1.2416208918622052e-12
2430231573,0.9997249658199161,8.603455967832594e-72,5.044304382072833e-32,0.0002750341800836724
2430231583,1.055372301281433e-09,8.418719617044281e-46,8.135338319878593e-08,0.9999999175912424
2430232482,0.9999999999999929,9.57284754009915e-84,6.55433877644599e-44,6.3757640878935774e-15
2430235743,0.0,1.9067346689698162e-32,1.0,4.719829461872924e-54
2430269672,0.011652392200874802,1.7377010205699848e-67,6.800436839726354e-28,0.9883476077991249
2430269732,0.9999996820730609,4.778131332246178e-75,2.6622362836651895e-35,3.179269387589838e-07
2430269883,3.1871297151655933e-90,4.514704846202837e-54,1.000912089881128e-15,1.0
2430270323,6.867629333467957e-09,9.502627297900311e-67,3.0351176818433958e-27,0.9999999931323709
2430276873,0.4694764868376825,1.131007103930763e-66,4.071199747166536e-27,0.5305235131623175
2430279392,0.9999999999999929,4.900112868008039e-84,4.066326804128983e-44,6.4888795516658336e-15
2430281272,0.9999999999999929,4.836394300242795e-84,3.784405434821414e-44,6.16547469233036e-15
2430281712,0.9999999999997442,4.582692757667151e-82,3.51381384936297e-42,2.5760908363451384e-13
