lake_id,comp1,comp2,comp3,comp4,comp5,comp6
1620032342,1.0269135,2.1752775,1.9080681,1.5372686,1.507013,2.531598
1620034183,2.1159904,1.9575795,1.8945403,0.98142225,1.8174596,1.9404305
1620063302,1.7193028,1.6863354,1.4318842,1.6620561,1.956788,1.9216679
1720000552,8.120876,7.5360317,7.8743954,8.055834,7.1993775,8.289705
1720001282,7.6821885,7.7235537,7.7646565,7.695976,8.768941,7.079429
1720001342,8.408111,7.1668534,7.60607,6.410304,9.124402,8.878692
1720003902,9.221577,6.8779716,9.20932,8.3216505,8.568179,9.184525
1720003932,11.542529,11.766459,13.101164,12.329216,12.691192,12.759242
1720004142,9.267359,11.1179495,13.828578,12.200867,12.9135685,11.603282
1720004172,7.9346414,6.879143,7.6808405,6.5297685,6.3726172,8.032285
1720004433,7.043299,7.395625,7.271356,7.4356074,6.8633294,7.3020716
1720004453,6.0540934,7.4881124,6.0989122,5.9014883,4.8290977,4.520859
1720007172,6.223813,6.4703665,8.139899,5.519485,6.1211925,6.987527
1720008692,6.9372783,7.8627853,6.485143,8.255924,7.4914927,7.3376555
1720009413,5.702808,5.7694426,5.7141733,5.086411,5.9008684,6.746074
1720010272,6.257532,6.6471014,6.9780235,6.9970446,6.3046145,6.244443
1720010283,4.106863,4.445069,4.3182573,3.671763,3.9248552,3.2872176
1720033122,3.0404708,2.8895185,1.7375556,1.5734905,2.9641893,3.1037512
1720041492,14.722422,13.114628,13.330642,14.953437,13.924118,14.811825
1720041532,13.740577,14.465487,14.341321,14.426716,14.527784,13.173037
1720046943,10.937596,10.547374,12.658949,10.8785305,11.204357,11.927955
1720052653,2.1850085,2.1529737,1.4978565,1.5066367,1.5823646,2.0682461
1720053693,2.4155476,3.1543646,1.733436,1.5227966,2.215015,3.4334626
1720054503,2.3048635,2.9805546,3.551456,2.5623674,3.8856783,3.3138227
1720056903,1.1876954,1.2664725,0.93890274,0.89055884,1.1349583,1.4264679
1810025102,0.0037008242,0.014813603,0.0074136695,0.0058911457,0.005266412,0.010109684
1810030972,7.8021855,6.321979,7.9602942,5.9945917,9.827154,8.623918
1810042913,3.606778,4.8599124,3.338796,5.618746,6.444419,4.779695
1810079153,0.024790753,0.11754304,0.022588458,0.061668623,0.06308037,0.05040506
2110017972,5.8924093,5.0683975,4.9351444,6.114724,5.0426993,4.917674
2110020813,2.5682707,0.9147907,1.7904246,1.4612833,1.1920667,0.5177223
2110024562,0.49955645,0.5213103,0.6340132,0.38954252,0.51373845,0.60014045
2110026463,0.8639237,1.7859879,0.49419466,0.7824459,0.77489036,0.75546384
2130000053,2.6904616,1.5893596,2.2231245,0.9117022,2.1609263,1.0585904
2130000103,1.5738927,0.6789356,1.7970359,1.3256903,2.8354998,1.7217488
2130000133,2.8000019,1.1652457,1.4444712,1.0765656,2.9001172,1.1730726
2130000363,0.018533032,0.050172746,0.012287393,0.06049143,0.013320728,0.030411366
2130002132,6.3789988,5.6759763,5.7589235,4.9784064,4.544775,4.7735715
2130004282,4.782339,4.8914256,6.8724422,3.3755944,5.151731,4.813235
2130004742,0.05402151,0.086504206,0.1390285,0.105474465,0.1091595,0.09876328
2130012372,0.6369785,0.32568797,0.37750793,0.4515798,0.74986666,0.33866006
2130012773,0.81519336,2.6997328,2.030261,1.0421782,1.2708719,0.5267541
2130026062,0.47863567,0.45358068,0.38916773,0.35317954,0.5715683,0.39438596
2130026152,0.22215852,0.08657365,0.28119063,0.235746,0.32626837,0.18436378
2140010663,0.6602477,0.114349216,0.3296316,0.25423533,0.44065735,0.6572809
2140010713,1.195137,1.3153801,1.1816864,0.9856608,1.755494,1.0801957
2140010723,1.2821069,1.4877145,1.4665229,1.112988,1.1128533,0.89856625
2140014592,0.73747367,2.3885045,0.87942594,1.0753847,0.9441181,1.0264509
2140016022,1.7616689,2.04735,1.2950196,1.3835971,2.693497,1.107229
2150005082,1.2594378,0.8809678,0.8443227,1.4946955,1.1673352,0.49787545
2160009382,4.6047716,6.578367,4.586522,4.970227,5.536599,5.5408216
2160009923,0.8858932,1.0016304,0.59046924,0.53116316,0.73791265,0.63512254
2160046863,2.4009144,2.462121,2.7707143,2.6649554,2.1759512,1.6894968
2210000352,5.675291,5.7180834,6.193463,7.590311,3.7893193,5.5164275
2220000093,0.17427535,0.13803168,0.1867624,0.1500195,0.3463838,0.14486375
2220014373,0.0050776494,0.019149553,0.0029714794,0.010617232,0.007807906,0.009441024
2230005753,0.6836096,1.2050334,0.55697256,0.21636894,0.39750895,0.74332833
2230021903,0.075806156,0.063328065,0.053904008,0.058868594,0.063001886,0.072631374
2230037623,0.060001254,0.068674475,0.13862438,0.070215076,0.053476483,0.070054896
2230043572,0.108170435,0.09867686,0.111576736,0.0661573,0.05680515,0.10146597
2230044463,0.20088466,0.16435395,0.21138631,0.2196524,0.27073273,0.19174208
2230062373,1.7090719,0.3123373,0.685114,0.19903785,0.4558282,0.18008506
2230073093,0.63082904,0.45475918,0.8392623,0.40957892,0.98985356,0.7994252
2240011142,0.010550888,0.002766093,0.0040877755,0.004736045,0.0059446907,0.0025909774
2250031083,0.56889504,0.7326378,0.64915466,0.36631554,0.49052197,0.6753558
2250031093,0.67995775,0.583364,0.36204052,0.542603,0.4330031,0.4486347
2250061402,1.6712037,1.5560768,1.4299393,0.49063736,2.2523885,0.64210856
2250061733,0.7149798,0.67722315,0.50894415,0.1898152,1.1763841,0.63780135
2250085593,0.10245389,0.11833012,0.08241066,0.09951536,0.11299653,0.0825908
2250088883,0.38618052,0.37153605,0.25392294,0.3526989,0.31912422,0.26826268
2250088893,0.35335416,0.32780725,0.40668428,0.38458633,0.48358202,0.48034015
2260001413,0.7133254,0.9514787,0.6068116,0.87091136,0.76173276,0.6009203
2260031472,0.012044272,0.013576446,0.010005511,0.009554425,0.005776486,0.0007360206
2270004543,0.06589607,0.15049747,0.11658454,0.07031388,0.07390508,0.061484683
2270044463,1.7337726,0.7714528,0.7081994,1.0710957,0.94280565,1.2464477
2270044473,3.2659123,2.003534,2.5144477,2.0638142,4.1703563,2.0582385
2270060992,3.8402967,2.0485284,2.5798285,3.829975,4.371634,3.0772321
2270067462,4.273037,5.647446,4.447873,3.6804357,2.5912044,3.328368
2270102272,0.6626887,0.6817584,0.7164588,0.6030742,0.7874519,0.5281339
2270104842,1.0646616,0.30643186,0.7684651,0.60219675,0.92003727,0.634104
2270128153,0.6560709,0.3954763,0.9273545,0.5108545,0.1576377,0.68070483
2270139412,0.0039223684,0.06143622,0.008314064,0.022453178,0.0067137214,0.002785531
2270141422,0.019394035,0.016529223,0.016521368,0.015413317,0.0048318817,0.0062785377
2280004602,0.009875447,0.014935879,0.017755298,0.008572752,0.006363349,0.0044711186
2310000023,2.525387,2.4776473,1.7813222,2.147816,1.5770386,2.9288495
2310000033,3.2332435,3.341574,3.026588,2.4869668,1.1623727,2.123118
2310000123,0.66107684,0.7242626,0.64221495,0.8649693,0.884808,1.6125798
2310015232,1.7026488,1.1760864,0.8472618,1.2421032,2.14723,2.6366837
2310020152,1.1710467,0.47072902,0.8259426,0.1921802,0.3227844,0.15482947
2310028243,3.8974009,5.2717204,3.303055,4.0471854,4.7815,5.750824
2310028273,4.078112,4.8649664,3.7319438,4.203768,4.0920143,4.4428763
2310028773,0.57374495,1.0214828,2.0032632,1.2659624,1.9401944,0.8098992
2320004122,0.0847801,0.041023277,0.018365826,0.18133594,0.1087072,0.20513739
2320145113,3.3754895,1.91808,2.5488894,2.4141586,3.3963747,2.6969757
2320145123,2.7180617,1.2831497,3.418375,2.0750294,3.1082013,2.4598594
2320145143,2.5922494,2.9945507,2.3227038,2.6267433,3.4333892,2.5373082
2320145153,1.7694404,3.1110802,3.9277375,2.9184623,1.9729508,1.7571869
2320145163,2.8278646,3.6365778,4.3590484,4.1048613,2.751433,3.5616043
2320145183,3.023063,2.5786626,2.9014702,3.3891196,2.8075137,1.6493378
2320145942,1.9520743,1.8643559,2.5203762,2.2361403,3.2061176,4.173119
2320146452,1.4451605,3.490021,2.1742437,2.4710932,4.258998,1.898902
2320148232,4.2731514,5.095249,4.2264853,2.4736772,2.8278646,2.5743165
2320253402,4.1586924,5.087809,4.999888,3.735768,4.303348,5.3145704
2320269562,0.34135428,0.41830757,0.392453,0.091179684,0.639029,0.46216518
2330001913,0.0487704,0.0433306,0.045992296,0.055756323,0.029468967,0.05763472
2330041242,0.058093086,0.033328895,0.09059846,0.091776885,0.03651172,0.056196272
2330042812,0.646492,4.1429486,2.2963514,2.6192424,1.6400155,2.187616
2330047972,0.3417365,0.80266565,1.1787263,0.4109498,0.4552129,0.79227775
2330048832,0.12563042,0.057781633,0.058441393,0.09915324,0.12344192,0.111464806
2330055852,0.47571418,0.76691353,0.38521403,0.5716216,1.0834438,0.7548415
2340000023,0.0542676,0.24931379,0.18905026,0.24040139,0.28309363,0.1433225
2340009563,0.25379112,0.14035301,0.13236892,0.1981911,0.21436894,0.39318156
2340009603,0.030741496,0.04445391,0.04440728,0.03827082,0.03474456,0.022218054
2340009632,0.016147222,0.12956677,0.057683453,0.049854793,0.021874415,0.04916945
2340009652,0.16833568,0.09112718,0.05984682,0.11682523,0.041870277,0.14958441
2410001812,0.12850706,0.10442582,0.18757468,0.24208662,0.09304333,0.03806005
2420056132,0.00086470885,0.0005990564,0.0006654991,0.0034282694,0.00016147768,0.00078255986
2420056183,0.47833195,0.12336467,0.3468681,0.44602644,0.4069996,0.36910892
2420103152,0.8079106,0.54300314,0.54662347,0.47562096,0.9332384,0.4726036
2420109812,0.5495309,0.6455488,0.9604646,0.74630326,0.47970027,1.025808
2420114672,1.2156056,0.633142,0.5763586,0.78831744,0.83662635,0.3526488
2420124262,0.8493148,1.0742309,0.52400357,0.5891897,0.5915645,0.77708304
2420124352,0.44484487,0.51434606,0.3954758,0.73911786,1.8376296,0.46393293
2420148343,0.11786084,0.08090541,0.30798373,0.36685506,0.7336527,0.054469515
2420169883,0.8276822,1.2436374,0.8084409,1.8010075,0.70005643,0.65648466
2420171232,0.9049786,0.48188514,1.2383796,1.0171009,0.2896321,1.7730931
2420183212,0.9365297,1.6950849,1.2500256,0.569853,1.4066745,0.43472934
2420190622,0.74200475,1.2408671,1.2378752,0.8965188,0.76641667,0.8163351
2420198012,0.9323105,1.0867245,0.9451677,1.0047972,1.0105566,1.3478127
2420198232,0.73723495,1.3073629,1.2947087,0.28732747,0.95972323,1.0448514
2420200012,1.235471,0.45839235,1.4193603,1.5458734,0.5644727,1.2013732
2420211152,0.6842484,0.61788815,0.6880113,1.3365941,0.55552447,1.0918044
2420211453,0.15269999,0.14334984,0.027894365,0.07302394,0.17377034,0.078583024
2420211463,0.07790122,0.31173313,0.083836004,0.2241678,0.24485253,0.253986
2420211473,0.56460166,0.18814074,0.5857295,0.33731094,0.5064769,0.51825583
2420211493,0.16221537,0.3076155,0.094145514,0.26419717,0.21097648,0.21488282
2420212722,0.7182286,0.97193086,0.49449113,0.53162634,0.50520957,0.29840893
2420216142,1.3417633,0.6073669,0.6551702,0.66952956,1.3582348,1.5974903
2420223932,0.18534803,0.2683071,0.1525915,0.13250571,0.20489463,0.18536687
2420224842,0.40227538,0.18910345,0.3677102,0.14540654,0.2794216,0.1261444
2420247492,0.1865424,0.8417883,0.59135544,0.27314055,0.22946085,0.3689706
2430002252,0.08194436,0.2993196,0.17651781,0.3399914,0.2547726,0.1764459
2430007562,0.27771068,0.36086047,0.21500187,0.45500773,0.11530209,0.29564074
2430013653,0.21192522,0.45375386,0.2756222,0.21889268,0.7534066,0.28104082
2430018852,0.3575089,0.5754448,0.6508822,0.5785563,0.41868138,0.7244427
2430022262,0.11678608,0.2141615,0.1752753,0.17085095,0.19635797,0.33780324
2430032542,0.593007,1.4758452,0.78108776,0.35006598,0.62310916,0.3865661
2430032782,0.5272844,0.74981624,0.22992162,0.64149517,0.22774468,0.8322272
2430039872,0.7255938,0.4389733,0.84663415,0.40384597,0.34193105,0.45045778
2430040072,0.72974133,0.47504956,0.8371765,0.5195387,0.2899633,0.3584606
2430049102,0.7175266,0.4304885,0.42430848,0.40472668,0.60758805,0.44451982
2430049112,0.6444746,0.46426344,0.5989512,0.8859582,0.66109383,0.3803228
2430049822,0.6858636,0.5498457,0.32610404,0.34752935,0.52390844,0.5072118
2430050912,0.75383997,0.80495673,0.43349987,0.6716525,0.21754277,0.29253322
2430051262,0.3946338,0.80045485,0.21494758,0.5228938,0.49745473,0.5116455
2430051352,0.34112167,0.58435214,0.6292291,0.6103356,0.40891764,1.0197414
2430052952,0.3571585,0.66774064,0.4184343,0.34590876,0.58873296,0.5620256
2430057462,0.38408735,0.5006504,0.56282175,0.5519182,0.35839844,0.51330215
2430057482,0.8662427,0.28457588,0.25026953,0.5161196,0.40670678,0.5469803
2430073032,0.5949714,0.2700048,0.78756094,0.30396014,0.41788527,0.7529611
2430082632,0.7523761,0.29498366,0.6892393,0.88944286,0.7237918,0.17102695
2430089002,0.9288465,0.39222735,0.50848645,0.61246854,0.5858851,0.5856241
2430089012,0.41716853,0.476502,0.53227377,0.43073,0.5664413,0.56066054
2430089022,0.36666766,0.8996508,0.25767034,0.70060706,0.3006406,0.58714163
2430090182,0.7218269,0.18941687,0.8096476,0.475134,0.6615216,0.76004297
2430090663,0.53885245,0.448581,0.38630813,0.55277795,0.32089472,0.2512689
2430092802,0.36618105,0.5465534,0.77928436,0.62869394,1.0285913,0.13617015
2430094883,0.12307293,0.13232501,0.11563285,0.11262622,0.12268253,0.092087656
2430096262,0.9731472,1.4323648,1.5755736,1.470733,1.5030161,1.093715
2430107363,0.080791146,0.06729628,0.07306857,0.033424757,0.07147924,0.060218997
2430107373,0.05764329,0.06723002,0.06371184,0.06889939,0.04145962,0.046972927
2430109252,0.096088834,0.28288704,0.11128821,0.07128194,0.052563652,0.102232486
2430120303,0.067959234,0.050877903,0.049752165,0.036148313,0.06670669,0.032081757
2430120723,0.027181435,0.041185394,0.029451234,0.024998572,0.05064678,0.07114034
2430120922,0.074730635,0.21906684,0.067188844,0.091304414,0.02942359,0.0672489
2430120932,0.032770094,0.11394684,0.12575917,0.108521245,0.22610152,0.092418864
2430130682,0.4523402,0.45131183,0.39570972,0.5918694,0.45992225,0.6890407
2430132242,0.48983598,0.45607197,0.6247474,0.51908755,0.4212486,0.38947338
2430149483,0.037881684,0.016730096,0.02461131,0.029980151,0.029426087,0.03439299
2430149653,0.841361,0.7369519,0.3792846,0.27123278,0.51243937,0.7605767
2430149783,0.17266072,0.4661608,0.29693812,0.40970474,0.59844226,1.4889466
2430149842,0.41969895,0.5228628,0.09094528,1.3437035,0.5251951,0.8777216
2430152152,0.8559845,0.82792795,1.1245025,1.3089199,0.56011575,0.7100698
2430156432,1.229025,0.44528192,0.87346506,0.92873776,1.4057009,0.99308634
2430156902,0.4848742,0.4486595,0.63016737,0.3336976,0.9821151,0.86814606
2430166882,0.47079155,0.4969484,0.14248806,0.6420227,0.7292196,0.18517227
2430175082,0.21873707,0.28446412,0.65032303,0.3158218,0.4272751,0.47118363
2430180142,0.95489955,0.9604752,0.5513192,1.0776416,0.7158725,0.7354977
2430182622,0.6734485,0.29830295,0.480553,1.0825162,0.48999673,0.6391186
2430182692,0.9171221,0.3714841,0.67119825,0.7997364,0.3906752,0.50709206
2430185162,0.45072874,0.6792594,0.31213072,0.5412679,1.08201,0.6769167
2430186442,0.42900375,0.39635003,0.602823,0.6858125,0.45644945,0.55070853
2430190002,0.605749,0.48552364,0.69151413,0.66088325,0.6800827,0.9219626
2430195222,0.83921444,0.7146516,0.73132807,1.111672,0.37493092,0.47604102
2430201522,0.9669739,0.44044363,0.57110864,0.5353808,0.22564578,0.501322
2430215162,0.48137558,0.5975183,0.5229377,0.7950515,0.42642036,0.9099668
2430215172,0.6029142,0.57205313,0.90674174,0.4583851,0.80280703,0.49563035
2430215182,0.7529075,0.62039906,0.590555,0.46645558,0.6879678,0.78759414
2430215192,0.55199564,0.64685154,0.72222215,0.61475885,0.5713414,0.6916606
2430215202,0.85611665,0.71635866,0.4951221,0.47247046,0.31385937,0.7850603
2430215282,0.61177576,0.4089938,0.6595827,0.35887504,0.67745215,0.1817073
2430217572,0.6894247,0.8718899,0.89607096,0.76740825,0.35486954,1.0033975
2430217602,0.37430325,1.0272304,0.7088852,0.64518064,0.90041333,0.48392656
2430218272,0.7999392,0.66158706,0.22437866,0.38556528,0.8458813,0.87543267
2430219282,0.70888364,0.77324575,0.43380615,0.35764244,0.3476175,0.46199316
2430219322,0.29086658,0.7018668,0.45458245,0.47153145,0.58782953,0.5791229
2430219873,0.9497019,0.49056008,0.9534401,0.9842511,0.5275906,1.2206572
2430219882,1.4385663,1.0766191,0.92154926,0.5700705,0.85979205,0.4642157
2430219902,0.32801372,0.77337146,0.5041883,0.48337793,0.91855687,0.26747435
2430224112,0.95026463,0.33018905,0.41778165,0.20488319,1.0681138,1.2771137
2430227292,0.70112157,0.31894377,0.51229954,0.6661152,0.31908214,0.4415719
2430231332,0.49811357,0.56065893,0.8088424,0.5887075,1.1861644,0.61857474
2430231562,0.82593507,0.6549537,0.32271236,0.45666137,0.7268164,0.24776262
2430231573,1.1900673,0.51104075,0.74834144,0.9577695,0.8145684,0.466633
2430231583,0.6814596,1.0700233,0.72967386,1.2410129,0.7757161,0.74612945
2430232482,0.7001343,0.6440223,1.4254626,0.7341551,1.1609068,0.49184343
2430235743,0.9500793,1.1224725,0.68194854,1.364547,0.50993985,1.0024523
2430269672,0.91366243,1.3574222,1.7198193,1.0268791,0.32231963,1.3930509
2430269732,1.1063582,0.6714255,1.1957672,2.2179081,0.30683053,1.2358787
2430269883,0.8874656,0.5369097,1.9777303,0.32435343,0.5033495,0.3304478
2430270323,1.1750525,1.9905294,0.46219853,0.92643243,1.2681663,1.0437591
2430276873,1.0266372,0.9911486,0.7838944,0.96949875,0.85973823,0.8296906
2430279392,0.25296658,0.4682959,0.4840905,0.53262025,1.1362739,0.45624617
2430281272,0.48306376,0.7847014,0.96066326,0.6276649,0.48109737,0.5110434
2430281712,0.6470035,0.41649163,0.5794176,0.9504531,0.31749687,0.09023074
2430281932,0.27072287,0.4636328,0.6381556,0.833004,0.84838045,0.7970079
2430301672,0.6157093,0.49349096,0.65305585,1.0055877,0.47509724,0.37608454
2430304182,0.62091136,1.1634485,0.43364894,0.558272,0.25057432,0.7223541
2430306733,0.7081911,0.5905589,0.47300947,0.54339916,0.6936518,0.5664403
2430308852,0.3720351,0.36731744,0.45772672,0.837581,0.40722364,0.61690354
2430314662,1.7646066,1.107748,1.0422518,1.4981439,1.4583751,0.5891384
2430314822,0.7867367,0.81542313,0.91861373,1.5845336,1.6941447,0.829082
2430315203,0.5862485,0.9949761,0.8452023,1.3534371,1.4476305,1.1823318
2430315713,0.9501235,1.0148344,1.1124293,1.2736549,1.392198,0.4692842
2430323663,0.74356556,1.0292027,0.7071079,1.3808122,1.0994494,1.0843436
2430340143,0.9029391,0.9132074,0.70623744,1.2253586,0.33461535,1.0172616
2430340702,0.31915006,0.5752791,1.1803381,0.48360226,0.44722342,0.5725711
2430341053,0.6444394,0.9364292,0.26206097,0.8966262,0.77061254,0.8800496
2430341733,0.8452414,0.8326994,1.4836189,0.8044462,0.39665294,0.7446449
2430341843,0.5982623,0.32297954,0.6098362,0.3219182,0.40663475,0.20584677
2430360692,1.1362422,1.0128121,1.4992483,1.0776114,0.67785937,0.8536595
2430367792,1.0280212,0.5516777,0.69429135,0.46406084,0.40190065,0.70068055
2430368042,0.5432155,0.793447,0.5458431,0.5367713,0.58439684,1.0700758
2430368102,0.41414297,1.1858392,1.5651202,1.0393251,0.6595095,0.36720455
2430369432,1.456847,0.60558194,0.4915803,0.5613872,0.78823256,1.6302377
2430369582,1.4734905,0.95315784,0.88949895,0.7130856,1.1787988,0.43966234
2430374052,0.88318104,0.9550666,0.2793056,0.84766257,1.1246203,1.4275832
2430377953,0.87760556,1.3117236,1.3376632,1.0570467,0.56736076,1.502553
2430378782,1.3051419,0.87179464,1.1003772,1.6108415,1.0640428,1.0386176
2430382423,1.7507058,0.80768347,0.97344327,1.0277797,0.8474226,0.96056116
2430382503,0.6088187,0.85412776,0.5462087,0.7665282,1.0472909,1.789358
2430382882,1.3449745,0.29586256,1.4504814,1.2530835,0.818316,0.8019577
2430394522,1.426507,1.3938915,1.9898316,0.7604727,1.0740893,2.379
2430401062,1.0354664,1.5898217,1.2847188,1.56619,1.1782911,0.9129014
2430401782,0.34931603,1.3147024,1.1673659,1.4866127,1.5640422,1.2954267
2430411422,1.0600747,1.2137727,1.7374839,0.77093816,0.8461111,0.5768198
2430413382,1.0338725,0.87348866,1.3601176,0.50840366,0.8714789,1.2447524
