lake_id,comp1,comp2,comp3,comp4
1620023612,2.2361517,1.145451,2.5731819,2.7220252
1620031802,1.954509,1.3162433,3.2529294,2.1530786
1620032342,2.5603724,2.169681,1.477297,2.4687655
1620034183,2.368507,1.9387686,2.0001829,2.387467
1620063302,1.8873459,2.2320154,2.2199645,2.0857153
1720000552,10.016391,9.033456,9.298748,9.874355
1720001282,9.15758,9.520077,10.264604,8.983345
1720001342,8.739022,10.131845,10.638268,9.126509
1720003902,10.783739,10.475667,10.829115,9.622408
1720003932,14.130387,15.546495,15.957935,14.59642
1720004142,14.576189,14.22713,14.504048,14.278947
1720004172,9.049592,7.817075,9.945792,8.444141
1720004433,8.491914,8.965537,8.869011,8.836954
1720004453,7.6229367,6.703625,7.248316,6.757165
1720007172,7.3593087,8.34634,8.55332,7.7733774
1720008692,9.481405,7.671234,8.943698,9.935905
1720009413,6.4151783,7.099588,7.329371,7.506028
1720010272,7.486825,8.22471,8.29612,8.002528
1720010283,4.3312287,5.2419934,4.9942985,4.7174864
1720033122,4.1258454,2.901859,2.9980597,2.4025571
1720041492,17.324522,17.134172,17.039959,17.40622
1720041532,16.656328,18.488302,17.79454,15.809975
1720046943,14.295801,13.50185,13.541578,13.996144
1720052653,2.3140512,2.527475,2.0285196,2.0549362
1720053693,2.9566488,3.0704782,2.577415,3.1483293
1720054503,4.6291976,2.8580222,3.5668073,4.04728
1720056903,1.109007,1.1972879,1.5953059,1.6566885
1810025102,0.0047033764,0.013594964,0.013943033,0.0060523585
1810030972,10.304824,9.107197,9.316531,9.04574
1810042913,3.4993484,8.073158,5.5369835,6.1473684
1810079153,0.018187013,0.11674291,0.10722219,0.033686444
2110017972,7.322669,7.085031,6.415026,5.129017
2110020813,1.6921349,2.2606323,0.87985426,2.026345
2110024562,0.55457973,0.76529074,0.73903954,0.5038216
2110026463,1.0922145,1.5548848,0.3512073,1.4351845
2130000053,1.8173707,1.8789841,2.8367712,2.1012726
2130000103,2.578167,1.8853886,1.4863085,2.1146505
2130000133,1.595396,2.0363832,3.5010154,1.4374529
2130000363,0.023921302,0.041482665,0.064844705,0.020014524
2130002132,6.2194386,5.397032,7.701277,6.7552857
2130004282,5.3601103,5.112166,7.6399527,6.1486654
2130004742,0.13465995,0.11967026,0.11126555,0.11567473
2130012372,0.7189231,0.3502363,0.57925624,0.6913709
2130012773,1.4651064,1.8803526,2.3109682,1.1490885
2130026062,0.5114964,1.0008857,0.29004177,0.3401866
2130026152,0.31526503,0.42588478,0.16832384,0.17469496
2140010663,0.5063934,0.57302046,0.5589561,0.35472748
2140010713,1.0133471,1.3166494,2.140648,1.6295879
2140010723,2.061696,1.3216232,0.8199358,1.7760336
2140014592,1.3259956,0.8376493,1.3676935,2.1995778
2140016022,3.0852258,0.7879946,1.8227067,2.6650712
2150005082,0.92933434,1.4964787,0.9859965,1.5793933
2160009382,6.6913905,6.366388,6.7103024,6.063466
2160009923,0.72343814,1.4032236,0.92855287,0.50085217
2160046863,2.9045897,2.8411722,2.9661627,2.7877364
2210000352,7.682396,6.7984886,7.6477385,5.861051
2220000093,0.24122572,0.22440913,0.2748142,0.18514676
2220014373,0.011090282,0.014639442,0.0043239547,0.014697112
2230005753,0.6712775,0.60088104,0.72331905,1.0943395
2230021903,0.05322165,0.09505692,0.08123022,0.08511021
2230037623,0.08105905,0.11575931,0.08736747,0.089935675
2230043572,0.10095236,0.09895176,0.123276435,0.1175438
2230044463,0.3107795,0.24386707,0.25439984,0.21273479
2230062373,1.277638,0.681706,0.1596351,0.759293
2230073093,0.8794567,0.5837779,0.4611942,1.4262413
2240011142,0.0043277014,0.0058821873,0.0076132305,0.007087848
2250031083,0.8423495,0.67887914,0.6941979,0.61180156
2250031093,0.5840772,0.6730022,0.79986274,0.4182796
2250061402,1.3745303,1.3366323,2.3645253,1.4544652
2250061733,0.8604878,0.3575501,1.1183044,0.8351897
2250085593,0.14361084,0.10606481,0.13218087,0.10391392
2250088883,0.24217089,0.43733037,0.55770326,0.3470263
2250088893,0.48120368,0.5124425,0.38483602,0.5997681
2260001413,1.1085643,0.76549065,0.9920819,0.7918505
2260031472,0.008603406,0.00586479,0.024982518,0.0024676041
2270004543,0.090369865,0.14481959,0.15722492,0.04455541
2270044463,0.8987714,1.1955721,1.6968458,1.4653598
2270044473,3.9471025,3.8515615,2.3288383,2.9252448
2270060992,3.21456,3.341592,4.5142665,4.9670024
2270067462,4.7849874,6.1617475,3.528428,4.986404
2270102272,0.6656593,0.699146,1.2028555,0.6623255
2270104842,0.9356817,0.43600062,0.79119503,1.327692
2270128153,0.5654136,0.66699994,0.9882178,0.47896412
2270139412,0.010020647,0.011539879,0.062767446,0.0013420741
2270141422,0.0004824856,0.006620403,0.044487495,0.011936205
2280004602,0.010181923,0.008690102,0.020406885,0.011031899
2310000023,3.552376,3.1515887,3.3695414,0.82655036
2310000033,3.3753457,3.381129,4.078862,1.6393682
2310000123,1.1695058,1.1963062,0.99822307,1.0080805
2310015232,2.5851965,2.104186,0.97544307,2.2543452
2310020152,0.7636087,0.5688542,0.70133126,0.5136537
2310028243,5.7711444,4.8966775,5.766313,5.529291
2310028273,5.577545,5.28983,4.982337,4.7824974
2310028773,0.9849119,1.2234371,3.0412009,0.9267696
2320004122,0.063064724,0.24780905,0.112476885,0.09371069
2320145113,2.8755462,2.787621,3.9329236,3.6795878
2320145123,3.604358,2.5292284,2.9751835,3.1192644
2320145143,3.0411215,3.008533,4.254079,3.0971203
2320145153,3.3426218,3.5184,2.6226163,3.064037
2320145163,4.600105,3.411612,4.521893,4.7124033
2320145183,3.3414788,3.2178617,3.5638466,3.1511517
2320145942,3.112046,3.7041914,2.9331625,3.1967187
2320146452,3.6961114,3.2493684,4.1016965,1.7249558
2320148232,5.0109124,4.6928124,4.4581037,3.2680297
2320253402,6.3704567,4.713991,7.2000656,4.1145597
2320269562,0.31952608,0.56318176,0.62090445,0.39895397
2330001913,0.056450173,0.042765953,0.054300226,0.07465342
2330041242,0.07128377,0.048466273,0.094366044,0.08340846
2330042812,2.2136822,2.986867,2.0997605,3.6911006
2330047972,1.2024039,1.6184144,0.13848273,0.27636206
2330048832,0.10342586,0.17633726,0.11210003,0.07543949
2330055852,1.4501712,0.711903,0.8007287,0.3138274
2340000023,0.26129887,0.11073552,0.2234661,0.34653255
2340009563,0.31587714,0.15447836,0.2663406,0.3452345
2340009603,0.027525922,0.040257297,0.058620267,0.048031557
2340009632,0.10365857,0.035780925,0.084935196,0.038874093
2340009652,0.07166959,0.1800868,0.13549061,0.122153364
2410001812,0.15677772,0.15928333,0.26456007,0.06316046
2420056132,0.0005533101,0.0018487171,0.0016813008,0.001338985
2420056183,0.3544909,0.3227648,0.55063105,0.5346929
2420103152,0.64037776,0.8365014,0.8815339,0.70968765
2420109812,0.6976689,1.1918724,0.87681997,0.80953246
2420114672,1.0085464,0.85000384,0.76665825,0.95128137
2420124262,0.855924,0.59475327,1.3331823,0.79290915
2420124352,0.8417522,1.1384853,1.0041288,0.5829179
2420148343,0.21859232,0.21370682,0.40601233,0.51166725
2420169883,1.2099242,0.7665719,2.0476434,0.8763014
2420171232,1.4398339,0.43929896,0.8013124,1.953848
2420183212,1.0802584,1.0741249,1.3911952,1.5665443
2420190622,1.2507856,1.0408123,0.8853406,1.4525324
2420198012,1.276575,0.85802865,1.9122288,1.0885891
2420198232,0.65038836,1.3659196,1.1427187,1.4128487
2420200012,1.5375524,1.5092434,1.4956688,0.6688554
2420211152,1.5871416,0.49538442,0.42845026,1.5306077
2420211453,0.13353619,0.10102775,0.13423876,0.1588501
2420211463,0.24684083,0.31184146,0.28997976,0.1220814
2420211473,0.52433753,0.4264505,0.6933301,0.5478064
2420211493,0.3123013,0.41626468,0.19501585,0.09385826
2420212722,0.8113248,0.67920417,0.6834464,0.6850999
2420216142,0.809653,1.3420122,1.2505955,1.6561601
2420223932,0.31741855,0.15061869,0.2503151,0.19842035
2420224842,0.3377091,0.35628957,0.21726622,0.3149823
2420247492,0.5696783,0.7141145,0.5178507,0.21940841
2430002252,0.16998045,0.1821382,0.38207704,0.34513316
2430007562,0.19871902,0.5851501,0.34669062,0.26468584
2430013653,0.23832718,0.30197588,0.5713088,0.6714528
2430018852,0.6388685,0.5456439,0.8250389,0.6733201
2430022262,0.31356698,0.2273584,0.26293638,0.179024
2430032542,0.7560436,1.1255933,0.8738177,0.6623139
2430032782,1.0719569,0.49807617,0.59802556,0.43645298
2430039872,0.38454378,0.7249901,0.7923629,0.7015821
2430040072,0.5211402,0.68349344,0.73595065,0.66527057
2430049102,0.5417596,0.60497975,0.6566433,0.65644443
2430049112,0.3569748,1.005045,0.68779707,0.9016696
2430049822,0.76692957,0.675624,0.3159885,0.62980556
2430050912,0.24660219,0.90946466,0.7330901,0.68822056
2430051262,0.37761363,1.1104928,0.3175609,0.5828004
2430051352,0.936975,0.7242833,0.6231692,0.6318115
2430052952,0.5486721,0.8016261,0.55410254,0.48179138
2430057462,0.59319437,0.5084708,0.7412754,0.48722392
2430057482,0.8230273,0.4764051,0.4381856,0.59416455
2430073032,0.45475298,0.6032736,0.7538353,0.72625905
2430082632,0.42116487,1.4630634,0.4197375,0.55311537
2430089002,1.0038114,0.423562,0.93744946,0.5687618
2430089012,0.5440488,0.5961754,0.6806146,0.601158
2430089022,0.54945946,0.82069004,0.6166352,0.53981894
2430090182,0.70930254,0.35314825,1.0303401,0.8439297
2430090663,0.52454245,0.3622377,0.56284595,0.5799696
2430092802,0.9173619,0.5758226,0.92381644,0.4118073
2430094883,0.114578635,0.11663383,0.22216238,0.113549925
2430096262,1.1480451,1.5760502,1.6717744,2.1402054
2430107363,0.059413515,0.104102194,0.075835615,0.074211836
2430107373,0.011732424,0.06445939,0.10622572,0.09850349
2430109252,0.12667426,0.13146143,0.13091777,0.19294299
2430120303,0.06197409,0.06908802,0.034875464,0.080647096
2430120723,0.06038367,0.04747233,0.038909122,0.051797844
2430120922,0.086033456,0.0879107,0.12608187,0.14604868
2430120932,0.08710681,0.17384969,0.20974566,0.0967924
2430130682,0.4013654,1.0738754,0.47939074,0.512048
2430132242,0.6403193,0.580751,0.6221817,0.5110593
2430149483,0.022616409,0.042157516,0.0495551,0.026040753
2430149653,0.5682785,0.6391425,1.0681883,0.5668323
2430149783,0.86669385,0.5227778,0.7661585,0.6296825
2430149842,1.5779934,0.7791153,0.34835628,0.36250043
2430152152,0.98779416,0.99109906,1.3812029,1.0128795
2430156432,0.89085096,1.3521655,1.2191913,1.3076413
2430156902,0.7443818,0.78325456,0.85234094,0.6613141
2430166882,0.41509974,0.53881043,0.8221998,0.3888997
2430175082,0.5081683,0.57457674,0.73225474,0.10424147
2430180142,0.6773964,1.5196111,1.0208946,0.8369807
2430182622,0.55010486,1.095935,0.7319342,0.5950691
2430182692,0.9277668,0.58723754,0.79525876,0.65901804
2430185162,0.57398224,0.76409346,1.1766677,0.5221425
2430186442,0.74266624,0.6585175,0.6428622,0.48877248
2430190002,0.6006421,1.0390259,0.7302891,0.9137864
2430195222,0.8963566,0.40723646,0.9508244,1.1968141
2430201522,0.6197149,0.7765153,0.56616205,0.66906214
2430215162,0.7015914,0.8530836,0.84734035,0.62735564
2430215172,0.65799844,0.4980453,0.97725844,0.983872
2430215182,0.6757892,0.75670105,0.8988364,0.8397682
2430215192,0.7715328,0.77765787,0.6467938,0.888515
2430215202,0.75551015,0.42970937,1.1533749,0.61540914
2430215282,0.45520476,0.511907,0.95064104,0.43463138
2430217572,0.7560363,1.1725619,0.91270864,0.8780296
2430217602,0.37702188,0.47660744,1.4774698,1.0306677
2430218272,0.7295106,0.46754467,0.9496633,0.93401176
2430219282,0.850203,0.6272184,0.58236474,0.44347888
2430219322,0.48115674,0.6527911,0.96415484,0.40550613
2430219873,1.043614,1.0407362,1.309483,0.7650705
2430219882,1.5240403,0.5985463,1.3622458,0.8443923
2430219902,0.42690367,0.8859662,1.0901196,0.25360033
2430224112,0.9463862,0.788764,1.1329169,0.5790071
2430227292,0.23232032,0.7911631,0.63988066,0.73905534
2430231332,1.3437347,0.43937883,1.1146106,0.56061834
2430231562,0.6281649,0.5685904,0.5038615,0.92866814
2430231573,1.0520912,1.0732621,1.0201399,0.66012526
2430231583,1.0655773,0.97841096,0.5489997,1.6683438
2430232482,0.84913015,1.3278555,0.9628012,1.0455719
2430235743,0.94472504,1.2664144,1.5603535,0.7983109
2430269672,1.2736647,1.9189343,1.1911513,1.0790567
2430269732,1.070305,1.1883693,1.4350502,1.7741519
2430269883,1.0379986,0.91741955,0.7877521,0.9585385
2430270323,1.8111149,1.0669832,1.1507472,1.5498624
2430276873,0.92780864,0.75669265,1.0133346,1.7393546
2430279392,0.40834534,0.40682918,1.2492656,0.6387427
2430281272,0.60039943,0.84648967,0.38841683,1.2911236
2430281712,0.5686219,0.8519835,0.54957956,0.46599272
2430281932,0.54190016,0.7334759,1.0109417,0.83907413
2430301672,0.4665622,1.3580295,0.41967714,0.69298375
2430304182,0.16684733,0.9309372,1.0446086,0.9016995
2430306733,0.64021623,0.8311073,0.67507005,0.7565767
2430308852,0.54598486,0.76681167,0.66475964,0.5043869
2430314662,1.2886341,1.3022323,1.3943714,2.076432
2430314822,1.1432987,1.2698343,1.7482508,1.2191685
2430315203,1.4387422,1.1328923,0.93733066,1.6970088
2430315713,0.9467874,1.1017148,1.8510495,1.1438149
2430323663,1.240581,1.5161686,1.2036793,0.945195
2430340143,0.6196903,0.66150224,1.7262325,1.1325104
2430340702,0.834655,1.0169121,0.4415432,0.6100966
2430341053,0.78339374,1.1706234,0.56902456,1.0424035
2430341733,0.9241201,0.9126742,1.3142741,0.9939511
2430341843,0.73159087,0.28090438,0.61234117,0.37677747
2430360692,1.5776224,1.2332025,1.2331913,1.0350202
2430367792,0.69650227,0.7776979,0.8768451,0.7668935
2430368042,0.5795679,0.62918913,0.7624967,1.3380187
2430368102,0.48350674,1.1619802,0.9746155,1.6286169
2430369432,0.52793497,1.7585082,1.5814902,0.62006557
2430369582,1.5600728,0.7938948,1.1290815,1.1045911
2430374052,0.92645454,0.75623727,1.2026539,1.5966885
2430377953,1.1739496,1.1789277,1.3829865,1.6665661
2430378782,1.4944323,1.4643824,1.1934011,1.5241151
2430382423,1.2518966,2.3358855,1.1831257,0.3937116
2430382503,0.66606134,1.9910154,0.73442465,1.1624249
2430382882,1.235654,0.79003775,1.4566684,1.3603036
2430394522,1.9439316,2.3336883,1.5812945,1.4624654
2430401062,1.4693313,1.74219,1.8488963,1.0812247
2430401782,1.05248,0.8322404,2.0467083,1.8966535
2430411422,1.3413657,1.3011129,1.5912118,0.8015743
2430413382,1.9891999,0.6078212,1.0156722,1.1712693
2430432123,0.21196337,0.28778145,0.30393344,0.21846893
2430432293,0.1746441,0.37026343,0.13906,0.32548347
2430434302,1.1088017,0.84275264,0.9224041,1.0055096
2430440632,0.31466833,0.26518062,0.41192344,0.14823294
2430440752,0.26295057,0.80999136,0.6655525,0.3751328
2430440772,0.15061486,0.4689766,0.14385886,0.13251941
2430440782,0.1488561,0.39734808,0.11169434,0.20428798
2430440872,0.48687947,0.4915049,0.5774919,0.35510448
2430441233,1.104295,1.0067961,1.4404052,0.67732817
2430455603,1.7887844,3.0251179,0.97863996,1.7357736
2430455613,1.3887025,2.1888463,2.1614265,1.7986617
2440001572,0.044794887,0.039999772,0.035885606,0.054181978
2440003262,1.448268,0.7797232,1.0752501,1.1407459
2440022142,0.10711475,0.15080348,0.11152896,0.09151686
2440022282,1.1553822,0.960956,0.56709296,1.6944779
2440022513,0.28777394,0.38583422,0.3518076,0.3492244
2440038652,0.24365132,0.50528973,0.49475566,0.5511105
2440044402,1.165738,0.6025244,1.7491834,1.0837373
2440048592,1.1907251,1.3715398,1.0614187,1.405859
2440055862,1.9678487,1.1918514,2.124267,0.53890884
2440060312,1.1242901,1.1466119,1.1058874,0.9055841
2440060322,1.1560671,1.2528769,0.9993959,0.79859674
2440072192,0.8073847,0.61489654,0.60335636,0.7182265
2440082412,0.596931,0.37997732,0.7583553,0.40144408
2440083022,1.4109058,0.95189786,1.5372814,0.63744
2440083032,0.63736236,0.44066212,0.89442605,0.94567287
2440083223,0.094452135,0.199623,0.2575155,0.101877466
2440083233,0.24705511,0.29535666,0.20734137,0.2743665
2440083892,0.123160854,0.17753781,0.14812578,0.14672865
2440101662,0.8155274,1.2059861,0.4657523,0.17358425
2440101722,0.40331137,0.627844,0.71288455,0.48790538
2440119262,0.57245374,1.0965725,0.76357967,0.57104874
2440119282,1.1491234,0.92794144,0.31872815,0.509372
2440119292,0.76968783,0.87070584,0.96301603,0.5535323
2440119323,0.36179838,0.359215,0.43731752,0.25173745
2440129103,0.47332394,0.3345161,0.68301064,0.43201485
2440130433,0.4038433,0.60588795,0.570509,0.35073614
2440132572,0.6132252,0.41928467,0.36601642,0.32970193
2440148013,1.0416158,0.7922425,0.9868737,0.66286904
2440177782,0.16232787,0.15555319,0.1801114,0.1883309
2440192373,1.1128902,0.95108855,1.2823355,1.661395
2440192563,1.9035633,0.89845425,1.1296203,1.0736902
2440201692,0.48394686,0.48637626,0.47655076,0.48226336
2440206682,2.4448934,1.1267494,0.98513216,2.4972854
2440208113,0.3346083,0.23576334,0.47535717,0.395913
2440208172,0.3115048,0.33943534,0.20912212,0.47026795
2440210482,0.16891949,0.18562484,0.16967201,0.14409842
2440214292,0.3420642,0.37511122,0.14821436,0.23747446
2440218592,0.1258392,0.050592326,0.1148468,0.067757025
2440224732,0.0049145143,0.006743729,0.004944391,0.0042016758
2440224752,0.006860796,0.0031923756,0.009764164,0.001305548
2440224773,0.48923182,0.64803886,0.09429981,0.37662455
2440247642,6.2968965,5.2227774,4.2582893,4.737422
2440247653,4.5169888,4.750893,5.56018,5.9226213
2440247662,5.7907925,6.2901134,5.66594,5.699784
2440257232,4.1975923,4.0349593,4.158081,3.1557722
2440260052,1.6306386,3.8503432,3.746069,2.6178186
2440260062,3.097178,1.3488752,3.1762798,1.9417319
2440260072,3.2242885,3.495422,1.4419416,4.4682527
2440260193,1.5593209,2.7679896,3.2508335,2.2843788
2440260203,2.184722,2.6177835,2.21551,2.140719
2440260723,2.2285035,3.5573652,3.445123,2.161585
2440261452,1.4917386,2.416343,3.027465,3.1211112
2440265092,2.4751787,2.1770947,2.1937308,2.0950358
2440269892,2.3341997,3.819312,1.649142,2.361392
2440273723,2.7669742,1.975039,2.2631469,2.070917
2440273823,1.5451907,1.5357738,1.969641,2.5172071
2440286252,0.11925196,0.61398834,0.29879904,0.29415745
2440301942,2.8067787,3.558292,1.6148971,1.7289147
2440302392,1.5404754,3.5087347,1.7142986,2.5931017
2440305132,1.178406,2.1532042,1.3358225,1.4160203
2440306332,1.9709454,2.5595596,1.9739431,1.7468905
2440309333,2.527029,2.576697,1.6760788,1.2942919
2440309963,1.3875754,2.6041367,2.098058,2.1057713
2440312983,1.3427773,3.5205739,1.7449602,2.494815
2440314082,1.4358733,4.084845,2.7892916,2.747872
2440314093,2.367402,3.0540924,2.3010974,2.8810942
2440317893,5.9341817,4.43409,3.9056118,5.365329
2440328882,3.0554721,3.7755976,4.1762214,4.378852
2440329613,4.523175,4.1407633,4.056806,4.0342093
2440336572,1.7696344,2.6233883,3.0688539,3.6485896
2440336582,3.8723671,3.1873446,2.7946696,3.508437
2440337082,4.084258,4.970083,4.616513,6.8951216
2440342142,4.1326323,4.025752,4.3631763,3.294587
2440347882,3.6035159,4.236386,4.551646,3.7975023
2440348633,5.187495,4.2644005,4.422484,4.0445714
2440348643,4.1184697,3.7491078,4.215423,4.8650975
2440348652,3.4771774,3.992372,4.901494,5.5115833
2440348662,6.209597,4.732916,4.243956,4.3639183
2440366783,3.0910592,2.4085827,3.067726,1.5598006
2440373823,2.1409693,2.4187148,2.7321649,1.7591487
2440405553,2.2609246,2.7875373,2.7643843,2.773191
2440410362,2.5233822,3.2815325,3.759347,4.222493
2440410472,2.986226,4.16454,3.0224383,2.8295004
2440430272,3.8243833,3.3676682,4.354843,2.254991
2440447453,2.97128,2.9303818,3.696474,3.229892
2440459983,2.619966,3.5139637,2.9627023,3.0641701
2440460003,2.8267477,2.7090936,1.8364128,1.42072
2440460023,1.439309,3.3229024,2.0703046,2.3463314
2440460032,4.190543,3.124053,4.224787,3.579699
2440460043,2.9974895,2.1119437,4.499691,3.7325733
2440460052,4.287639,3.7856987,3.9643388,5.059837
2440507503,1.2093925,1.6902791,1.2411512,0.9509799
2440511993,1.9943924,1.9845791,1.4468778,2.6261573
2440524913,1.0748338,0.46636626,0.3660597,0.4924167
2440526623,2.8148594,2.6678982,2.5140908,2.7439115
2440526683,3.142998,4.916616,4.2149773,4.2604885
2440537542,6.316349,4.7077537,4.3957405,3.4211338
2440550262,2.4648492,2.1387494,2.4523025,2.9868536
2440554173,3.9740043,2.4610026,4.2295446,3.5961874
2440555552,4.225032,6.816596,5.903417,4.0474668
2440574212,2.4650931,4.1653757,4.516797,3.4874227
2440579492,1.7638009,2.2150064,1.6122285,2.3914065
2510053222,1.3199145,2.1760037,0.9329459,1.8077627
2510102502,7.5509024,6.0585136,6.2873755,7.4782815
2510122762,2.3258524,1.81249,3.5678122,0.805215
2510135443,0.6069449,0.56352866,0.54935515,0.504866
2510135452,7.8970404,6.8499866,6.7377243,6.758383
2510136122,8.900683,8.863203,8.75391,6.98666
2510185563,0.10776506,0.13990916,0.10642994,0.12293489
2510185573,0.6602874,0.711365,0.4727337,0.39082283
2510201732,1.7616075,2.559875,1.4709975,1.8060817
2510204343,1.4298948,1.050394,1.3449097,2.0418103
2510213092,0.17048696,0.09070843,0.15417136,0.15217704
2510217833,0.35834035,0.631027,0.5387306,0.41330802
2510222253,1.196842,1.425139,1.143157,0.85735554
2510224962,8.1299305,7.453255,7.9062357,8.407395
2510243713,0.8584317,0.58174926,1.0977715,1.233695
2510243723,1.3596281,0.8629745,0.7849204,1.12055
2510280033,0.9576246,2.386458,2.2629344,2.6179156
2510313322,4.986993,4.9855266,6.1944823,6.425757
2510353392,0.1390451,0.07391424,0.032170136,0.05647228
2510354132,5.7511296,4.5578756,4.6552653,3.772078
2510355672,2.742105,3.2454958,2.8825445,2.8799722
2510366852,3.8147032,4.581398,5.3358946,4.676092
2510368672,4.12403,5.3386793,5.1648607,4.5551915
2520008153,1.5643944,1.1944416,0.93906355,0.66718423
2520019212,1.234647,0.9483767,0.7932897,1.3535355
2520032702,0.9611509,0.7709481,0.5567984,2.4097872
2520037763,0.9491552,0.9168577,0.7713637,1.034056
2520037773,0.5661309,0.84479195,1.2035713,1.1002487
2520037783,0.7710632,1.2826741,1.2021959,0.8971597
2520038172,0.3766765,1.30394,1.1926951,1.1384261
2520038342,0.9418344,1.0220323,0.89111793,0.9670336
2520038352,1.8821733,0.80112773,1.3514909,0.5532112
2520040072,0.8559004,0.7466046,2.4773138,0.9992899
2520052262,1.9949125,2.6788971,2.043276,1.0827043
2520062032,2.0877056,2.0327687,2.2452164,1.4740945
