lake_id,comp1,comp2,comp3,comp4,comp5
1330007723,0.10051331,0.053496875,0.08771863,0.055397734,0.028855123
1330010923,8.129456,5.9383,9.792572,8.402979,7.7854905
1330014893,5.5090156,5.331916,6.0612574,6.6439333,5.784112
1330015103,5.6636868,4.6332664,5.1582065,4.5379963,4.839192
1420040083,0.53892696,0.31942388,0.76166975,0.7326021,1.1825571
1420043703,0.947471,2.5217674,1.1446129,0.9448138,1.7812362
1420045233,1.4896388,0.9274166,1.2002056,1.2679431,1.0465028
1420049113,2.4675167,2.4564536,1.6796508,2.8829794,2.107585
1430002253,0.41058794,0.21092167,0.48313457,0.4573629,0.47280926
1430002872,0.0027590105,0.0021071504,0.0061000516,0.0036641057,0.0034423969
1430004273,1.7096894,0.8944185,0.39678702,1.302177,0.48726442
1430004323,0.0019356086,0.0016774066,0.008851883,0.0024844324,0.0040929527
1440001863,0.6464146,0.52596337,0.4541715,0.43106484,0.7194746
1440005913,0.7729864,1.9237963,0.91546714,2.23953,2.2394776
1440011113,1.2755376,1.3484738,1.3808985,2.0439177,2.739491
1450003703,0.99574375,1.2623855,1.1655514,1.7105107,1.328407
1450007622,0.49442628,0.46365872,0.50077194,0.945189,0.610328
1450009543,1.3553512,1.2919023,1.375541,1.2718399,1.4695016
1450009923,0.0029654824,0.0014289602,0.0009955433,0.0001588724,0.0052968278
1450011142,0.0059160143,0.024891742,0.005429158,0.007638319,0.019446809
1450012863,2.6191525,1.9485085,2.459118,2.289575,2.653294
1450014203,0.0021304914,0.0025028265,0.0026516733,0.0008452247,0.0015649305
1460002782,0.2725156,0.16303368,0.104929626,0.47926304,0.13057074
1460009393,1.695625,0.80024153,0.7603291,2.1481407,1.6327245
1510001923,6.153865,8.744653,8.029169,8.535212,6.7162795
1510006093,1.7424875,1.9001095,1.1365532,1.3388207,1.1329191
1510006393,0.28028458,0.23619102,0.4582006,0.7482369,0.27417603
1530011512,1.4446372,0.32231352,0.60812175,0.47671968,0.9977976
1620001552,2.516281,3.3129652,2.4256997,3.8162642,1.4398496
1620004522,1.9657005,2.2825792,2.6437922,1.8591579,2.1280286
1620008282,1.990755,2.3746507,2.3169093,1.1609728,2.1994412
1620023612,0.9921701,1.1374707,1.8839848,3.5653462,2.1903377
1620031802,2.9885125,0.9540647,0.9098329,3.146939,1.7797661
1620032342,1.5051169,2.5613766,2.1238642,1.2543103,2.326554
1620034183,1.3713412,1.6952639,1.4894106,2.614792,2.6231515
1620063302,2.7797947,1.5481719,0.99489325,2.7084122,1.463211
1720000552,9.321268,8.106845,8.983323,8.2069435,8.4425335
1720001282,8.67173,8.647357,8.548498,7.9427967,8.921915
1720001342,8.523534,8.605067,9.649251,6.9162917,9.840942
1720003902,8.759588,9.829538,9.504968,9.700339,9.198473
1720003932,14.448145,13.822691,13.789943,12.746549,13.051476
1720004142,13.723971,12.639532,13.227587,12.4843445,12.800379
1720004172,7.6855216,8.834121,8.293397,6.45783,8.451044
1720004433,8.002456,7.7841625,8.107361,7.904083,7.817869
1720004453,6.360667,6.111349,7.148931,5.6696844,6.6304626
1720007172,7.9569325,7.0552163,6.601308,6.949551,7.5313945
1720008692,7.584295,8.335422,7.066387,8.962774,8.637045
1720009413,7.0339336,5.620076,7.2468343,6.1618395,5.87734
1720010272,7.0271673,6.8116837,7.7037525,7.536912,6.984004
1720010283,4.1806893,4.0472417,4.271717,4.7555494,4.4738297
1720033122,2.1940365,3.4421551,3.5852315,3.4538376,1.3233588
1720041492,15.580854,15.187728,16.74616,15.14871,14.954182
1720041532,14.559318,15.654042,16.550543,15.625483,15.060894
1720046943,13.334587,11.824521,13.02676,12.770168,11.380112
1720052653,1.3662124,2.3866003,1.7367337,2.6577222,1.9063299
1720053693,2.5116715,2.4506512,3.2525249,2.3482444,2.6766033
1720054503,2.921044,3.2654243,3.1190872,4.441533,3.2607589
1720056903,1.3203278,1.3899053,1.2689319,1.0627098,1.2192827
1810025102,0.0030250563,0.0225553,0.005452439,0.005584568,0.006531304
1810030972,8.326514,8.62286,8.934697,8.161562,8.51091
1810042913,4.6050205,4.310833,6.3329315,5.435602,5.5205407
1810079153,0.05404282,0.026626749,0.07876587,0.102975145,0.048753258
2110017972,5.2697277,6.9165077,5.519269,5.5545616,5.9829297
2110020813,2.6403651,1.1651351,1.7738571,0.906702,1.2427328
2110024562,0.79021174,0.33868608,0.5782449,0.77034974,0.41135967
2110026463,0.37401417,0.8278643,0.8033529,1.931667,1.0549624
2130000053,1.88856,2.0794263,1.3723052,2.4160206,1.9723151
2130000103,1.478792,1.6608899,2.4138954,1.9960672,1.5327222
2130000133,1.1397735,2.6997116,1.9579873,2.4522862,1.4073833
2130000363,0.05122669,0.033472408,0.04930362,0.017558746,0.017971223
2130002132,5.2377877,5.9304256,5.5861144,5.6315928,6.9879303
2130004282,6.3776045,4.9299006,5.486836,5.3230176,5.2189884
2130004742,0.07014713,0.07984655,0.12568422,0.15335271,0.11307965
2130012372,0.21932006,0.35017142,0.68602544,0.8849279,0.49384287
2130012773,1.4553827,1.0866283,2.4030273,1.4980139,1.2279094
2130026062,0.484203,0.5371196,0.97392607,0.3078078,0.11149204
2130026152,0.21430658,0.36399952,0.1378109,0.18998618,0.3159788
2140010663,0.3925702,0.69714665,0.68331194,0.22000045,0.25259286
2140010713,1.7540511,1.9270904,1.0423467,0.87430364,1.275917
2140010723,0.5870141,1.3546476,1.0979191,1.7693092,1.9234364
2140014592,1.1981778,0.76022357,2.1919231,1.6443249,0.6555287
2140016022,1.1049657,1.6928586,2.011293,1.8172884,2.7869585
2150005082,1.0533822,0.79499537,0.96017855,1.5253556,1.288374
2160009382,5.4075975,7.0663843,6.631757,4.700409,5.295175
2160009923,0.757362,0.63456655,1.0291104,1.0025542,0.58542943
2160046863,2.3015113,1.6370014,3.268165,2.817277,2.9329567
2210000352,6.1281157,6.75837,6.7968683,5.6823363,6.1728344
2220000093,0.19076431,0.26658502,0.1712021,0.30991632,0.10433629
2220014373,0.02297927,0.0044875555,0.007405151,0.009540257,0.005997195
2230005753,0.597669,0.2332827,0.64483243,1.3403336,0.66287595
2230021903,0.038543526,0.05975117,0.08182366,0.09724864,0.077037334
2230037623,0.054377228,0.07619533,0.080881774,0.12722823,0.082799874
2230043572,0.036093183,0.13954039,0.07818272,0.08094874,0.16165584
2230044463,0.20291114,0.19646047,0.26496497,0.25779068,0.22913332
2230062373,0.51049423,0.94735044,0.4034331,0.2594543,1.1211187
2230073093,0.4510562,0.8628752,0.81126475,0.84721917,0.79775774
2240011142,0.009855604,0.008019231,0.001604163,0.004062869,0.0045251157
2250031083,0.50772715,0.7786486,0.7440788,0.72700316,0.42711392
2250031093,0.5432463,0.45302236,0.5931726,0.6216328,0.57910043
2250061402,0.8510184,2.1453052,1.4152396,1.9888477,0.9546558
2250061733,0.5272166,0.87200415,0.65870297,0.64799094,0.86641824
2250085593,0.096606106,0.11578304,0.120589495,0.09807654,0.11626722
2250088883,0.31617025,0.30053836,0.3166146,0.44115537,0.41116148
2250088893,0.34943488,0.4429594,0.5011885,0.48725033,0.44701925
2260001413,0.83079123,0.8966534,0.8787492,0.7846626,0.7304638
2260031472,0.0028338637,0.011645929,0.0042479355,0.02543417,0.0031206456
2270004543,0.102363266,0.12573336,0.0711823,0.04104414,0.15258306
2270044463,0.9768173,1.5946262,1.7074145,0.58867025,1.0534339
2270044473,1.6102426,2.3680224,4.3882923,3.830809,2.5043647
2270060992,3.1279578,3.1630027,3.201554,3.5391893,5.0340548
2270067462,3.6749582,3.7507908,4.881349,4.7376432,4.880734
2270102272,0.784088,0.49924266,0.7474897,0.60420096,1.0062313
2270104842,1.2469926,0.6106863,0.7999958,0.5613884,0.711742
2270128153,0.47135988,0.59593713,0.43028888,0.9310319,0.6139274
2270139412,0.0030397917,0.0035964886,0.039252292,0.04677748,0.003960475
2270141422,0.0037664946,0.018850483,0.011834974,0.025317458,0.012446349
2280004602,0.0037618205,0.01292122,0.023038557,0.0032391495,0.013712489
2310000023,2.2291195,2.12331,2.1713378,3.4182713,2.3485255
2310000033,2.6651227,3.5587215,2.7221382,2.609541,2.5066118
2310000123,0.9441832,1.7238824,0.95285946,0.7146716,0.59009063
2310015232,2.2919242,1.4972022,2.2450123,2.3790057,0.5046204
2310020152,0.42254245,0.24559228,0.7231293,0.56611353,0.9139617
2310028243,6.63277,3.336751,4.5257673,5.84834,4.4049125
2310028273,4.835251,3.2724435,4.5848846,6.6031995,3.9504128
2310028773,1.0266657,1.121651,1.2707226,2.9080336,0.63372445
2320004122,0.186059,0.19732845,0.087214656,0.05994748,0.05305454
2320145113,3.3626342,1.7924176,3.4141295,3.7170315,2.6702328
2320145123,2.6599898,3.1774223,2.8277144,2.5604515,2.5481658
2320145143,2.3269389,3.514509,2.8593385,3.630374,2.7658432
2320145153,2.6383562,3.1000068,2.7784252,2.7741318,2.8452525
2320145163,4.1913366,4.5896196,3.8349388,1.9517771,4.861681
2320145183,2.5398898,3.0611687,3.5090013,2.6675892,3.177783
2320145942,2.076643,3.1267583,2.474169,3.9194891,2.9865565
2320146452,1.2597799,3.6804583,2.6143353,1.9287528,4.9140873
2320148232,3.671658,4.264118,4.5070295,3.1403303,4.059182
2320253402,6.599374,4.845559,6.0117464,3.9293282,3.8594837
2320269562,0.32673198,0.2666068,0.44088063,0.6506323,0.45936248
2330001913,0.052050617,0.06586289,0.04472454,0.059683245,0.034586918
2330041242,0.05159337,0.074515104,0.064146355,0.06991269,0.07493486
2330042812,2.6223166,2.3471687,2.515241,2.584883,2.3090594
2330047972,0.46806318,0.26139003,2.1448376,0.5836642,0.18493496
2330048832,0.09789493,0.065665305,0.1319452,0.09165062,0.13973686
2330055852,0.7678801,0.27923167,1.1393228,0.8523359,0.6549825
2340000023,0.2004405,0.21117121,0.13333324,0.34660208,0.16884577
2340009563,0.22066706,0.17033988,0.26581284,0.34498346,0.21643433
2340009603,0.059514493,0.029356532,0.034299687,0.04488455,0.02851468
2340009632,0.06479204,0.029562216,0.06967739,0.082422994,0.050239936
2340009652,0.07382964,0.16589975,0.0763565,0.15918508,0.09858967
2410001812,0.16525385,0.11275802,0.18979645,0.1765706,0.08156325
2420056132,0.001251589,0.0003569573,0.0011248484,0.0009232619,0.0010038958
2420056183,0.31908488,0.3610906,0.61732495,0.37474227,0.31268376
2420103152,0.9696926,0.63774943,0.82189286,0.56869483,0.4596641
2420109812,0.47410417,0.68708366,1.4040778,0.7948797,0.66838247
2420114672,0.8967521,0.5137737,0.6066156,1.5105634,0.5006737
2420124262,0.522246,0.89741516,1.0446187,0.843873,0.721111
2420124352,0.93534154,0.5135614,1.1168213,1.1068349,0.3481884
2420148343,0.23767026,0.18726897,0.35756984,0.44739583,0.28993136
2420169883,0.9264581,1.5055108,0.72644603,1.1869429,1.1771822
2420171232,0.6881815,1.012846,1.0701381,1.1887852,1.2547175
2420183212,0.6638114,1.6660941,0.90962654,1.8585874,0.65664786
2420190622,0.9418471,1.0602404,1.109757,1.2002206,0.9008137
2420198012,1.3810643,1.7102395,0.6021201,1.0845885,1.0088453
2420198232,1.3112631,2.1422253,0.28458294,0.9813276,0.4293926
2420200012,0.82728094,0.95738965,0.95420545,1.1444092,1.9927119
2420211152,1.2543449,0.45535508,0.9027787,0.7851071,1.1530876
2420211453,0.095362104,0.09023556,0.12340339,0.18165123,0.10353251
2420211463,0.32059675,0.15838458,0.3123083,0.17582105,0.12752077
2420211473,0.3606236,0.34055352,0.73946476,0.405465,0.6233872
2420211493,0.19269148,0.10768106,0.30975807,0.31305522,0.22406824
2420212722,0.29913163,0.5459045,0.88145745,1.2062365,0.28632265
2420216142,1.3808849,0.8093642,1.5453225,1.0375192,0.9249352
2420223932,0.14246482,0.3070718,0.1556074,0.2433477,0.1840694
2420224842,0.27439454,0.34259808,0.20073542,0.24642786,0.3173232
2420247492,0.34055227,0.7086367,0.2611762,0.4241175,0.54402393
2430002252,0.36043984,0.19823049,0.23732619,0.2381257,0.18184294
2430007562,0.6536936,0.13271603,0.22871503,0.31344178,0.24534516
2430013653,0.30722126,0.21069929,0.56049705,0.2717621,0.65807253
2430018852,0.52874863,0.46806392,0.3903104,0.83656883,0.79926205
2430022262,0.15360081,0.25969964,0.2497262,0.26357627,0.18070257
2430032542,0.45570663,0.30050957,0.42974764,1.7765316,0.88889885
2430032782,0.77622557,0.33580709,0.3698573,1.0402371,0.41296506
2430039872,0.5775384,0.6616367,0.60030127,0.8205391,0.27266443
2430040072,0.6515932,0.35517415,0.4540587,0.7561966,0.7196721
2430049102,0.2985037,0.4826225,0.6990463,0.49034417,0.8005315
2430049112,0.42938563,0.7588899,0.5073324,0.84942734,0.7796147
2430049822,0.5237721,0.4693979,0.858658,0.54635715,0.29148048
2430050912,0.35176632,0.64243686,0.597538,0.4869241,0.82568794
2430051262,0.32074648,0.32115355,0.57340497,0.9811903,0.4945244
2430051352,0.59510875,0.27791533,1.4979718,0.45861754,0.45555228
2430052952,0.501787,0.49842164,0.6459986,0.59983903,0.44293457
2430057462,0.5099858,0.6746748,0.5213123,0.31302086,0.60691524
2430057482,0.43107554,0.4237397,0.32038102,0.7473236,0.70409125
2430073032,0.8865902,0.6620635,0.5715694,0.42600298,0.31342587
2430082632,0.41759202,0.67607653,0.4442641,1.0920886,0.5900409
2430089002,0.5699711,0.80808437,0.60944426,0.59348595,0.72431856
2430089012,0.43625057,0.5141429,0.49657774,0.76523995,0.5162531
2430089022,0.3534333,1.1230972,0.39322644,0.2656401,0.7112631
2430090182,0.29376855,1.0567938,0.35789496,0.7057497,0.8927243
2430090663,0.23497981,0.6049757,0.3428435,0.46610677,0.63677144
2430092802,0.44014388,1.1155404,0.26682064,0.49413237,0.87140465
2430094883,0.09999886,0.1156953,0.12097485,0.15584937,0.14635482
2430096262,2.9125302,1.5035753,1.0964345,0.907286,0.94493043
2430107363,0.086444624,0.03966731,0.09818962,0.07841196,0.05065468
2430107373,0.0387633,0.107808076,0.039960206,0.07683596,0.05292153
2430109252,0.1336586,0.13035761,0.20044133,0.079539135,0.11143345
2430120303,0.03812063,0.037165985,0.060364824,0.06326856,0.07878501
2430120723,0.05443939,0.04807771,0.046893615,0.047866106,0.02638356
2430120922,0.14438556,0.07727609,0.056344666,0.06260636,0.16206045
2430120932,0.14932892,0.12687488,0.14189957,0.11796473,0.10374589
2430130682,0.3769396,0.7759342,0.5760993,0.48745197,0.56333816
2430132242,0.4932025,0.6549319,0.40624973,0.57092994,0.5273684
2430149483,0.019967154,0.036105122,0.029262172,0.041745834,0.031122066
2430149653,0.43637928,0.38800633,0.92608744,0.5418882,0.91143286
2430149783,0.88451576,0.47208774,0.5538267,1.0486491,0.17871961
2430149842,0.5831195,0.6218252,1.1438333,0.41785178,0.6907183
2430152152,0.9291745,0.7259048,0.85309994,1.2419088,1.177821
2430156432,0.71057254,2.0200543,0.80671084,0.8395089,0.9950837
2430156902,0.87023616,0.3105349,0.94729537,0.8461001,0.45318067
2430166882,0.30227864,0.2796229,0.44503075,0.28987575,1.1246018
2430175082,0.2709944,0.3881972,0.5314179,0.33413407,0.64008147
2430180142,0.8448436,0.9697641,1.0135753,0.73608994,1.0062826
2430182622,0.44177756,0.56738365,0.41491276,1.3106723,0.6154256
2430182692,0.6122522,0.47339028,0.56884426,0.76064914,0.9307833
2430185162,0.57875115,0.59056896,0.81931627,0.817975,0.61644274
2430186442,0.4685146,0.5478071,0.61972487,0.614475,0.60355014
2430190002,0.51165074,0.9189433,0.5811113,1.2212055,0.46504152
2430195222,0.68971,0.69734865,0.7101216,1.4051744,0.3822456
2430201522,0.3749665,0.65402967,0.47781426,0.55220306,0.90575093
2430215162,0.5870412,0.8684919,0.9271092,0.6599212,0.3702686
2430215172,0.75946444,0.6163011,1.1423532,0.5784109,0.41379648
2430215182,0.59318185,0.7496882,0.6444335,0.9903976,0.594133
2430215192,0.6683599,0.63956887,0.7865346,0.8639103,0.5154752
2430215202,0.45870215,0.4098618,0.9246912,0.4952592,1.0406337
2430215282,0.5186954,0.27438596,0.7177759,0.6894132,0.45123124
2430217572,0.6387652,0.81963515,0.8764987,1.0359786,0.8197131
2430217602,0.76139975,0.8601889,0.33104777,0.7075643,1.1278493
2430218272,0.25777042,0.5974305,0.8846656,0.8508034,0.8782192
2430219282,0.32533267,0.40457636,0.37560773,1.335902,0.37817094
2430219322,0.24261317,0.4435361,0.40686616,1.0654556,0.66313857
2430219873,1.1000159,0.7632499,1.0786487,0.96398914,0.78176254
2430219882,0.64283603,0.95684266,0.988557,1.151054,1.1380146
2430219902,0.38253298,0.28418618,0.74219954,0.69109565,0.896599
2430224112,0.30530244,1.6773723,0.75409025,0.5307009,0.6152442
2430227292,0.4424271,0.71275014,0.23164234,0.7239905,0.59553736
2430231332,0.75018036,0.4517912,0.62654746,0.81114423,1.2587174
2430231562,0.61528635,0.395432,0.392653,0.8483733,0.7092502
2430231573,0.9006654,0.75807,0.6766126,0.9178785,1.0367467
2430231583,0.58059204,1.24722,0.61425966,0.89295286,1.4618819
2430232482,1.0773901,0.81008315,0.787862,1.1138976,0.92718554
2430235743,1.0920238,1.1151209,0.8587939,0.99894226,1.086848
2430269672,1.1135763,1.057302,1.6334062,0.9664154,1.3863776
2430269732,1.3959212,1.5172489,1.1193401,1.2964808,0.8286755
2430269883,1.0436285,0.72523403,1.0781251,0.5291593,0.79454446
2430270323,0.6794497,0.45016113,2.4632452,1.6281346,1.0601813
2430276873,1.0531887,1.2006971,0.75163674,1.0785431,0.91106355
2430279392,0.80479383,0.41750294,0.73683375,0.80376834,0.28338706
2430281272,0.38359052,0.74061495,0.80182946,0.6152252,0.9779346
2430281712,0.19188806,0.7730498,0.29387453,0.87088096,0.6149043
2430281932,0.43137676,0.6283974,0.8053236,0.9130962,0.7423465
2430301672,0.41782168,0.4768705,0.58210015,0.61490154,1.219345
2430304182,0.9365571,0.73840094,0.70299417,0.4537349,0.59905183
2430306733,0.48979384,0.50565225,0.6209758,0.7748857,0.8793829
2430308852,0.3836011,0.5373092,0.63283986,0.6975285,0.54535735
2430314662,0.5689009,1.6172895,1.5149151,1.4657655,1.6572477
2430314822,0.6588709,1.6800352,0.65373045,1.1668688,1.9032129
2430315203,1.8764169,0.6624366,0.8931937,0.7826922,1.65126
2430315713,0.73888636,0.42884883,1.257356,2.4890416,0.76727104
2430323663,0.72891426,1.0509983,1.1915603,1.4541724,1.101902
2430340143,0.635468,1.1119925,0.90098107,1.3633103,0.6510418
2430340702,0.67246336,0.6383649,0.6236521,0.69721967,0.63989013
2430341053,0.91870797,0.7978579,0.5394851,1.1785982,0.5814902
2430341733,0.8459557,0.90987146,0.90452516,1.1470929,0.86255157
2430341843,0.54331946,0.4914285,0.15871626,0.7055541,0.35631832
2430360692,1.3086908,0.66886044,1.0012583,1.559251,1.1859043
2430367792,0.610704,0.56140256,0.8233491,0.5346929,0.9834398
2430368042,0.6267023,0.7556666,0.75133836,1.0883604,0.5024938
2430368102,0.9118611,0.8902726,0.2898408,1.2369412,1.4565488
2430369432,1.4492788,1.4135842,0.69326526,0.85232604,0.6531252
2430369582,1.1997168,0.8048701,0.38702908,1.867117,0.90932906
2430374052,0.74752766,0.89080524,2.1992946,0.31925666,0.8888798
2430377953,0.99729097,1.4055996,1.3780185,1.1697648,1.1332042
2430378782,0.8519524,0.8438747,1.5370171,1.7401652,1.4205446
2430382423,1.1032481,1.1975735,1.5007391,0.88067836,1.1427469
2430382503,1.057181,0.8458804,1.0283421,0.95230585,1.2490102
2430382882,0.64814746,0.8269098,1.7929571,1.0901937,1.0953894
2430394522,1.9793357,1.9882283,1.7876784,1.5531046,0.94171494
2430401062,1.3741856,1.9132283,0.8230891,1.5872593,1.2240769
2430401782,1.5175884,1.7250904,1.4505755,0.84121186,1.0293183
2430411422,1.172299,1.2166544,0.7140714,1.9250871,0.6464286
2430413382,1.2899784,0.9340074,1.184304,0.6546804,1.326515
2430432123,0.16869408,0.19504496,0.2480051,0.2808879,0.25920686
2430432293,0.25193965,0.1241243,0.19003409,0.3010485,0.27014008
2430434302,1.41033,0.14601566,0.990339,0.7515796,1.0744308
2430440632,0.33647877,0.19706553,0.28975236,0.28852677,0.1734833
2430440752,0.3322993,1.2428231,0.17059854,0.2744417,0.36144835
2430440772,0.08679605,0.034013975,0.15683858,0.589556,0.14416888
2430440782,0.084591344,0.07056465,0.10115406,0.52915233,0.18724042
2430440872,0.5453526,0.34615853,0.3544627,0.5386622,0.3693576
2430441233,0.96906567,0.6654612,1.1259803,0.80481195,1.2022791
2430455603,2.1950376,1.0381712,1.931079,1.3536452,1.968059
2430455613,1.2304525,1.9149631,1.9742644,1.8369465,1.535352
2440001572,0.029452078,0.041756846,0.040620282,0.06399347,0.02104378
2440003262,1.4132828,0.89799124,0.9998685,1.2952797,0.3992089
2440022142,0.12405057,0.06607951,0.09365186,0.12384923,0.11200616
2440022282,0.6873174,1.0037656,1.4997933,1.1881943,0.54722214
2440022513,0.2509121,0.45753917,0.280798,0.3079619,0.25117666
2440038652,0.26682782,0.5647954,0.40728474,0.38791558,0.3945523
2440044402,0.79136515,1.8275844,0.9297089,0.4882578,1.1461641
2440048592,1.0164815,1.0842037,1.3365402,1.4126769,0.8147039
2440055862,1.2097225,1.2995348,1.1338701,1.7445574,1.1768934
2440060312,0.94843864,0.9758509,1.050711,1.0678601,0.7824377
2440060322,0.66140825,0.50615984,1.2783649,0.8860632,1.4096992
2440072192,0.5891647,0.7826704,0.7514045,0.46069112,0.5064577
2440082412,0.3972441,0.4478091,0.39061165,0.7575894,0.4142424
2440083022,0.76125103,0.9135885,1.1898131,1.0549761,1.1948464
2440083032,0.4983453,0.6595213,0.50452155,0.6283361,0.9959515
2440083223,0.17358202,0.07857121,0.08976254,0.17943798,0.21570623
2440083233,0.16065705,0.26189452,0.28128153,0.23866737,0.21094525
2440083892,0.13553286,0.19229016,0.10539104,0.14941835,0.08827777
2440101662,0.30983314,1.0228801,0.18893978,0.6224261,0.8562735
2440101722,0.33464825,0.43018907,0.5763266,0.5597889,0.61426336
2440119262,0.69502485,0.35590205,0.76834124,0.70747626,0.8597019
2440119282,0.73260725,0.48848832,1.0005133,0.5615847,0.49046397
2440119292,0.3238237,0.7560433,0.4804659,1.1588511,0.8380913
2440119323,0.118497945,0.28996697,0.38346547,0.43803883,0.35876152
2440129103,0.36810952,0.3773635,0.32343844,0.66555476,0.432055
2440130433,0.54227126,0.14707898,0.6150045,0.36494258,0.50799346
2440132572,0.3615151,0.25718316,0.31462508,0.47111267,0.5432873
2440148013,0.4871699,1.1092635,1.0982839,0.7150999,0.51409596
2440177782,0.14110869,0.15863092,0.13144001,0.18832496,0.15359074
2440192373,1.4186072,1.2458303,1.0087142,0.7503889,1.2168615
2440192563,1.602295,0.5980004,0.716689,1.5594643,1.1642427
2440201692,0.21178675,0.24633497,0.32322127,0.6861117,0.7059282
2440206682,2.3301947,1.2853421,1.1903001,1.6658187,1.4715829
2440208113,0.2789173,0.4972841,0.20107247,0.32276064,0.3236819
2440208172,0.29949278,0.25659806,0.3199879,0.330929,0.2909795
2440210482,0.14489383,0.08809538,0.15594262,0.19116904,0.17307441
2440214292,0.18115191,0.25500882,0.30803102,0.12770976,0.37087074
2440218592,0.026159668,0.11081998,0.07026501,0.10442038,0.092719816
2440224732,0.0041853734,0.004745742,0.0038093359,0.0038254359,0.006799562
2440224752,0.0009315888,0.0055868574,0.012905222,0.0026695584,0.001700281
2440224773,0.44487488,0.28497642,0.3207959,0.46226564,0.29922214
2440247642,4.74542,5.4038677,3.875242,4.471355,4.6173105
2440247653,6.0517435,4.554104,4.726892,2.7736776,5.274393
2440247662,4.124437,5.3119025,6.4335446,4.2152786,6.3308134
2440257232,3.134326,3.6490543,3.5200481,3.4631944,3.7520547
2440260052,2.3068755,2.8788352,2.6947238,3.151249,2.3166838
2440260062,1.174341,2.5914779,2.1084301,2.7329853,2.1656713
2440260072,1.9948168,1.9014046,3.8800957,4.226746,2.2150505
2440260193,2.6062465,1.8737694,3.2603052,1.1154268,2.260699
