lake_id;comp1;comp2;comp3;;
3110393212;1.02E-46;3.18E-16;1;;
3110393282;5.33E-52;0.997369179;0.002630821;;
3110436623;2.82E-47;7.89E-25;1;;
3110444022;1.34E-46;0.500001639;0.499998361;;
3110454642;3.12E-53;0.999975322;2.47E-05;;
3110456112;7.04E-48;0.00657667;0.99342333;;
3110456142;1.23E-49;2.69E-12;1;;
3110503733;6.04E-46;2.09E-27;1;;
3110503862;8.04E-47;0.518576037;0.481423963;;
3110503923;1.82E-46;2.88E-17;1;;
3110505772;1.91E-59;1;4.58E-10;;
3110505812;2.00E-56;0.999999803;1.97E-07;;
3110506453;2.68E-50;0.857032315;0.142967685;;
3110515882;6.26E-50;0.614103056;0.385896944;;
3110701252;9.68E-49;0.0113542;0.9886458;;
3120003502;1.20E-45;2.50E-77;1;;
3120006552;1.19E-74;1;5.35E-23;;
3120011912;2.29E-70;1;1.27E-19;;
3120012052;8.49E-76;1;4.46E-24;;
3120018132;2.00E-69;1;1.40E-18;;
3120019132;5.91E-74;1;2.25E-22;;
3120022063;1.52E-45;1.88E-34;1;;
3120029362;3.71E-18;0;1;;
3120033243;6.86E-49;1.36E-26;1;;
3120047852;3.63E-75;1;1.30E-23;;
3120066572;1.09E-74;1;4.31E-23;;
3120077592;1.32E-71;1;1.45E-20;;
3120078093;2.19E-47;3.13E-06;0.999996871;;
3120095252;1.10E-62;1;1.07E-12;;
3120098342;1.13E-66;1;4.27E-16;;
3120098352;3.24E-67;1;1.98E-16;;
3120103292;6.82E-65;1;5.88E-15;;
3120103772;2.04E-69;1;2.62E-18;;
3120106212;2.56E-72;1;4.72E-21;;
3120122883;1.28E-50;0.004437381;0.995562619;;
3120127562;1.88E-50;0.000211573;0.999788427;;
3120128853;5.18E-51;2.61E-05;0.999973852;;
3120129522;1.63E-68;1;3.36E-18;;
3120147883;8.67E-50;3.67E-15;1;;
3120156082;1;0;4.50E-84;;
3120162632;5.30E-72;1;1.10E-20;;
3120242873;8.71E-48;9.05E-58;1;;
3120373723;1.20E-54;0.999996181;3.82E-06;;
3120374732;1.02E-49;1.28E-05;0.999987202;;
3120377422;3.88E-68;1;7.68E-17;;
3120377523;1.48E-45;1.21E-56;1;;
3120382222;1.36E-74;1;5.95E-23;;
3120384652;5.86E-65;1;3.45E-14;;
3120385732;4.13E-76;1;2.06E-24;;
3120385802;1.33E-71;1;3.09E-20;;
3120391892;1.78E-72;1;2.86E-21;;
3120392992;1.44E-43;1.70E-40;1;;
3120397972;9.06E-72;1;1.74E-20;;
3120405862;3.31E-76;1;1.80E-24;;
3120406572;1.12E-73;1;1.57E-22;;
3120406672;3.19E-60;1;5.75E-11;;
3120418102;3.43E-63;1;8.66E-13;;
3120438742;5.26E-75;1;2.19E-23;;
3120444342;2.13E-66;1;7.75E-16;;
3120450362;1.28E-68;1;1.14E-17;;
3120453262;1.14E-40;7.89E-104;1;;
3120453312;6.55E-09;0;0.999999993;;
3120458052;1.12E-75;1;5.72E-24;;
3120461902;1.54E-70;1;1.95E-19;;
3120468872;5.76E-74;1;2.28E-22;;
3120473162;2.70E-77;1;1.82E-25;;
3120478402;8.33E-75;1;3.42E-23;;
3120478612;2.81E-76;1;1.46E-24;;
3120479042;8.14E-28;3.28E-267;1;;
3120498532;1.75E-64;1;4.01E-14;;
3120502882;7.94E-72;1;4.42E-21;;
3120503042;3.60E-69;1;3.10E-18;;
3120505582;9.42E-66;1;4.59E-15;;
3120520462;7.85E-75;1;3.33E-23;;
3120523712;2.23E-72;1;5.09E-21;;
3120523772;1.58E-40;3.06E-193;1;;
3120539933;2.32E-49;0.714733575;0.28526647;;
3120539982;1.28E-67;1;3.56E-19;;
3120540053;0.333333343;4.47E-202;0.666666687;;
3120552503;4.64E-27;3.05E-139;1;;
3120557572;6.86E-67;1;7.63E-16;;
3120557742;3.01E-63;1;1.12E-12;;
3120561502;1.17E-73;1;4.75E-22;;
3120567142;4.34E-76;1;2.61E-24;;
3120567942;4.07E-75;1;2.04E-23;;
3120568042;2.75E-75;1;1.39E-23;;
3120572732;8.17E-71;1;8.15E-20;;
3120578122;1.18E-76;1;7.55E-25;;
3120584972;1.71E-74;1;3.32E-23;;
3120601283;2.11E-45;8.94E-27;1.000000045;;
3120626313;6.95E-48;3.27E-11;1.00000003;;
3120638902;6.15E-71;1;5.19E-20;;
3120639322;1.03E-74;1;3.33E-23;;
3120651342;4.00E-73;1;3.85E-22;;
3120660742;2.56E-73;1;3.81E-22;;
3120672562;1.12E-52;0.995722371;0.004277629;;
3120675042;6.06E-26;4.53E-195;1;;
3120680662;7.49E-68;1;5.98E-17;;
3120687292;4.15E-64;1;1.83E-13;;
3120689842;5.17E-48;4.04E-22;1;;
3120773282;9.21E-38;7.53E-172;1;;
3120822532;1.44E-62;1;2.37E-12;;
3120828372;1.20E-72;1;2.41E-21;;
3120871962;9.64E-68;1;1.32E-17;;
3121099842;6.41E-73;1;1.67E-21;;
3121120212;3.51E-66;1;3.14E-16;;
3121156152;5.33E-59;0.999999996;3.58E-09;;
3121385772;3.74E-46;7.26E-32;1;;
3121887562;9.74E-64;1;3.39E-14;;
3121947502;2.54E-46;3.39E-34;1;;
3122014202;5.04E-48;9.70E-16;1;;
3122033242;1.16E-58;0.999999977;2.33E-08;;
3130053242;2.21E-57;0.99999997;3.05E-08;;
3130232442;5.66E-56;0.999998614;1.39E-06;;
3130244172;9.42E-58;0.999999998;2.23E-09;;
3130972992;2.43E-55;0.999992684;7.32E-06;;
3130983863;2.83E-50;7.17E-06;0.999992833;;
3131012802;1.86E-60;1;5.46E-11;;
3131019282;4.17E-48;3.79E-30;1;;
3131024843;1.38E-47;1.40E-36;1.00000003;;
3131169262;9.33E-47;5.93E-22;1;;
3131281782;1.35E-52;0.999920234;7.98E-05;;
3131381512;5.94E-61;1;5.98E-12;;
3131389152;1.10E-69;1;8.13E-19;;
3131458792;2.25E-43;5.69E-119;1;;
3131584162;6.23E-47;7.01E-13;1;;
3210310642;1.50E-41;4.53E-170;1;;
3210332032;2.09E-47;0.499974467;0.500025533;;
3210346223;3.86E-45;1.68E-106;1;;
3210349982;4.02E-47;7.56E-16;1;;
3210359603;8.04E-44;8.34E-99;1;;
3210387573;9.80E-48;9.23E-32;1;;
3220043772;1.68E-71;1;2.00E-20;;
3220161283;1.000000045;0;2.24E-33;;
3220183892;1.25E-44;5.00E-32;1;;
3220190992;4.35E-49;4.97E-07;0.999999503;;
3220357273;1.73E-46;2.86E-22;1.000000015;;
3220371412;2.68E-44;9.45E-74;1;;
3220418062;6.70E-40;3.96E-14;1;;
3220418202;9.07E-77;1;2.81E-29;;
3220421682;9.51E-76;1;4.49E-24;;
3220421732;6.29E-76;1;3.20E-24;;
3220432372;4.87E-49;4.04E-15;1;;
3220436192;1.02E-59;1;8.92E-12;;
3220438582;8.96E-77;1;2.19E-25;;
3220438652;2.43E-70;1;2.90E-19;;
3220438813;1;0;2.75E-45;;
3220438853;0.875;0;0.125;;
3220438873;1.000000015;0;3.20E-140;;
3220479712;6.98E-72;1;1.63E-21;;
3220484042;1.83E-51;1.000000018;1.19E-08;;
3220484113;2.39E-45;6.78E-42;1;;
3220484323;6.93E-71;1;1.56E-20;;
3220484382;1;0;0;;
3220493713;6.97E-68;1.000000015;8.27E-18;;
3220505762;4.35E-48;0.003413854;0.996586146;;
3220509363;1.67E-46;1.36E-66;1.00000003;;
3220548393;1.17E-49;0.206166945;0.793833055;;
3220586493;6.11E-31;1.74E-275;1;;
3220586683;0.5;1.21E-100;0.5;;
3220589233;4.97E-58;0.999999999;8.20E-09;;
3220598173;1.57E-61;1;5.31E-11;;
3220619822;7.95E-47;3.75E-10;1;;
3220620962;5.66E-51;0.999845201;0.000154799;;
3220632283;1.58E-45;2.97E-06;0.999997056;;
3220632293;1.77E-19;0;1;;
3220632413;9.12E-48;2.92E-06;0.999997075;;
3220632593;8.69E-49;0.047602873;0.952397127;;
3310011463;1.31E-42;8.92E-49;1;;
3310015943;5.10E-09;2.51E-109;0.999999995;;
3310084193;1.58E-44;1.18E-49;1;;
3310084253;3.16E-49;5.24E-34;1;;
3310139652;9.50E-45;4.09E-78;1;;
3310245672;4.25E-40;2.88E-42;1;;
3310253683;9.44E-51;1.36E-05;0.999986379;;
3310253922;3.22E-52;0.997460481;0.002539519;;
3310254062;5.93E-44;8.05E-50;1;;
3310254073;6.53E-49;6.07E-07;0.999999393;;
3310335463;2.56E-31;2.06E-71;1.00000003;;
3310336453;1;0;0;;
3310341163;2.72E-50;0.5;0.5;;
3310341183;0.37499975;0.124989803;0.500010447;;
3310341303;6.64E-41;8.86E-45;1;;
3310672413;1;0;0;;
3310672553;3.86E-43;1.21E-86;1;;
3310775702;5.03E-47;1.07E-32;1;;
3310934582;5.87E-48;1.93E-23;1;;
3310947002;8.58E-48;0.744955312;0.255044688;;
3310978512;1.84E-50;0.5;0.5;;
3311012943;2.35E-48;1.61E-09;0.999999998;;
3311035012;1;0;0;;
3311041852;1.63E-46;0.499999877;0.500000123;;
3311052542;2.11E-46;0.125540681;0.874459319;;
3311054592;1;0;1.53E-16;;
3311067592;0.5;0.5;4.79E-21;;
3311269062;6.44E-69;1;1.13E-17;;
3311353493;1.14E-41;0.166666647;0.833333383;;
3311377492;4.48E-32;0;1;;
3311422813;3.23E-61;1;5.39E-12;;
3311422922;1;0;6.34784144885685e-310;;
3311431722;1.86E-73;1;7.87E-22;;
3311444142;7.85E-73;1;2.78E-21;;
3311471362;8.97E-61;1;1.23E-10;;
3311648132;4.32E-48;0.49998798;0.50001202;;
3311653482;3.03E-73;1;9.48E-22;;
3420000132;4.55E-39;1.27E-45;1;;
3420006062;3.02E-65;1;4.14E-15;;
3420044672;0.5;2.43E-41;0.5;;
3420059213;0.75;8.77E-228;0.25;;
3420071203;1.06E-32;3.27E-229;1;;
3420086773;6.93E-50;0.17748219;0.82251781;;
3420200802;2.08E-74;1;8.33E-23;;
3420261792;4.64E-19;5.67E-179;1;;
3420429922;4.02E-55;0.999931303;6.87E-05;;
3420763632;4.90E-63;1;7.04E-13;;
3510136202;6.82E-73;1;1.08E-21;;
3510176963;0.666666685;0;0.333333344;;
3510263672;1;0;1.03E-67;;
3510335173;2.29E-49;1.00E-05;0.999990005;;
3510427303;6.42E-56;0.999982418;1.76E-05;;
3510445432;1.28E-50;2.40E-07;0.99999976;;
3510476873;1.62E-49;0.01118212;0.98881788;;
3510500012;2.22E-75;1;8.54E-24;;
3510520652;1.09E-50;0.003944117;0.996055883;;
3510528312;3.68E-73;1;1.28E-21;;
3510529022;3.40E-69;1;3.30E-18;;
3510542092;2.07E-71;1;4.42E-20;;
3510622612;5.18E-67;1;1.56E-16;;
3510682482;4.28E-51;0.500000005;0.499999995;;
3510739432;4.87E-77;1;2.85E-25;;
3510739553;7.40E-75;1;3.60E-23;;
3510753672;1.17E-75;1;5.76E-24;;
3510767752;1.39E-70;1;2.91E-19;;
3510767772;3.39E-76;1;1.72E-24;;
3510770322;2.32E-75;1;1.00E-23;;
3510776452;2.26E-74;1;9.65E-23;;
3510793322;2.46E-39;3.01E-153;1;;
3510795742;1.63E-75;1;7.83E-24;;
3510828082;3.17E-73;1;9.50E-22;;
3510870872;3.63E-73;1;1.26E-21;;
3510917612;1.65E-54;0.999998819;1.18E-06;;
3510923752;7.24E-58;0.99999998;1.96E-08;;
3510947902;1.51E-66;1;1.99E-15;;
3510947922;3.01E-75;1;1.22E-23;;
3510953522;4.51E-65;1;1.08E-14;;
3510953582;1.45E-72;1;4.31E-21;;
3510957062;1.70E-67;1;5.09E-17;;
3510962432;2.14E-60;1;3.28E-11;;
3510979872;2.00E-71;1;4.65E-20;;
3510982562;3.65E-73;1;1.14E-21;;
3510983502;9.42E-73;1;2.89E-21;;
3510988782;1.89E-76;1;1.04E-24;;
3510991152;1.21E-69;1;2.98E-18;;
3510996062;6.41E-50;1.64E-17;1;;
3511001292;1.46E-74;1;6.01E-23;;
3511006532;1.08E-75;1;5.28E-24;;
3511022952;9.71E-76;1;4.33E-24;;
3511036892;1.63E-76;1;9.20E-25;;
3511058022;2.98E-75;1;1.31E-23;;
3511096362;8.06E-73;1;2.73E-21;;
3511103022;4.03E-51;0.500000061;0.499999939;;
3511110222;4.12E-72;1;9.80E-21;;
3511112182;2.90E-52;0.956106523;0.043893477;;
3511120622;8.55E-62;1;4.13E-12;;
3511128542;2.73E-63;1;1.07E-13;;
3511146012;5.35E-71;1;9.21E-20;;
3511153152;3.32E-71;1;7.31E-20;;
3511170892;1.44E-70;1;2.54E-19;;
3511197482;6.07E-54;0.999976795;2.32E-05;;
3511209402;3.95E-67;1;1.20E-16;;
3511230422;1.42E-71;1;2.36E-20;;
3511247402;3.63E-51;0.869670894;0.130329106;;
3511251802;1.70E-58;0.999999956;4.43E-08;;
3511253292;4.08E-54;0.999994374;5.63E-06;;
3511254132;1;0;0;;
3511263082;2.90E-74;1;1.01E-22;;
3511265642;9.57E-69;1;1.16E-17;;
3511287422;8.52E-74;1;3.01E-22;;
3511310752;3.47E-72;1;8.42E-21;;
3511321032;3.51E-66;1;7.01E-15;;
3511357182;1.29E-39;0.5;0.5;;
3511371932;1.53E-64;1;1.00E-13;;
3511376432;3.48E-70;1;8.07E-19;;
3511421762;3.34E-76;1;1.64E-24;;
3511543362;6.61E-51;0.265558348;0.734441652;;
3511546742;1.81E-74;1;7.04E-23;;
3511549682;1.73E-74;1;6.07E-23;;
3511551452;1.31E-72;1;3.88E-21;;
3511556242;8.25E-70;1;1.26E-18;;
3511559212;3.70E-75;1;1.60E-23;;
3511570042;4.70E-73;1;1.57E-21;;
3511580162;2.05E-74;1;9.32E-23;;
3511583732;1.45E-76;1;8.19E-25;;
3511627802;2.28E-72;1;5.80E-21;;
3511688602;7.86E-74;1;3.00E-22;;
3511694922;1.22E-61;1;1.06E-10;;
3511702072;2.68E-69;1;5.63E-18;;
3511702202;7.03E-50;6.07E-26;1;;
3511702282;5.03E-76;1;2.26E-24;;
3530130572;1.44E-49;1.50E-19;1;;
3540018212;2.76E-59;1;9.19E-11;;
3540023343;1.67E-49;8.00E-18;1;;
3540089062;9.03E-47;1.52E-22;1;;
3540100433;1.95E-66;1;1.58E-15;;
3540156902;6.21E-48;1.00E-38;1;;
3540321342;8.39E-48;7.04E-12;1;;
3540377992;6.17E-45;2.19E-11;1;;
3610005393;1.13E-40;0.49999933;0.50000067;;
3610007222;3.54E-67;1;3.14E-22;;
3610007502;3.59E-50;0.999999972;2.83E-08;;
3610009182;8.93E-68;1;2.27E-19;;
3610011662;2.25E-76;1;7.23E-27;;
3610012682;7.20E-45;0.999608282;0.000391718;;
3610014392;5.54E-78;1;4.86E-31;;
3610015842;8.60E-78;1;4.28E-31;;
3610016082;1.95E-77;1;7.99E-29;;
3610016552;2.81E-62;1;7.84E-14;;
3610018753;1.46E-54;0.999999973;2.72E-08;;
3610019913;2.03E-76;1.000000015;4.05E-25;;
3610019962;2.12E-57;1;5.69E-12;;
3610019983;2.26E-26;2.78E-307;1;;
3610020002;4.41E-53;0.999999981;1.86E-08;;
3610020012;4.01E-76;1;5.21E-27;;
3610020032;1.92E-76;1.00000003;1.01E-25;;
3610020402;7.01E-45;3.99E-48;1;;
3610020603;5.70E-55;0.99999998;1.99E-08;;
3610020693;4.34E-74;1;5.12E-24;;
3610020732;1.26E-77;1;1.39E-29;;
4110003872;2.01E-73;1;5.88E-22;;
4120001372;2.23E-75;1;1.24E-23;;
4130024772;3.99E-63;1;2.14E-12;;
4130025412;3.76E-46;1.02E-65;1;;
4130049563;1.90E-69;1;3.28E-18;;
4130049733;1.04E-75;1;5.37E-24;;
4210006362;3.01E-49;1.08E-12;1;;
4220000672;5.99E-77;1;9.19E-27;;
4220024393;3.96E-48;5.07E-46;1;;
4220029753;3.87E-60;1;4.30E-10;;
4220033403;1;0;6.73E-239;;
4220034482;1.55E-18;0;1;;
4220034652;1.22E-65;1;1.25E-14;;
4220038043;3.52E-66;1;3.75E-15;;
4220038063;1.00000003;0;3.37E-43;;
4220044573;1.37E-47;0.000174719;0.999825281;;
4220046972;4.57E-49;0.728669079;0.271330921;;
4220050752;1.43E-47;4.07E-11;1.00000003;;
4220053202;1.02E-76;1;3.57E-25;;
4220058172;8.30E-62;1;8.51E-12;;
4220065092;2.07E-49;1.29E-05;0.999987141;;
4220074802;2.47E-50;0.948281485;0.051718515;;
4220088292;1.32E-47;6.44E-32;1;;
4220092222;2.03E-64;1;7.96E-14;;
4220096262;1.21E-54;0.999988506;1.15E-05;;
4220108642;2.46E-53;0.999761574;0.000238426;;
4220109922;9.38E-50;0.002163785;0.997836215;;
4220109932;2.17E-48;0.008061703;0.991938297;;
4220110092;2.25E-49;1.63E-11;1;;
4220115702;3.10E-49;7.93E-10;0.999999999;;
4220117812;2.87E-36;2.89E-223;1;;
4220136392;9.33E-44;8.08E-112;1;;
4220146263;1;0;0;;
4220147802;6.65E-54;0.99966559;0.00033441;;
4220157453;1.18E-36;8.11E-208;1.000000015;;
4220157523;1;0;2.23E-41;;
4220157553;3.22E-28;0;1;;
4220177333;2.02E-28;0;1;;
4220177752;8.94E-27;0;1;;
4220201612;3.29E-72;1;9.02E-21;;
4220201743;1.49E-45;7.11E-134;1;;
4220201853;3.46E-36;0;1;;
4220201902;9.24E-29;0;1.00000003;;
4240006872;3.59E-63;1;1.31E-12;;
4240026892;1.08E-54;0.99991586;8.41E-05;;
4240037933;1;0;7.85E-69;;
4240072063;1;0;3.91E-123;;
4240072343;1.76E-12;0;1;;
4240076723;1;0;1.71E-21;;
4240080993;0.500103041;0;0.499896959;;
4240085763;1;0;0;;
4310018012;9.39E-63;1;8.12E-12;;
4310036572;6.70E-50;0.010926857;0.989073143;;
4320000782;7.79E-81;1;5.01E-42;;
4320001003;5.49E-67;1;4.15E-42;;
4320002653;1;0;6.01E-172;;
4320011522;2.05E-73;1;3.76E-46;;
4320017542;1.60E-70;1;1.89E-43;;
4320068142;9.69E-65;1;3.43E-15;;
4320068303;4.57E-40;8.54E-165;1;;
4320069933;1;0;6.99E-61;;
4320078173;8.96E-49;4.31E-26;1;;
4330027863;1.22E-50;0.516904326;0.483095674;;
4330042753;3.44E-49;1.57E-27;1;;
4330055633;4.65E-48;1.25E-58;1;;
4330059313;7.75E-50;4.80E-21;1;;
4340019632;4.14E-81;1;3.53E-59;;
4340054883;1;0;0;;
4340065462;2.17E-75;1;5.32E-28;;
4340068802;5.00E-34;2.55E-249;1;;
4340159473;1;0;0;;
4340204183;2.74E-52;0.98221356;0.01778644;;
4340204343;2.41E-46;5.16E-56;1;;
4340204363;1.11E-50;0.129238464;0.870761536;;
4340204393;9.60E-50;0.5;0.5;;
4340241952;2.79E-30;6.87E-302;1;;
4340246343;1.00000003;0;0;;
4340269562;3.81E-47;2.73E-51;1;;
4340270623;1;0;0;;
4340276603;1;0;0;;
4340299363;4.18E-64;1;4.83E-13;;
4340299372;1.12E-39;1.22E-222;1;;
4340326662;1.22E-81;1;1.21E-59;;
4340328142;2.87E-83;1;4.11E-58;;
4340330183;1.14E-73;1;4.49E-52;;
4340335182;2.23E-82;1;6.84E-62;;
4340346992;3.29E-65;1;4.24E-48;;
4340382413;3.54E-42;4.80E-103;1;;
4340432853;1;0;3.07E-24;;
4340439393;1;0;2.72E-34;;
4340445293;1.23E-33;5.54E-216;1;;
4340477003;0.25;2.99E-294;0.75;;
4340509682;9.08E-48;9.17E-45;1;;
4340546053;0.999999994;0;5.56E-09;;
4340546772;5.12E-49;5.31E-34;1;;
4340622852;6.92E-42;2.67E-38;1;;
4340623022;1.57E-50;0.075962202;0.924037798;;
4340623112;3.11E-26;0;1;;
4340623293;0.333333343;0.333333343;0.333333343;;
4340628992;9.49E-44;9.34E-92;1;;
4340633392;2.78E-44;3.50E-117;1;;
4340639683;3.11E-48;8.30E-64;1;;
4340669812;1.36E-46;1.72E-69;1;;
4340670402;1.06E-43;6.64E-117;1;;
4340680303;3.60E-28;1.45E-57;1;;
4340683423;1.46E-34;0;1;;
4340709403;5.62E-19;0;1;;
4340830763;2.91E-07;0;0.999999709;;
4340835263;1;0;7.69E-79;;
4340844363;1.39E-46;1.77E-57;1;;
4340860643;3.15E-50;5.53E-09;0.999999994;;
4340860912;2.81E-55;0.999973157;2.68E-05;;
4340861122;1.13E-68;1;1.38E-17;;
4340861563;1.06E-39;1.54E-159;1;;
4340861573;4.96E-42;3.29E-140;1;;
4340861583;9.88E-49;1.87E-36;1;;
4340920612;1.70E-31;0;1;;
4340961333;4.48E-49;2.19E-07;0.999999781;;
4340964753;1.63E-48;8.08E-25;1;;
4340964773;2.75E-45;1.02E-23;1;;
4350013953;1;0;1.75E-17;;
4350030352;1.63E-23;0;1;;
4350082943;1;0;0;;
4350083013;1;0;0;;
4350089562;2.95E-50;0.01364112;0.98635888;;
4350096652;1.50E-74;1;5.67E-23;;
4350115813;1.40E-57;0.99999943;5.70E-07;;
4360004022;1.71E-42;1.87E-133;1;;
4360031383;1.02E-30;0;1;;
4360031453;1.000000015;0;0;;
4360070153;6.12E-30;0;1;;
4360081733;4.75E-42;5.06E-115;1;;
4360100373;1;0;0;;
4360115122;4.64E-47;0.000137681;0.999862319;;
4360131693;1;0;0;;
4360192833;2.07E-26;2.76E-209;1;;
4360206233;6.30E-45;8.65E-57;1;;
4360232722;1;0;8.06E-30;;
4360264243;1;0;5.57E-25;;
4390014063;1;0;1.54E-166;;
4410005193;1.70E-24;0;1;;
4410016173;1;0;0;;
4410022563;1;0;9.03E-23;;
4420000352;1.62E-55;0.999934576;6.54E-05;;
4420024363;2.17E-41;1.18E-239;1;;
4420129413;3.09E-38;0;1;;
4420130043;6.85E-32;0;1;;
4420156933;3.07E-27;0;1;;
4420181693;1.22E-26;0;1;;
4420183552;8.38E-61;1;7.47E-15;;
4430043193;1;0;4.94E-101;;
4440006173;1;0;2.47E-42;;
4440007103;1.53E-27;6.41E-167;1;;
4440035212;9.69E-26;0;1;;
4440045933;1.53E-14;0;1;;
4440046642;3.91E-40;0.5;0.5;;
4440053563;5.97E-15;0;1;;
4440057693;6.12E-05;0;0.999938829;;
4450006332;1.16E-44;1.52E-86;1;;
4450020112;1;0;2.30E-46;;
4450026722;1.09E-45;1.13E-127;1;;
4450046473;1.02E-17;0;1;;
4510009103;3.61E-09;0;0.999999996;;
4520053002;1.11E-17;0;1;;
4520054923;1;0;0;;
4520056353;0.5;0;0.5;;
4520075482;1.43E-15;0;1;;
4520076682;1;0;0;;
4520104473;1.45E-35;0;1;;
4520174233;3.92E-43;6.81E-265;1;;
4520197022;4.04E-48;1.82E-33;1;;
4520302032;1.28E-63;1;4.23E-55;;
4520318083;1;0;4.47E-67;;
4520320912;7.12E-81;1;7.31E-54;;
4520321112;5.41E-83;1;6.37E-58;;
4520322382;2.98E-78;1;7.90E-53;;
4520329192;2.92E-85;1;8.30E-61;;
4520431812;5.10E-47;1.12E-69;1;;
4520506872;4.16E-40;5.64E-87;1;;
4520527023;6.47E-28;4.63E-116;1;;
4520537082;7.96E-75;1;4.90E-49;;
4520537123;8.95E-81;1;4.50E-55;;
4520538372;1.05E-82;1;1.05E-60;;
4530088623;2.85E-05;0;0.999971538;;
4530096283;1;0;4.74E-45;;
4530096673;1;0;1.52E-43;;
4530106663;1.77E-27;0;1;;
4530132153;6.59E-21;2.34E-238;1;;
4530143033;1;0;2.69E-33;;
4530154823;1;0;1.08E-164;;
4530154843;1;0;1.09E-302;;
4530154953;0.000168579;0;0.999831421;;
4530179013;1;0;0;;
4530185723;3.02E-29;0;1;;
4530185793;5.87E-21;0;1;;
4530247173;1.25E-40;5.1794554e-316;1;;
4530268033;1;0;1.73E-80;;
4530322143;1;0;2.27E-92;;
4530322212;1;0;4.71E-241;;
4530347283;1;0;0;;
4530348013;2.72E-50;0.5;0.5;;
4530365123;9.18E-09;0;0.999999991;;
4530379283;1;0;1.56E-14;;
4530433352;7.05E-16;0;1;;
4530441633;1.25E-20;0;1;;
4530481472;3.24E-34;0;1;;
4530487643;0.012236493;0;0.987763507;;
4530612523;6.12E-34;0;1;;
4530612753;0.500369558;0;0.499630442;;
4530657533;2.99E-66;1;4.13E-15;;
4530661893;1.73E-28;0;1;;
4530662143;1.27E-35;0;1;;
4540003332;1;0;0;;
4540003872;1;0;6.00E-82;;
4540004812;1;0;1.30E-54;;
4540010073;1;0;2.23E-15;;
4540016123;8.97E-25;2.82E-296;1;;
4540022953;4.39E-18;0;1;;
4540027783;1;0;6.26E-258;;
4540042523;1;0;3.36E-286;;
4540068343;0.999999998;0;2.02E-09;;
4540093452;1.17E-33;0;1;;
4540101533;0.5;0;0.5;;
4550051802;3.35E-50;4.78E-18;1;;
4550055772;5.95E-61;0.999999999;8.10E-10;;
4550056472;2.33E-51;0.500000036;0.499999964;;
4550096182;2.82E-72;1;5.62E-21;;
4560009422;1.40E-46;2.44E-77;1;;
4560016263;1;0;1.58E-132;;
4560030353;1.94E-39;2.60E-149;1;;
4560036213;3.29E-41;2.20E-73;1;;
4560038452;1.09E-82;1;2.63E-61;;
4560038982;1.54E-84;1;1.97E-57;;
4560041012;2.38E-81;1;1.48E-53;;
4560042003;5.16E-52;1.00000003;1.25E-26;;
4560060272;1.01E-87;1;9.83E-69;;
4580004952;7.88E-60;0.999999997;2.85E-09;;
4580021702;1;0;0;;
4580026862;1;0;1.49E-224;;
4580035352;1.12E-75;1;5.60E-24;;
4580037652;4.38E-50;0.009860224;0.990139776;;
4580051292;7.95E-72;1;1.73E-20;;
4610001882;2.69E-61;1;3.68E-10;;
4610002242;7.74E-73;1;2.32E-21;;
4610009282;5.65E-50;6.61E-17;1;;
4610009493;3.29E-14;0;1;;
4610010202;1.46E-47;6.36E-25;1;;
4610032002;1.41E-10;0;1;;
4610032273;9.51E-05;2.61E-179;0.999904854;;
4610032402;1;0;1.64E-50;;
4610033562;1.12E-74;1;5.17E-23;;
4610044092;1.35E-82;1;5.82E-51;;
4610046032;2.98E-28;1.88E-199;1;;
4610055042;2.39E-68;1;1.79E-17;;
4610055052;1.09E-60;0.999999999;1.20E-09;;
4610057062;1.59E-72;1.00000003;5.30E-21;;
4620005313;0.142857149;0.857142895;5.78E-23;;
4620014182;1.07E-77;1.000000015;9.42E-29;;
4620018543;1.99E-18;0;1;;
4620019453;1;0;3.27E-78;;
4620022352;1.26E-60;0.999999999;6.68E-10;;
4620022872;2.97E-72;1;6.47E-21;;
4620033793;4.63E-40;7.26E-234;1;;
4620036363;2.47E-32;6.16E-163;1;;
4620036843;2.27E-58;0.999999965;3.53E-08;;
4620047602;1.72E-50;2.18E-10;1;;
4620084502;4.86E-77;1;3.22E-25;;
4620092062;2.11E-76;1;9.93E-25;;
4630002392;1.15E-73;1;2.66E-22;;
4630005273;1.50E-50;0.000124185;0.999875815;;
4630008512;4.92E-46;0.5;0.5;;
4630024492;2.72E-69;1.000000015;3.54E-18;;
4630057762;3.38E-60;1;1.13E-10;;
4630059582;1.53E-71;1;1.84E-20;;
4630060642;1.22E-74;1.00000003;5.48E-23;;
4710012532;4.09E-76;1;1.17E-29;;
4710014122;1.74E-42;0.5;0.5;;
4720001213;2.19E-41;6.21E-141;1;;
4820000422;4.50E-43;4.52E-99;1;;
4820005582;1.95E-49;3.38E-05;0.99996616;;
4820007362;3.62E-80;1;1.66E-44;;
4820011732;3.37E-80;1;2.86E-52;;
4820016053;1.23E-83;1;3.40E-66;;
4820018773;2.64E-81;1;2.83E-61;;
4820018802;6.79E-83;1;3.74E-68;;
4820026673;1.99E-64;1;4.90E-15;;
4820034623;1;0;1.80E-112;;
4820040032;5.55E-45;7.32E-67;1;;
4820044662;9.94E-49;1.83E-10;1;;
4820045282;1.52E-82;1;2.53E-52;;
4830000563;2.52E-79;1.00000003;1.83E-47;;
