lake_id,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8
1270040752,3.8126132,5.4031806,5.5931716,5.729064,7.11733,5.895783,5.591507,6.68386
1270041163,6.3253937,8.143885,5.4405365,6.4429755,6.4807305,7.488292,6.635095,7.0350256
1270045763,8.171707,8.675917,9.0092535,8.068391,9.045578,9.313903,8.301885,7.473976
1270054173,7.439651,8.559714,7.3090553,7.597038,8.561232,8.448642,9.319874,7.943885
1310000402,8.741728,9.053463,7.7531433,8.757541,8.63382,8.7680235,8.850805,8.850994
1310005562,0.10228167,0.057221193,0.02248175,0.046778843,0.06206003,0.06525266,0.04674803,0.032414738
1320012743,2.3012972,1.5553278,1.1221915,0.9692244,2.015637,1.6926615,1.3725655,1.8476353
1320015733,2.4018054,1.6173874,1.3249686,2.2073984,1.1490369,1.7948871,0.96069074,1.4463849
1320015883,1.5115192,2.6347373,1.0414792,0.6398234,1.0144463,1.7123415,1.8329351,2.7105982
1320018042,6.315771,6.9185066,6.5461407,5.996415,6.436829,7.9744487,5.900419,5.127255
1320022222,6.5017123,6.3792787,5.6487145,4.5641665,7.005158,5.218252,6.2388725,4.9864774
1320023692,4.3413,3.5925486,6.223048,5.21736,4.3653674,6.1308975,4.2691097,6.941346
1320023702,6.6977706,5.1190743,4.680915,5.5333014,4.684785,5.045114,4.8745008,4.3152876
1320026362,3.7250237,4.720231,5.356078,4.4747963,5.4561176,5.248499,7.819512,3.9580388
1320028172,7.709349,6.381174,6.319219,5.4019423,5.573327,7.6466393,5.610917,4.8259745
1320029763,1.1414374,4.494796,3.1935172,4.146886,2.6684005,3.1718445,2.5516472,3.4349105
1320030072,3.664185,2.338249,2.6942258,3.6873794,3.2976146,3.6555045,3.2184775,2.3391728
1320031272,3.7965095,3.4975002,3.3570766,2.7135105,2.7546182,1.3672197,3.1643858,4.41811
1320031292,4.4377017,3.4964826,3.730636,3.7261934,2.9337378,0.9740389,3.1835785,2.6807508
1320035402,5.9883547,7.0342383,7.255946,5.553517,6.188792,7.2575645,5.7959404,6.166524
1320035532,6.9648447,8.822029,8.087119,7.718832,9.443837,7.611992,7.358239,8.258138
1320036032,5.654828,4.6188083,4.7527523,5.0209565,5.380645,5.124018,4.919986,5.2091017
1320036142,4.4809833,4.001323,4.1870174,4.3818874,3.9523842,4.2220416,4.182881,4.494298
1320037342,2.7543774,3.2055626,3.5589235,2.5904777,4.189077,2.466429,2.5045552,3.403443
1320038493,3.6238973,1.8978585,4.7731853,3.5316653,3.335343,1.9493332,2.9843462,2.6952271
1320040872,2.761948,1.1107119,1.4738191,1.4061935,1.5186348,1.5543506,2.1017964,1.9017568
1330006212,0.026873937,0.017763413,0.008609724,0.0067057414,0.029327132,0.011169914,0.011532585,0.14414893
1330007723,0.04773463,0.04073956,0.030076923,0.023478042,0.042813998,0.08334914,0.045642808,0.09636558
1330010923,6.5448236,7.5186243,6.802178,4.7776275,5.867829,7.38939,5.4603653,6.1189466
1330014893,4.3674383,4.6622634,4.7592926,3.932176,4.79122,4.828315,4.8769073,4.7610574
1330015103,4.589694,3.2666926,3.7384639,3.5277414,3.9128087,3.9323153,4.7293334,3.6106243
1420040083,0.4744581,0.4685425,0.72656655,0.5809994,0.2522269,0.82729125,0.6432358,0.48226547
1420043703,1.4700968,0.3671342,1.0398899,1.9088582,0.7439166,1.2925673,1.2395054,1.1934505
1420045233,0.8382785,1.8183446,0.5260716,0.52149206,0.5059683,1.8250315,0.6049637,0.8309823
1420049113,1.6269184,1.9377372,1.2125599,2.4601936,0.8742545,2.2266955,1.3036577,2.961085
1430002253,0.25487238,0.3651695,0.3829006,0.5661415,0.38892698,0.25642872,0.13658638,0.21642175
1430002872,0.0017957218,0.005303475,0.0017197408,0.001295825,0.00202841,0.00441635,0.0027705433,0.003987191
1430004273,1.2086403,0.5782303,0.72620165,0.6436191,0.9580363,0.5081905,0.25683546,1.1518751
1430004323,0.005417534,0.0029578886,0.0013134424,0.0027966206,0.004422233,0.0009191418,0.0044373446,0.0027208978
1440001863,0.5645329,0.5878331,0.38629332,0.39248782,0.4239141,0.3680057,0.34171128,0.43518072
1440005913,1.0360378,1.7429173,1.0114386,1.137379,0.74124396,1.529844,1.735793,1.2689158
1440011113,1.908581,2.0958495,0.77626854,1.1860945,1.3426605,1.8207978,1.3597058,0.5927706
1450003703,1.4214801,0.73049474,0.7378172,1.1653624,1.8805594,0.5765481,0.73978627,0.9002004
1450007622,0.15171394,0.5490148,0.8112021,0.34578145,0.50100887,0.37484765,0.19772209,0.8661411
1450009543,1.0085135,1.0527995,0.75921804,1.3747845,1.1542572,1.1759143,0.68598926,1.3133343
1450009923,0.00080690434,0.0043857675,0.0018496942,0.0005497539,0.0036561547,0.004023337,0.00083403505,0.0010144084
1450011142,0.015272224,0.0039498745,0.010930631,0.02243594,0.011512398,0.004197766,0.009774278,0.0021442263
1450012863,2.5763845,0.79638386,2.2847867,2.558568,1.4181688,2.15241,1.1217921,2.1715262
1450014203,0.0025145768,0.0034854389,0.0019157005,0.0029833245,0.00082145876,0.0009531161,0.0029667432,0.0005166937
1460002782,0.1437998,0.20070904,0.15174112,0.33987084,0.21846507,0.11134721,0.22745985,0.060028132
1460009393,1.1356473,0.7418578,1.0587419,0.6896382,2.6667821,1.0473475,0.91324395,0.6227485
1510001923,6.66495,5.476256,7.2704873,5.604192,4.1439595,5.6699257,6.6303062,6.67592
1510006093,1.8484114,1.143392,0.8054023,0.75355655,1.6547987,0.7965278,1.7011104,0.44700888
1510006393,0.16697751,0.19961868,0.39523494,0.27671552,0.2817908,0.74002683,0.22279601,0.23387244
1530011512,0.8839436,0.3288285,0.4756599,0.29097518,0.55983955,0.29939902,1.4804254,0.53393054
1620001552,3.451508,3.121559,1.2395724,1.3373338,2.8769102,1.672167,2.0269063,1.3192178
1620004522,1.5822881,1.9511844,1.5270163,1.9027799,2.358396,1.6259112,1.616512,1.162664
1620008282,1.7693337,1.6831697,1.7895324,2.913719,1.132767,1.6200515,1.3976632,0.3714551
1620023612,1.852249,1.8745142,1.1353251,0.96587497,1.5915128,1.8146843,0.9089816,2.1633527
1620031802,1.238836,1.3468597,2.549573,2.3629496,1.0210472,1.0129609,1.4702735,1.3319038
1620032342,1.0913589,1.8313265,2.4024358,1.8338579,1.3672373,1.5000755,1.2387131,1.0636233
1620034183,1.1034849,1.5354617,2.041801,1.447263,1.5580611,1.1786755,0.9271239,2.5475492
1620063302,2.0978003,1.5581427,0.84675324,0.9817611,2.6557074,1.2548975,1.6647575,0.9146775
1720000552,4.572633,6.6706057,6.4757085,7.7212343,7.373017,6.0775576,7.5951505,7.812216
1720001282,6.5654016,7.2612963,6.2773623,7.7675486,6.3763685,6.4761295,7.1037,6.0625234
1720001342,8.123556,7.656973,7.785461,5.0511575,7.3725333,6.643665,6.5994425,5.6580944
1720003902,7.4821873,7.348129,7.4323416,7.008279,7.622707,7.687662,8.102032,6.5779066
1720003932,10.892029,10.449443,11.801023,11.753456,10.281382,11.408178,10.081369,8.903347
1720004142,10.028702,9.296677,10.933997,10.453651,9.759744,9.601384,10.601802,11.111925
1720004172,5.925726,6.497222,7.2310205,7.472259,5.958157,5.6103315,6.4170394,4.99475
1720004433,6.081044,6.218727,6.330238,6.4736166,5.927633,6.4293394,6.209656,6.277567
1720004453,4.9679666,5.6504865,5.6525116,4.5629387,5.010484,4.612623,5.15993,4.6356654
1720007172,4.938201,6.973595,5.8756857,5.8902516,6.1841183,5.8232713,4.234001,5.5870776
1720008692,6.8352757,7.7252903,6.476272,5.95856,6.443155,6.110796,5.0165157,6.5994425
1720009413,3.934453,4.370417,6.113003,4.253276,6.571008,4.306012,5.3218412,5.404579
1720010272,5.616495,5.5843353,5.750765,5.468669,6.013871,6.1006913,5.5680475,5.3685956
1720010283,3.1656668,2.914783,3.5647912,3.5264015,3.4422836,3.7289948,4.0376205,3.0218117
1720033122,3.3803666,2.1112716,1.3810667,3.311521,0.6962574,1.8425922,2.4762557,2.4542136
1720041492,12.26106,13.73001,12.682328,12.339515,11.570268,11.563043,12.611013,11.120913
1720041532,11.870806,12.362286,12.105151,11.985087,11.645144,11.854744,12.672612,13.15004
1720046943,9.369589,10.553158,9.582876,10.005074,10.183804,9.42664,9.435846,10.038331
1720052653,1.4643539,1.2385337,1.7317,1.1327635,1.153734,2.3986168,1.6624074,1.8869282
1720053693,2.797731,1.9673507,1.4149361,2.002863,2.0645258,1.6338658,2.701489,2.1112301
1720054503,2.4204974,3.4280264,2.6557603,2.9656184,1.9839208,2.6634862,3.599975,1.7440811
1720056903,1.0594875,1.2078612,0.8897227,1.0850972,0.90423334,0.8192517,1.0231307,0.90740883
1810025102,0.0047526695,0.00997812,0.009282961,0.010032064,0.004172375,0.010113335,0.0031454468,0.0029887531
1810030972,7.1640387,6.22984,6.6655803,6.492956,7.759201,6.5564933,7.3838634,5.4210234
1810042913,3.1012716,4.2572517,4.767071,4.320719,3.596398,4.84289,4.957384,3.2108216
1810079153,0.025883216,0.040544886,0.05171953,0.02152153,0.048672557,0.13388617,0.033190224,0.036482558
2110017972,5.056094,5.488385,5.065969,4.0069513,4.2172685,4.0878396,4.776313,4.178944
2110020813,1.4846308,1.1638507,0.83018774,0.6159688,2.4738002,0.8413001,1.075736,1.2558092
2110024562,0.55001956,0.26991966,0.7563571,0.3414612,0.31305012,0.20482191,0.48957175,0.71406615
2110026463,1.2609053,0.28601527,1.6516246,0.11219928,0.91939133,0.42643917,0.8791245,0.758326
2130000053,0.88549876,2.4316773,2.4608798,0.30345282,1.7741413,0.66706246,1.4005597,2.338219
2130000103,1.317296,1.745521,1.7442218,1.0546751,0.91590333,1.0024911,1.9639419,1.709057
2130000133,2.2724357,2.391382,1.1305223,1.4977055,1.1703635,0.42023188,1.7662047,1.5362935
2130000363,0.040499188,0.04785887,0.008354387,0.015117325,0.01119593,0.04282597,0.013226019,0.034206152
2130002132,3.6242433,5.3908005,4.08311,4.587944,4.163128,4.7963724,5.106434,5.2795305
2130004282,4.2939324,3.7534676,5.9742618,4.5807137,3.9917374,4.0626082,4.274794,3.5420926
2130004742,0.05127948,0.063126884,0.048502516,0.05115422,0.12394429,0.1464247,0.18889076,0.011166047
2130012372,0.1879661,0.43977576,0.17119333,0.4476897,0.9961823,0.57201976,0.25322765,0.2566712
2130012773,1.2538083,1.3528132,0.95283526,0.33509097,1.1562552,0.8415117,2.4756474,1.3064498
2130026062,0.27574548,0.77107,0.5578605,0.2814672,0.529715,0.1286767,0.20508775,0.29847872
2130026152,0.214617,0.06922778,0.13202254,0.27430242,0.19187549,0.16537146,0.17766874,0.3145193
2140010663,0.12874603,0.68888074,0.3155453,0.23183204,0.5295029,0.29186907,0.5647285,0.0862934
2140010713,1.1751264,1.021384,1.257011,0.6575624,1.0224807,1.3724561,0.9749994,1.179738
2140010723,1.7982595,0.6082138,1.0087503,0.5391675,0.91839635,1.1785462,1.3460304,1.0865377
2140014592,1.3775225,0.7254265,1.3341067,0.85143584,0.54745144,1.3189757,1.1958624,0.78209424
2140016022,0.9861192,0.9696695,1.7883765,2.5888972,1.7309908,1.230342,1.0497504,1.5304234
2150005082,0.89469606,1.2966825,1.0225712,0.7982033,0.9324839,0.57445765,0.35892498,1.2070494
2160009382,4.788242,6.0444646,4.2078714,4.9145947,4.1220565,5.2734256,3.8517835,3.4995704
2160009923,0.6964022,0.6517835,0.64647484,0.47375566,0.45934016,0.8360563,0.73688155,0.5533435
2160046863,2.0764647,1.2249773,2.6134796,2.1610427,2.2999754,1.9432416,2.4842062,1.540324
2210000352,4.7639027,4.7169795,5.6490726,6.8649244,4.4665384,5.0940313,4.0397024,4.1826057
2220000093,0.14218092,0.21923411,0.26098558,0.13064894,0.18110065,0.17035344,0.10813059,0.10325056
2220014373,0.011724829,0.0013226543,0.012176125,0.0036075504,0.014463156,0.005035187,0.0025740608,0.012540925
2230005753,0.91917396,0.48382428,0.47300798,0.7372411,0.41693643,0.5797707,0.28347972,0.49159515
2230021903,0.057948116,0.0514677,0.06962264,0.0663583,0.051751267,0.052624974,0.035168514,0.06191321
2230037623,0.037173524,0.07075249,0.0630765,0.059909552,0.0796587,0.06868398,0.07928124,0.07307279
2230043572,0.07932796,0.06995374,0.105249494,0.043317094,0.11890407,0.06528326,0.070893094,0.07314396
2230044463,0.20214058,0.1521564,0.1685609,0.17708081,0.13794471,0.22303209,0.18618476,0.20382944
2230062373,0.5495807,0.5174917,0.7741144,0.83041793,0.09277546,0.29381168,0.76303023,0.27068672
2230073093,0.6020262,0.64292294,0.90477365,0.47960865,0.51341206,0.4541631,0.3769061,0.7785524
2240011142,0.0008853108,0.0053365785,0.0009468121,0.0073058596,0.0012321171,0.0088606365,0.0048505072,0.0059450497
2250031083,0.60222876,0.43855262,0.5836452,0.5804797,0.56529623,0.43419346,0.24098444,0.5698594
2250031093,0.45784712,0.41923454,0.51808953,0.51332176,0.38610232,0.50464714,0.328096,0.39045385
2250061402,1.412892,0.40210795,1.396851,1.1890852,0.68352574,1.4087996,1.8238013,0.9615511
2250061733,0.64839983,0.83325416,0.6592636,0.3802743,0.34135982,0.55874056,0.5243334,0.55770874
2250085593,0.06703916,0.110363856,0.1042344,0.07774831,0.0606942,0.085693434,0.07135913,0.11267246
2250088883,0.28227258,0.15660177,0.2456907,0.20915824,0.32074285,0.31770152,0.38994715,0.32850483
2250088893,0.51107156,0.27722457,0.29813114,0.30089584,0.35105473,0.2747287,0.44567138,0.35031837
2260001413,0.41397467,0.54804665,0.97256315,0.61669415,0.48476174,0.63094044,0.7851857,0.74450326
2260031472,0.010204357,0.0074523753,0.0058528073,0.0025706368,0.0020133972,0.003909143,0.0063085915,0.021126293
2270004543,0.07019887,0.12512024,0.06355411,0.058260795,0.086182654,0.07092715,0.09530279,0.05219264
2270044463,0.48893696,1.0694076,0.7630857,1.1454176,1.2403543,1.1597877,0.76483345,0.8373928
2270044473,2.3591564,1.8232965,2.7933168,3.0060258,2.5961168,2.1879544,1.4075857,2.368977
2270060992,2.863246,1.8294501,3.767856,1.9465804,4.1463933,3.4369383,2.0222235,2.7557263
2270067462,2.849435,3.8625228,3.7470329,3.0677323,3.3550718,2.533215,3.0886765,5.1285644
2270102272,0.5878236,0.54073346,0.5939106,0.33557862,0.7692933,0.50508296,0.5615821,0.6942066
2270104842,0.17303558,0.6028427,1.4362067,0.4705153,0.7207454,0.5962013,0.75861925,0.20292245
2270128153,0.267227,0.31829622,0.689694,0.702015,0.20287505,0.49284613,0.57082456,0.5929543
2270139412,0.023253892,0.009831386,0.02163965,0.0111716725,0.007124696,0.026160408,0.01292923,0.00969125
2270141422,0.010493651,0.006657863,0.018014492,0.013394819,0.0035379361,0.020590035,0.0066526155,0.011690004
2280004602,0.013872775,0.008027188,0.009308445,0.0015630474,0.0010778195,0.015043834,0.0076888646,0.014726347
2310000023,2.788049,2.4868855,1.6863594,1.3936229,1.3441902,2.2124393,1.6479071,1.929283
2310000033,2.339043,2.3965676,3.038764,1.6164069,0.8898262,2.630479,1.6473603,3.1542397
2310000123,0.508422,0.8567215,1.5479156,0.86780465,0.61276025,0.64820683,0.768041,0.40863657
2310015232,0.9309131,1.461606,1.3403562,1.3317047,1.3830675,2.2501318,1.2087584,1.3357788
2310020152,0.7230459,0.26420015,0.4344055,0.25379825,0.26030314,0.33247122,0.72699416,0.6214834
2310028243,3.5833623,4.734097,2.6841054,3.6376133,4.726118,5.0518713,3.587752,3.1945438
2310028273,3.8349311,3.4133422,5.003584,2.4419963,2.847892,5.6878147,3.1572902,2.9113812
2310028773,1.3482711,0.58245754,1.2395705,1.274481,1.9356798,0.40782517,0.41386542,1.5748358
2320004122,0.17154779,0.17735618,0.10495097,0.041464824,0.042027157,0.06496195,0.084755875,0.048619915
2320145113,1.8681102,1.2248405,3.7838972,2.0697253,2.6219873,2.6676602,2.7420528,1.883494
2320145123,2.7962835,1.6840032,2.2109256,1.9626222,2.4249396,2.5618477,1.9370755,1.7877822
2320145143,2.4925008,1.8051225,2.4595175,1.4864452,2.9230726,3.7243512,2.7326827,1.4156103
2320145153,2.7122364,2.2004647,1.3564534,2.7687054,1.4246848,2.8346627,1.9999169,2.5175848
2320145163,3.596927,3.2145972,3.4997609,3.212146,3.0604281,2.452448,2.0134997,3.4382877
2320145183,2.936789,1.838043,2.681733,2.3310819,1.6795732,1.9577234,2.9894257,2.4425087
2320145942,2.1712155,0.52543515,2.135418,2.0821638,3.4544137,2.3524492,2.9404395,2.7263694
2320146452,2.2328432,1.5927335,3.624353,1.9076537,2.4321134,3.1497903,1.4604932,1.750581
2320148232,3.6470063,2.6518025,3.0648592,2.2172182,2.1082077,2.9543421,3.8071532,4.2979965
2320253402,3.9851007,3.6068501,4.7181993,3.6949122,4.19341,3.684722,4.360113,3.5906057
2320269562,0.14733657,0.4403971,0.3242589,0.20065708,0.26342562,0.47939727,0.38625562,0.460167
2330001913,0.030924365,0.03780057,0.027648669,0.0138080055,0.02638965,0.047630776,0.095922224,0.04386874
2330041242,0.063718826,0.027167335,0.035663456,0.07573998,0.05454538,0.07332212,0.03908632,0.053151894
2330042812,1.8397727,0.9508066,1.7545692,2.8567548,2.2460918,1.3337827,2.490126,2.1417985
2330047972,0.23238757,2.3708918,0.23362151,0.17078331,0.8489735,0.16738163,0.18538596,0.39352134
2330048832,0.030041404,0.08988932,0.019872962,0.185127,0.12983745,0.11859848,0.03387933,0.05750654
2330055852,0.22034675,0.61956173,0.53613913,0.46256956,1.1967422,0.9752791,0.2909818,0.35665277
2340000023,0.22681831,0.045713052,0.297289,0.1985286,0.03871423,0.18904775,0.1599853,0.18031485
2340009563,0.21153983,0.17234285,0.25205612,0.25826934,0.13215226,0.12127885,0.13431756,0.25373518
2340009603,0.022021797,0.035062738,0.013652102,0.02336867,0.024062727,0.041261584,0.025139049,0.062789194
2340009632,0.06286031,0.047698464,0.031815536,0.024673015,0.06259952,0.048355926,0.011831402,0.083569326
2340009652,0.1604278,0.07303421,0.050981633,0.011416614,0.11809417,0.058428485,0.12961623,0.12125511
2410001812,0.110862695,0.062006697,0.10961294,0.18536925,0.18975899,0.12262011,0.016311787,0.1187912
2420056132,0.0013290311,0.0018628279,0.0009084171,0.0009502592,0.00021439501,0.00029919698,0.00059984747,0.0005381234
2420056183,0.40912846,0.18284072,0.46149528,0.2727036,0.3375482,0.2660602,0.2750955,0.29799882
2420103152,0.7629882,0.5539918,0.38452017,0.5624131,0.60686004,0.46146256,0.33358425,0.69061476
2420109812,0.763382,0.42621315,0.43530074,0.5357268,0.6784472,0.95234126,0.51302016,0.77162474
2420114672,0.6282375,0.6087044,0.91287374,0.24733737,0.7910726,0.56203,0.7025924,0.6264894
2420124262,0.4420458,0.5157912,0.5469445,0.52183694,0.42497742,0.83112186,0.9656713,0.8308197
2420124352,0.608759,0.5947432,0.2949254,0.954174,0.5323602,0.48771495,0.97098553,0.62941235
2420148343,0.50597084,0.07469075,0.1252169,0.19480492,0.25441843,0.39591634,0.18152787,0.1819755
2420169883,0.9990595,0.941079,0.7780138,0.40240574,0.8307533,0.63287437,1.5986614,0.7833845
2420171232,1.125736,0.7269617,1.0261695,0.81254375,0.988954,0.39644343,1.1537827,0.35275126
2420183212,0.24200682,0.55302405,2.254858,0.6442991,1.138772,0.2538054,0.7492001,1.4236414
2420190622,0.5698462,0.47553444,0.669749,0.8106738,1.1036639,0.8767549,1.1393542,0.92844856
2420198012,0.94638073,1.0557673,0.9089776,0.66506964,1.0165004,0.67090607,1.042979,0.98999155
2420198232,1.4353232,0.35333896,0.30045235,0.2356149,1.142664,1.0133371,1.3069135,0.70275086
2420200012,0.8607463,0.5481926,0.3249552,0.85103214,0.58895797,0.8838028,1.1472464,2.187952
2420211152,0.7889382,0.5556325,0.5286344,0.8659221,0.73946506,0.7477732,0.5605194,0.9451739
2420211453,0.07168325,0.12981461,0.10316734,0.1187196,0.053909395,0.045266263,0.079448715,0.14705199
2420211463,0.15301578,0.08323541,0.18821001,0.07491431,0.19760495,0.21594526,0.15493813,0.30992803
2420211473,0.5164408,0.7393192,0.28161553,0.22680296,0.38615745,0.3375818,0.49741882,0.1309959
2420211493,0.10256716,0.11898382,0.14609793,0.11368484,0.34319162,0.2554179,0.23149674,0.13565616
2420212722,1.0483555,0.53232485,0.40851474,0.20856492,0.20512441,0.46701753,0.4320624,0.7525709
2420216142,0.69574064,0.7557134,0.98796207,0.6654981,1.3224076,0.9277797,0.9485932,0.8808089
2420223932,0.14552638,0.13676131,0.24329227,0.089372575,0.17876528,0.19101982,0.18723883,0.13043056
2420224842,0.109437585,0.047145184,0.18682046,0.24787901,0.35394174,0.13900924,0.45300534,0.20646098
2420247492,0.2797718,0.21521947,0.38252124,0.15227465,0.39793533,0.67298037,0.24072573,0.527159
2430002252,0.2482949,0.22800693,0.34275427,0.19400038,0.15026414,0.042896677,0.0781916,0.24805315
2430007562,0.19028533,0.170638,0.41079292,0.27078888,0.33395234,0.34173182,0.0550224,0.20968297
2430013653,0.56768143,0.20089029,0.4049536,0.31779042,0.3001023,0.23778614,0.2891535,0.21355514
2430018852,0.530069,0.5531011,0.4708426,0.29067326,0.390168,0.64545745,0.40634996,0.5217374
2430022262,0.15648857,0.17290631,0.22417544,0.0737378,0.21098202,0.11767471,0.2708034,0.17028566
2430032542,0.35859498,0.82203776,0.3762584,0.5247242,0.5267247,0.57324404,1.1262534,0.552244
2430032782,0.14311361,0.34943676,0.64441526,0.11665052,0.36020094,0.5360571,1.1366218,0.41580492
2430039872,0.31896707,0.26566,0.62454146,0.43838686,0.978078,0.37224805,0.36401778,0.33961922
2430040072,0.4299035,0.58288026,0.4707513,0.3725751,0.48675904,0.5474552,0.48541874,0.32718736
2430049102,0.49424905,0.41849995,0.40039736,0.4410289,0.41542178,0.2852952,0.33454847,0.70184463
2430049112,0.4161047,0.4706298,0.43813056,0.4287184,1.1672559,0.39748824,0.34567803,0.5297136
2430049822,0.34176537,0.44277003,0.5044393,0.45993978,0.41890526,0.3063403,0.327206,0.5896821
2430050912,0.38040772,0.46172243,0.27351925,0.7327837,0.48492083,0.49799317,0.4934984,0.3397294
2430051262,0.6086244,0.90563446,0.30061164,0.38670775,0.06882395,0.56283,0.3696991,0.19126004
2430051352,0.3942404,0.63634604,0.33254898,0.5212957,0.97594345,0.12287763,0.39750248,0.76254904
2430052952,0.29971448,0.54830414,0.3660461,0.4887427,0.32771194,0.44763905,0.43816832,0.47447655
2430057462,0.86289656,0.33667713,0.4046005,0.22684789,0.22244212,0.25145346,0.689654,0.3160895
2430057482,0.63413554,0.8609332,0.083215356,0.056160916,0.3609033,0.33258864,0.39945483,0.5805585
2430073032,0.537781,0.50214684,0.5336704,0.22247203,0.09898983,0.57694274,0.51532733,0.6137056
2430082632,0.37020585,0.093606085,0.7537543,0.7332566,0.61534363,0.36118042,0.30534196,0.82636297
2430089002,0.511504,0.4388926,0.65158606,0.5454697,0.41334635,0.42822883,0.40438312,0.77163243
2430089012,0.42958397,0.48725083,0.5537385,0.4032924,0.43187708,0.481565,0.30744937,0.3460653
2430089022,0.63471,0.65695584,0.30084205,0.29435462,0.32758865,0.6158639,0.46559706,0.29355207
2430090182,0.40440091,0.37339172,0.6626644,0.7503496,0.43217537,0.4123741,0.35835117,0.7753045
2430090663,0.17460534,0.31303054,0.3903557,0.45276648,0.20773691,0.39306194,0.51654077,0.43451667
2430092802,0.37821752,0.17621233,0.35424566,0.6543846,0.7775667,0.59621835,0.8362385,0.25154918
2430094883,0.12370246,0.107840024,0.11133923,0.0993332,0.11142017,0.1107993,0.06254409,0.07854982
2430096262,0.8152879,0.49846974,2.2961671,0.355661,1.8974078,1.4659892,0.83897364,1.1109703
2430107363,0.08764556,0.036374096,0.092833295,0.056831658,0.040546864,0.04227443,0.035049878,0.05383624
2430107373,0.029318864,0.06086248,0.066332966,0.05542205,0.046105333,0.03750416,0.058514226,0.04516692
2430109252,0.09933986,0.09092725,0.110500455,0.10737514,0.082853794,0.102981225,0.14681266,0.08594658
2430120303,0.08612669,0.03630903,0.0492901,0.018151978,0.032888427,0.044270355,0.009494057,0.07287643
2430120723,0.056893725,0.041509897,0.061494857,0.013756286,0.030015333,0.029919147,0.01695747,0.031327587
2430120922,0.10036076,0.116235115,0.10818731,0.02888504,0.045104496,0.06183536,0.05234363,0.119752534
2430120932,0.037971254,0.041304503,0.05015442,0.099411555,0.08434684,0.11388193,0.2439208,0.13579689
2430130682,0.5575325,0.5724109,0.32355946,0.27038747,0.4953255,0.42428473,0.28438288,0.5748665
2430132242,0.46982467,0.44751662,0.40952608,0.39767158,0.39810437,0.44672254,0.39604226,0.37930065
2430149483,0.031244975,0.023542393,0.029305339,0.018135391,0.025659742,0.018671773,0.023629872,0.029264854
