lake_id,comp1,comp2,comp3
1270054173,3.3434068819147227e-32,8.455085690724165e-290,1.0
1310000402,1.0,0.0,3.821809123285634e-19
1310005562,2.700621814867829e-73,1.0,8.172939431883329e-22
1320012743,8.278954992592791e-48,2.3656795009970417e-43,1.0
1320015733,6.280212361701233e-50,1.7469121100958945e-16,1.0
1320015883,3.1208177266323066e-49,2.8391479707595307e-46,1.0
1320018042,1.3023409647466625e-57,0.9999999975339975,2.4660027965869064e-09
1320022222,5.179468021680283e-53,0.9999464740090316,5.352599096794484e-05
1320023692,3.251350344869661e-73,1.0,1.3398138789990316e-22
1320023702,9.293403352313773e-65,0.9999999999999918,8.262633421894065e-15
1320026362,2.8855690129892716e-45,3.6154951683217037e-62,1.0
1320028172,2.4808623966525977e-48,7.867954029679338e-09,0.9999999921320466
1320029763,1.1067590411394398e-56,0.9999998790956186,1.2090438111007838e-07
1320030072,1.962337961379246e-69,1.0,1.2943006928079932e-18
1320031272,7.397626120212742e-67,1.0,1.9597270148105863e-16
1320031292,8.919914846633213e-59,0.9999999974210034,2.578996628763823e-09
1320035402,3.7887005195117116e-71,1.0,2.295052059040843e-21
1320035532,1.4561917455149615e-75,1.0,2.759722672985651e-26
1320036032,2.8819716096365945e-62,0.9999999999981609,1.8392316782095603e-12
1320036142,1.2057726052321296e-72,1.0000000447034836,1.0310436717526341e-21
1320037342,7.971970498846602e-45,2.1145742046693023e-38,1.0
1320038493,6.5831195518444124e-52,0.9966376290689121,0.0033623709310893987
1320040872,1.1260571780300665e-74,1.0,4.7410548155505903e-23
1330006212,1.5389813881174395e-40,4.1040487805173025e-117,1.0
1330007723,1.7714370984076498e-39,3.057120682490194e-175,1.0
1330010923,1.7610518282779297e-47,6.900468495308747e-55,1.0
1330014893,9.953426414807324e-34,0.0,1.0
1330015103,7.378212450312731e-45,1.4860461266743591e-177,1.0
1420040083,3.7837529015937265e-36,1.0607878131966663e-215,1.0
1420043703,1.4339582557685995e-35,0.0,1.0
1420045233,4.4976495346541496e-35,3.561261427141082e-235,1.0
1420049113,4.589064414575806e-34,1.8072003096036407e-213,1.0
1430002253,8.177612777550314e-35,2.694449183383706e-175,1.0
1430002872,9.93864429621002e-62,0.9999999999373479,6.265256894414047e-11
1430004273,4.897433106965869e-15,0.0,1.0
1430004323,2.076575024751204e-60,0.9999999976262135,2.373786946014992e-09
1440001863,5.143535322138476e-47,6.080638684759802e-87,1.0000000447034836
1440005913,1.3260961461911213e-38,6.355858931239634e-259,1.0
1440011113,6.162133364416023e-57,0.9999919907962801,8.009203719227313e-06
1450003703,2.216228524752587e-42,3.0346854427532798e-298,1.0
1450007622,2.913166696057574e-34,0.0,1.0
1450009543,1.1167676896953442e-27,0.0,1.0
1450009923,8.932567317921e-75,1.0,4.3478637585777684e-23
1450011142,9.790878852443867e-45,5.2014769506162865e-112,1.0
1450012863,1.0,0.0,2.298723386295561e-45
1450014203,7.194553047657536e-72,1.0,1.1742346325117542e-20
1460002782,9.81727163337859e-40,2.474465218931365e-165,1.0
1460009393,1.6487898190315012e-28,0.0,1.0
1510001923,1.4131704803164546e-13,0.0,0.9999999999998579
1510006093,8.666602166116609e-24,0.0,1.0
1510006393,1.9590334628875526e-35,8.00816804544259e-239,1.0
1530011512,1.3831439964228634e-20,0.0,1.0
1620001552,2.2377556289147697e-50,1.4888582218517894e-43,1.0
1620004522,9.837926950973294e-50,1.6207078651132552e-20,1.0
1620008282,1.3548331738621736e-50,1.9027092123608972e-19,1.0
1620023612,3.714712665952457e-59,0.9999999782236293,2.1776370713166373e-08
1620031802,3.5811993935282914e-60,0.999999995450148,4.5498516578243064e-09
1620032342,2.0908812922412367e-60,0.9999999976549132,2.3450867667442735e-09
1620034183,5.2941288979053774e-67,0.9999999999999991,1.14149902829362e-15
1620063302,2.0009100330938885e-49,9.204374788912048e-11,0.9999999999079563
1720000552,2.2145204031598596e-73,1.0,2.043631052830429e-23
1720001282,7.860660965624453e-67,1.0,1.8564407542693095e-17
1720001342,8.195044290501194e-62,0.9999999999993969,6.03486645909615e-13
1720003902,2.806763905349429e-69,1.0,3.565444355552258e-20
1720003932,8.894574286759705e-77,1.0,1.5759249293285778e-29
1720004142,1.5645873514528997e-59,0.9999999999989999,9.993673888359622e-13
1720004172,5.03428004049248e-66,1.0,1.5898942683030356e-16
1720004433,1.8725303388501752e-73,1.0000000298023224,2.4417581092060334e-23
1720004453,9.15716467558278e-75,1.0,6.757854336617664e-24
1720007172,2.9751281721605617e-60,0.9999999999165716,8.342858942818615e-11
1720008692,2.96501609858642e-72,1.0,2.394490516523283e-22
1720009413,7.825739256464943e-75,1.0,5.498605565951131e-24
1720010272,3.09554213489423e-49,0.7497677864598996,0.25023221354010167
1720010283,1.5978456792577897e-50,0.7985602391681833,0.2014397757329795
1720033122,3.599780251665988e-76,1.0,1.784527717172992e-24
1720041492,1.3262762537281002e-33,2.292412309971435e-272,1.0
1720041532,6.212493714979555e-39,1.7254314625159842e-61,1.0
1720046943,5.099788812699066e-57,0.999999999080563,9.194378728909705e-10
1720052653,0.6666666865348816,0.0,0.3333333432674408
1720053693,6.594503230751827e-45,8.457731265327724e-60,1.0
1720054503,1.0,0.0,8.7144906649328e-21
1720056903,4.660294108162215e-49,3.578725521266788e-58,1.0000000074505806
1810025102,2.3591224466496595e-51,0.95077877603457,0.04922122396543004
1810030972,1.4018081568517073e-47,4.191023074480395e-06,0.9999958089769265
1810042913,7.168546584767178e-69,1.0,2.5685665347254203e-18
1810079153,5.7193790764123465e-46,1.2132218258070747e-20,1.0
2110017972,4.054028601145646e-69,1.0,2.6355899218199126e-18
2110020813,4.3526939324194e-10,0.0,0.9999999995647357
2110024562,4.168615175214842e-73,1.0,1.544285219916066e-21
2110026463,1.0,0.0,1.045227247278283e-27
2130000053,1.0,0.0,0.0
2130000103,1.0,0.0,6.230390728785267e-159
2130000133,1.0,0.0,0.0
2130000363,2.5759255453957357e-34,1.502096204099879e-149,1.0
2130002132,1.579190579500141e-70,1.0,8.745160440754739e-20
2130004282,1.0,0.0,0.0
2130004742,1.0544133959815723e-66,0.9999999999999991,1.3793742470307613e-15
2130012372,1.25487506558914e-35,7.447863416664453e-176,1.0
2130012773,4.23729256572213e-13,0.0,0.9999999999995737
2130026062,2.4640232859725496e-71,1.0,6.075650452367643e-20
2130026152,2.3308756843744024e-67,1.0,3.097042509483128e-16
2140010663,7.197055947113663e-71,1.0,1.6431616399065172e-19
2140010713,1.444062639417672e-48,5.037274260327017e-24,1.0
2140010723,1.6019301050595846e-47,1.144041733218381e-08,0.9999999885595835
2140014592,6.803689312937204e-54,0.9992778337250817,0.0007221662749189728
2140016022,7.019506669963196e-70,1.0,1.3699874798485745e-18
2150005082,2.52762487809912e-73,1.0,7.662358305250893e-22
2160009382,4.968121981980616e-44,9.798733847445399e-119,1.0
2160009923,1.0,0.0,5.11234641495852e-99
2160046863,1.162975844054482e-74,1.0000000298023224,4.395206091897407e-23
2210000352,1.7058449060419643e-75,1.0,1.4199781632676374e-24
2220000093,9.589825681198104e-28,0.0,1.0
2220014373,5.230725618502435e-66,0.9999999999999947,5.769840134120523e-15
2230005753,1.6471092374675802e-58,0.9999999675622858,3.243771375891443e-08
2230021903,1.5518253497072916e-76,1.0000000298023224,8.51650801499591e-25
2230037623,2.8785253895928228e-64,1.0000000149010484,1.1283148625379159e-13
2230043572,1.2251607724478164e-67,1.0,1.5884981159395814e-16
2230044463,1.1298655070959376e-50,0.8333333581684366,0.1666666716338854
2230062373,2.85400632916379e-75,1.0,1.4788111528245993e-23
2230073093,4.13292577047646e-68,1.0,4.6192718305737674e-17
2240011142,3.179348928459822e-74,1.0,1.337863846651446e-22
2250031083,2.6360321340949203e-75,1.0000000298023224,1.1865208662575339e-23
2250031093,1.149919124235082e-50,0.5676677197560194,0.43233232494746354
2250061402,5.780652559150106e-49,4.303892448130386e-28,1.0
2250061733,5.038545034127995e-65,0.9999999999999787,2.1338139999059167e-14
2250085593,9.032730093141477e-51,0.8609940976331742,0.13900594707030914
2250088883,1.4181622207617347e-70,1.0000000298023224,1.5365396985661304e-19
2250088893,1.5776735555804243e-73,1.0,4.489196909673907e-22
2260001413,3.4434824158691547e-13,6.553249975231177e-113,0.9999999999996554
2260031472,1.1636521263510162e-75,1.0,6.0440084639520995e-24
2270004543,2.188531289800628e-67,1.0,3.3629492768958895e-16
2270044463,1.5092443010339769e-65,0.9999999999999902,1.0063362643406483e-14
2270044473,4.052228873968373e-43,4.305540490525027e-107,1.0
2270060992,2.3523118090442376e-62,0.9999999999925384,7.461731928101186e-12
2270067462,1.0,0.0,0.0
2270102272,7.416307302222099e-76,1.0000000298023224,3.650284067350384e-24
2270104842,2.605605718792816e-49,2.6519697235498187e-11,0.9999999999734825
2270128153,4.491723632566099e-28,0.0,1.0
2270139412,2.468530312420769e-66,0.9999999999999973,2.7100195072932714e-15
2270141422,5.658770070709242e-66,0.9999999999999911,8.711031677339288e-15
2280004602,7.449167430164232e-75,1.0,3.0637787408622e-23
2310000023,9.138996071585343e-42,8.710537658129351e-110,1.0
2310000033,0.01885474189199121,0.0,0.9811452581079946
2310000123,0.6666666865348816,2.0546469386498826e-195,0.3333333432674408
2310015232,3.560284191588257e-44,1.8565645933411928e-114,1.0
2310020152,7.703289771716216e-38,3.961589987224508e-261,1.0
2310028243,1.0,0.0,0.0
2310028273,1.0,0.0,0.0
2310028773,1.0,0.0,0.0
2320004122,1.0,0.0,1.6609297940981066e-49
2320145113,2.6055568735039557e-63,0.9999999999981293,1.870638504403746e-12
2320145123,4.616278252394884e-52,0.9334298679277456,0.06657013207225455
2320145143,3.5433532235408383e-63,0.9999999999976581,2.3419309889359723e-12
2320145153,4.470718630295479e-76,1.0,1.770865264121195e-24
2320145163,4.1691544486306466e-72,1.0,6.590175856108596e-21
2320145183,2.2821796317283415e-51,0.6891801457729604,0.3108198542270394
2320145942,8.209772620787038e-50,4.950960809390048e-14,0.9999999999999503
2320146452,2.3735867527464635e-65,0.9999999999999822,1.78352341591027e-14
2320148232,8.85160729567133e-49,2.738220216420012e-14,0.9999999999999716
2320253402,3.519647584051613e-58,0.9999999659378483,3.406215138684446e-08
2320269562,2.133519110730667e-75,1.0,1.0784091897768627e-23
2330001913,3.031839305420512e-49,3.950222764073373e-15,0.9999999999999929
2330041242,2.1340837038876403e-58,0.999999933688512,6.631148802681368e-08
2330042812,1.097464048211864e-33,4.9515155427312e-220,1.0
2330047972,1.0,0.0,0.0
2330048832,7.350719673987841e-67,1.0,3.901425163735328e-16
2330055852,3.0228858441005447e-48,4.610161308638642e-13,0.9999999999995381
2340000023,8.842417833580439e-69,1.0,4.9100389956391194e-18
2340009563,9.536289719189593e-48,1.0766932845267651e-20,1.0
2340009603,1.6909907630419656e-59,1.0000000277384962,2.0638263095082848e-09
2340009632,1.883550017199712e-49,0.0006430826282653944,0.999356917371736
2340009652,7.218887544368611e-50,0.0007465053901829182,0.9992534946098159
2410001812,2.87390169632515e-44,2.1375902978894222e-79,1.0
2420056132,2.6105479473203227e-77,1.0,1.636858185510355e-25
2420056183,1.31694708884323e-67,1.0,1.4247407694388425e-16
2420103152,6.879854256987274e-77,1.0,4.0606272111926572e-25
2420109812,4.044026637574227e-77,1.0,2.6885125750439596e-25
2420114672,1.6181151289593694e-76,1.0,9.7002210102504e-25
2420124262,2.8226485693170096e-73,1.0,1.0050969495703547e-21
2420124352,4.592229351974387e-61,0.9999999997576383,2.423618448272091e-10
2420148343,5.919815141655971e-42,8.235723172860402e-53,1.0
2420169883,3.476595101161375e-66,0.9999999999999978,2.336838313014859e-15
2420171232,1.7347686279910361e-74,1.0,7.643259424586384e-23
2420183212,1.9064391458299956e-76,1.0,1.1308329719049638e-24
2420190622,8.038102912358984e-75,1.0,3.385262002995033e-23
2420198012,3.716271066707455e-70,1.0,5.272428923200756e-19
2420198232,2.5260577221894942e-73,1.0,6.9124842554030395e-22
2420200012,1.1129361191691894e-74,1.0,4.429884172764917e-23
2420211152,3.0901187328385423e-76,1.0,1.6931505415477125e-24
2420211453,2.6433187673544464e-45,9.590620780824793e-83,1.0
2420211463,4.015452656546623e-77,1.0,2.52754895425556e-25
2420211473,1.5590812319098863e-32,4.127961408829062e-65,1.0
2420211493,7.009594392081438e-49,1.3425976381679122e-24,1.0
2420212722,2.899516984530222e-53,0.9973341268121754,0.002665873187826005
2420216142,8.355677973962419e-57,0.9999985003830609,1.4996169389216907e-06
2420223932,4.358576128709023e-70,1.0000000298023224,5.189302228022737e-19
2420224842,5.500714428645699e-46,6.354917472541636e-51,1.0
2420247492,3.52763254331997e-77,1.0,2.3403288605333037e-25
2430002252,4.3892837675288165e-61,0.9999999999683373,3.166288711319712e-11
2430007562,7.198709590908205e-69,1.0,1.9734211918897815e-18
2430013653,7.100874052424916e-76,1.0,3.555275849054671e-24
2430018852,5.622871676774234e-72,1.0,9.518424990296523e-21
2430022262,2.867240464019115e-73,1.0,6.931079150415868e-22
2430032542,3.5851983079869065e-73,1.0,5.978620299666804e-22
2430032782,1.1106422908050465e-72,1.0,2.444792011426196e-21
2430039872,1.625315735097424e-70,1.0,2.05012153309826e-19
2430040072,6.226692286953335e-69,1.0,8.056857439490704e-18
2430049102,2.9337952803476616e-69,1.0000000298023224,7.302391427088834e-19
2430049112,2.2892080293386585e-68,1.0,8.875121404982437e-18
2430049822,9.743497309715028e-59,0.9999999714994541,2.8500546439219263e-08
2430050912,2.964648913836553e-67,1.0,6.835156282246201e-17
2430051262,5.867415845151735e-70,1.0,1.0064723981413223e-18
2430051352,1.121604459727202e-76,1.0,5.830417903853595e-25
2430052952,3.270678550377154e-76,1.0,1.8166583214641935e-24
2430057462,9.86025897823948e-75,1.0,3.9934151204128715e-23
2430057482,2.873515622229956e-76,1.0,1.4605785460859265e-24
2430073032,3.38915165936718e-74,1.0,1.2675708571504573e-22
2430082632,7.395307139371314e-76,1.0,3.388536095268285e-24
2430089002,4.8286291704412635e-76,1.0000000298023224,2.1419658175005803e-24
2430089012,5.401275911701634e-71,1.0000000298023224,6.731384379526417e-20
2430089022,3.1838727944456716e-74,1.0,6.663728963888977e-23
2430090182,5.391520956578977e-75,1.0,2.0143492729146475e-23
2430090663,1.0215219154123936e-75,1.0,4.400149240441989e-24
2430092802,5.3043268723135186e-49,6.03672577846089e-25,1.0
2430094883,9.555317552807592e-44,2.246605512954416e-49,1.0
2430096262,7.350490427920256e-72,1.0,2.5925250157524884e-20
2430107363,2.559692723893798e-59,0.9999999971202831,2.8797167856926017e-09
2430107373,1.414202189746779e-68,1.0,9.363123269126118e-18
2430109252,1.0,0.0,4.584822827244157e-28
2430120303,1.2839925953745372e-71,1.0,1.5311689668972863e-20
2430120723,3.193699756284265e-76,1.0,1.5739719549454788e-24
2430120922,1.535737375952681e-76,1.0,8.809590679745207e-25
2430120932,2.3611028516761365e-75,1.0,7.683674166780724e-24
2430130682,5.152795288433725e-74,1.0,1.539269333696499e-22
2430132242,8.152168541648983e-72,1.0000000149011612,9.912916920062331e-21
2430149483,6.705858551872517e-75,1.0000000149011612,1.8947709032288773e-23
2430149653,7.592622169905749e-61,0.9999999999163984,8.360142001850254e-11
2430149783,1.0,0.0,2.6373159981942138e-25
2430149842,1.5511759791339244e-69,1.0,2.0885983516059127e-18
2430152152,1.0160534040050768e-49,0.5,0.5
2430156432,1.466312120845081e-68,1.0,1.7340667063404838e-17
2430156902,7.887896384792376e-68,1.0,4.563946538054591e-17
2430166882,1.4697669352518823e-64,0.9999999999999882,1.1672967942946452e-14
2430175082,1.0013477238141076e-76,1.0,6.2313508523920955e-25
2430180142,5.010411181314407e-72,1.0,1.196921439190267e-20
2430182622,4.108810024775965e-68,1.0,2.6242671688100793e-17
2430182692,6.600866871483471e-71,1.0,1.0171205746196735e-19
2430185162,4.4238238813895394e-76,1.0,1.8971026790244254e-24
2430186442,1.4966581705334166e-71,1.0000000298023224,1.8308792672071203e-20
2430190002,1.1413468489693732e-72,1.0,2.300329313855261e-21
2430195222,9.978724866641091e-72,1.0,8.784370652637381e-21
2430201522,4.3455550640762456e-73,1.0,1.2624334808901508e-21
2430215162,1.5098846298939885e-73,1.0000000298023224,3.65356512243186e-22
2430215172,3.165115034368197e-72,1.0,5.06797139044194e-21
2430215182,3.3938618611965914e-73,1.0000000298023224,8.377665127591133e-22
2430215192,2.1371204436844767e-69,1.0000000149011612,2.9514134903193897e-18
2430215202,1.0263632917807402e-74,1.0000000298023224,3.570421775955863e-23
2430215282,5.894675042813984e-73,1.0,1.970347538255662e-21
2430217572,1.0628048298104381e-51,0.9831664966921134,0.016833503307885845
2430217602,2.6165984348056404e-62,0.9999999999910969,8.903327532162677e-12
2430218272,1.4690242156623667e-76,1.0,8.317301282503285e-25
2430219282,8.065598762787926e-69,1.0,1.2252803790744677e-17
2430219322,1.5063452761171756e-69,1.0,2.5951857098873435e-18
2430219873,5.2387361400267386e-70,1.0,5.417113745114295e-19
2430219882,2.7871878375388766e-74,1.0,8.317914230050574e-23
2430219902,7.227071853245506e-69,1.0,1.1931836671749486e-17
2430224112,3.138522289164631e-76,1.0,1.785952945103347e-24
2430227292,3.396702695772006e-43,9.767697286103431e-84,1.0
2430231332,6.005564110796431e-72,1.0,1.0612347917738554e-20
2430231562,3.776222833054864e-73,1.0,8.934844430256561e-22
2430231573,1.1593102914577153e-68,1.0,1.1670647280459299e-17
2430231583,1.938006844421331e-45,0.49999999999434674,0.5000000000056533
2430232482,4.989732858735981e-74,1.0,1.4559307520088192e-22
2430235743,9.925451813423489e-22,7.374892202666343e-295,1.0
2430269672,1.380297483045376e-64,0.9999999999999227,7.750892874883522e-14
2430269732,1.8270976128598746e-69,1.0,3.1701271004010658e-18
2430269883,1.3729959982348747e-46,2.7320040822095468e-36,1.0
2430270323,1.9926174528131196e-61,0.999999999931342,6.865797378198845e-11
2430276873,5.7492410590989406e-62,0.9999999999887885,1.1211616020978085e-11
2430279392,3.78788994706556e-74,1.0,1.2947033799422336e-22
2430281272,1.252470806407429e-74,1.0,3.7593374045615434e-23
2430281712,5.285206161989141e-73,1.0,1.3028380687223552e-21
2430281932,8.432651261461683e-75,1.0,2.717932084234393e-23
2430301672,6.527105064464654e-69,1.0,6.593225281606888e-18
2430304182,3.379736056967271e-76,1.0,1.8335818050625745e-24
2430306733,1.864973871046849e-69,1.0000000298023224,2.367735874656744e-18
2430308852,1.254649821351113e-74,1.0,4.121179033746083e-23
2430314662,5.871379847504759e-74,1.0,1.3387517294817054e-22
2430314822,2.773832356173705e-77,1.0,1.9242747236663278e-25
2430315203,1.2070132360792601e-71,1.0,2.0182657557908142e-20
2430315713,8.761648716459124e-67,0.9999999999999991,8.415422617533383e-16
2430323663,5.361617074313444e-50,0.3333324751884539,0.6666675546138685
2430340143,0.49999999999994316,0.0,0.5000000000000562
2430340702,2.1325598844083123e-67,1.0,2.7907687873655846e-16
2430341053,1.3330666663456464e-74,1.0,4.962927515885189e-23
2430341733,0.4999999999999716,9.03e-321,0.5000000000000288
2430341843,6.33797984988244e-68,1.0,2.2658320956002953e-17
2430360692,1.4670897621362876e-67,1.0,1.1822313990138978e-16
2430367792,9.490920922960005e-47,1.7843460393427496e-37,1.0
2430368042,1.1068321751102066e-73,1.0,2.0548665552945303e-22
2430368102,3.053135337500607e-72,1.0,4.718560467780368e-21
2430369432,1.19199827600871e-60,0.9999999997569393,2.430603596413373e-10
2430369582,4.0855819988207517e-53,0.9993810301060919,0.000618969893908863
2430374052,9.67230194163569e-68,1.0,1.3868644711572859e-16
2430377953,1.4330983627925115e-71,1.0,3.170507398528194e-20
2430378782,3.626103663782217e-72,1.0,1.1216124866276803e-20
2430382423,2.409483823638611e-68,1.0,5.209137925766875e-17
2430382503,4.865046673385281e-73,1.0,1.2461047697797738e-21
2430382882,7.518253021328176e-62,0.9999999999824629,1.753707492373776e-11
2430394522,8.065903873688273e-53,0.9821116658687438,0.017888334131255512
2430401062,9.809205023133631e-50,0.0895040564471624,0.9104959435528366
2430401782,1.1898437761472687e-46,2.1084298379006732e-26,1.0
2430411422,1.928825436288146e-48,0.00010774902796807115,0.9998922509720349
2430413382,2.7509826098053926e-50,8.317068574843164e-09,0.9999999916829303
2430432123,8.337695482704328e-72,1.0000000149011612,8.639689000261359e-21
2430432293,6.6497251991919495e-49,0.2403302175478058,0.7596697824521951
2430434302,3.537601443361604e-74,1.0,1.637240205614583e-22
2430440632,4.025678918676232e-76,1.0,2.04249302204863e-24
2430440752,4.012163365330967e-73,1.0,9.612973925558912e-22
2430440772,0.02915766893260667,0.0,0.9708423310674048
2430440782,1.0,0.0,1.1328589580546912e-145
2430440872,4.666512665877683e-68,1.0,4.366005613876394e-17
2430441233,1.6328427844294976e-65,0.9999999999999971,2.8735849787717017e-15
2430455603,1.88082849653882e-48,3.307237092141702e-21,1.0
2430455613,3.5799668965753983e-50,0.33364064367100693,0.6663593861313148
2440001572,7.107719994413957e-70,1.0,1.1011714172154157e-18
2440003262,8.6369618559504e-67,1.0,1.162127958290643e-16
2440022142,7.749346468649969e-71,1.0,1.1722994232519894e-19
2440022282,4.006660757791838e-70,1.0,3.8776645599136125e-19
2440022513,6.412308993844298e-73,1.0000000447034836,1.1047269241490398e-21
2440038652,2.7386774592502653e-65,0.999999999999996,4.0997634424109265e-15
2440044402,2.027618922025083e-73,1.0,6.296114068943036e-22
2440048592,6.906378711463609e-76,1.0,3.053395692028152e-24
2440055862,1.6393750378355316e-74,1.0,7.089537715901067e-23
2440060312,4.1759866674490365e-52,0.990706618557206,0.00929338144279416
2440060322,5.700639882636149e-68,1.0,4.8772388010864187e-17
2440072192,2.3101817987083216e-76,1.0000000298023224,1.2633195775902426e-24
2440082412,3.9837356429803897e-50,0.5006900507020607,0.4993099492979389
2440083022,5.809832568581281e-75,1.0,2.2771228627135735e-23
2440083032,4.7950167708696127e-76,1.0,2.4191725604775346e-24
2440083223,4.1766923005118075e-63,0.9999999999983897,1.6102268700378042e-12
2440083233,1.0595418636946928e-64,0.9999999999999334,6.65735547459842e-14
2440083892,1.7851333614191402e-68,1.0,1.196204840642073e-17
2440101662,2.419608029752305e-74,1.0,8.780281823331402e-23
2440101722,2.0317242709526043e-73,1.0,6.048219431892143e-22
2440119262,1.894728712318515e-74,1.0,7.906837475073568e-23
2440119282,4.2456649212642336e-50,0.500000000838253,0.4999999991617464
2440119292,7.925077183922905e-60,0.999999998552787,1.44721292377381e-09
2440119323,9.35656414898509e-50,0.027978127594343233,0.9720218724056593
2440129103,9.972299964382425e-50,0.5000000000146146,0.49999999998538536
2440130433,2.415558853440907e-75,1.0,1.2815760578315475e-23
2440132572,2.6337661329222853e-72,1.0,5.154788859588063e-21
2440148013,8.104184705413481e-63,0.9999999999991949,8.054357429046876e-13
2440177782,2.7976152604709433e-72,1.0000000149011612,5.780386213584094e-21
2440192373,2.607022799720666e-57,0.999999796019851,2.0398014913189906e-07
2440192563,5.104812897884619e-51,0.8294758096128416,0.17052419038715833
2440201692,1.7694603719135345e-67,1.0,2.074583569718507e-16
2440206682,1.497436613801695e-59,0.9999999986922337,1.3077667850420096e-09
2440208113,1.6698558378952563e-71,1.0,2.187615001074025e-20
2440208172,4.851423889737295e-70,1.0,6.244577372854715e-19
2440210482,9.843369726061549e-76,1.0,4.356502703104413e-24
2440214292,1.2956581903171126e-59,0.999999998028164,1.9718353088419154e-09
2440218592,7.075177027064395e-74,1.0,2.376137972279816e-22
2440224732,6.681099227653579e-75,1.0000000298023224,2.3266032164686507e-23
2440224752,3.435518254788432e-76,1.0,1.772002980294709e-24
2440224773,4.717161504633961e-73,1.0,1.1623691837999392e-21
2440247642,7.293642485608557e-50,0.5000000000000414,0.49999999999995737
2440247653,1.0,0.0,0.0
2440247662,8.66834618512387e-72,1.0,4.535521886713028e-21
2440257232,6.515483561339439e-71,1.0,1.3499773254752377e-19
2440260052,1.0527304781721207e-50,0.01288391024323124,0.9871160897567671
2440260062,8.598006365803227e-24,0.0,1.0
2440260072,1.0,0.0,0.0
2440260193,4.072503521665002e-47,5.719175589446796e-26,1.0
2440260203,2.459187605079731e-68,1.0,1.3757085052885477e-17
2440260723,1.100491895565397e-37,1.709901356179809e-78,1.0
2440261452,8.242772629667578e-74,1.0,2.334637148448948e-22
2440265092,4.261806836400158e-73,1.0,1.1502903875245904e-21
2440269892,1.3261437399375537e-74,1.0,4.368315703365065e-23
2440273723,1.2661829931189033e-49,0.33435239363958846,0.6656476361627346
2440273823,5.045978096818803e-45,8.848845791837968e-53,1.0
2440286252,6.8383286566136884e-49,9.779596940275e-11,0.9999999999022009
2440301942,5.900012449443968e-47,3.1503149172559e-32,1.0
2440302392,4.007946419870043e-62,0.9999999999896168,1.0383164570072572e-11
2440305132,2.740488442342298e-75,1.0,1.4388197273185968e-23
2440306332,1.7400135235038066e-61,1.000000029706436,9.588660802613006e-11
2440309333,1.675170415296908e-61,0.9999999999357394,6.426058932362348e-11
2440309963,1.893503531737449e-44,1.2017719569083104e-73,1.0
2440312983,1.0,0.0,0.0
2440314082,8.954680520593952e-49,1.1119818668074392e-37,1.0
2440314093,2.8868215710683787e-36,1.2402753607769615e-65,1.0
2440317893,1.0,0.0,0.0
2440328882,1.0,0.0,0.0
2440329613,7.205649037442421e-47,8.614376052709096e-38,1.0
2440336572,0.5,3.57759741006185e-81,0.5
2440336582,1.0,0.0,0.0
2440337082,1.0,0.0,0.0
2440342142,1.0,0.0,0.0
2440347882,5.051100861562388e-47,4.397758933675347e-44,1.0
2440348633,4.170246209134289e-49,2.1490420063203587e-05,0.9999785095799356
2440348643,6.135728589836688e-65,0.9999999999999893,1.0940880035921131e-14
