lake_id,comp1,comp2,comp3,comp4,comp5
1440011113,0.9999962917797599,7.117906672535362e-07,1.0180056422250781e-36,2.9964295732715798e-06,2.182550382475314e-60
1450003703,3.557406647175936e-260,0.0,1.9794093931345105e-21,1.0,3.2899122340795465e-46
1450007622,2.3640519978270233e-200,0.0,5.445945312270179e-14,0.9999999999999432,1.02856587048855e-38
1450009543,0.0,0.0,8.526765093123076e-08,0.9999999147323458,9.097206174552227e-34
1450009923,2.5089636617183575e-12,0.9999999999974918,1.5482132728764684e-61,2.3120930633187687e-30,1.1111280048759796e-85
1450011142,3.6976660772539806e-61,9.066519988221628e-307,1.25821525596559e-24,1.0,5.219756354697873e-49
1450012863,0.0,0.0,1.0,2.485558966618532e-60,1.2186173808961095e-41
1450014203,0.0005563852707472626,0.9994436147292539,4.4999760111526157e-51,2.4445822402659747e-20,2.3300310930410274e-75
1460002782,4.594262624428987e-95,0.0,1.002090413549291e-20,1.0,4.885025087377543e-47
1460009393,0.0,0.0,3.874599727272461e-09,0.9999999961253963,3.6235036970524825e-38
1510001923,0.0,0.0,0.9999999983828758,1.6171244746092945e-09,3.788100863603769e-38
1510006093,0.0,0.0,0.02175113628287208,0.9782488637171267,4.97920242303064e-28
1510006393,0.0,0.0,7.930540060191774e-16,1.0,6.942873383791298e-42
1530011512,0.0,0.0,0.9999990827681217,9.17231878818827e-07,4.3095451621692255e-26
1620001552,9.675795863399958e-28,1.403124884835416e-88,1.0607081758126387e-29,1.0,6.633862383936493e-54
1620004522,2.936575594533085e-09,9.713612520303385e-60,3.99392242913783e-29,0.9999999970634263,7.803034235453893e-53
1620008282,1.2473089799106557e-06,7.15881259429541e-58,4.192058114529775e-30,0.9999987526910202,4.7310652598910883e-54
1620023612,0.9999687279433896,3.121729425739854e-05,5.100181161558034e-38,5.476235385056528e-08,8.028339313271488e-62
1620031802,0.9999174475078553,8.253575832498556e-05,4.9650754361760064e-39,1.6733820474322944e-08,1.0237099985319687e-62
1620032342,0.9998860661525362,0.00011392828747130904,1.8047130152701545e-39,5.559992530435887e-09,3.95352278235445e-63
1620034183,1.174062927116391e-08,0.9999999882593703,2.3778152880551375e-51,1.1896864584452913e-20,5.208121694256348e-75
1620063302,3.0673402005211383e-30,1.021274034351176e-17,9.472509590486857e-29,1.0,1.7334645929354227e-52
1720000552,1.3317711743396637e-18,1.0,2.937484309568431e-59,2.715501220773685e-28,3.3059600553086596e-93
1720001282,5.123854437230656e-09,0.9999999948761422,1.7378471643047583e-45,3.3498251710808135e-15,3.85348938995881e-79
1720001342,0.9974255983777545,2.1538232882639326e-05,3.502235537245806e-33,0.002552863389362944,1.5124179337745184e-67
1720003902,6.273488418075968e-07,0.9999993726511446,3.381646355025298e-45,1.3491297270977614e-14,1.3650602767940627e-81
1720003932,3.8403815027953736e-32,1.0,2.826491062687324e-64,1.0412582440134705e-32,1.215571229065333e-118
1720004142,1.2215678059640337e-09,0.9994501584802162,2.0321652336576916e-34,0.0005498402982147676,2.505784662179961e-85
1720004172,0.9999999999604601,1.942875731980002e-12,2.467913950947669e-41,3.759719568378665e-11,2.026296097180496e-73
1720004433,9.212088559439231e-18,1.0000000298023224,4.486559320809216e-60,3.176013880492703e-29,4.9870072148824553e-92
1720004453,3.682100555148501e-18,1.0,3.2544591920021313e-63,3.112151220485854e-32,1.5366105182804716e-91
1720007172,1.0735841566943406e-07,0.9999998921850524,6.445502293251074e-40,4.565322309404594e-10,5.0050746099370844e-70
1720008692,3.7023284983692385e-21,1.0,2.8612390212195667e-59,1.6192399097757434e-28,8.953090110282795e-92
1720009413,2.6384330781279936e-17,1.0,1.276269435417047e-62,1.2117435046814937e-31,5.16484457024296e-91
1720010272,6.870985480408464e-17,0.7500000044626169,1.560357697215539e-29,0.2499999955373834,1.9305788305181014e-59
1720010283,1.1068354121515675e-19,0.800000011367645,4.3765875985666325e-30,0.20000000353351646,4.587008155630107e-55
1720033122,2.9402326156889396e-16,1.0,1.8594740020748447e-65,2.4735713323699517e-34,2.979279259552872e-89
1720041492,1.3593304014321644e-298,0.0,5.922599243238094e-21,1.0,4.914266767955122e-84
1720041532,5.20026457644224e-60,1.5278535766813685e-177,1.5548676451223687e-25,1.0,5.51890498410209e-88
1720046943,2.793755862145643e-17,0.9999798081186753,2.6179578084537413e-36,2.0191881324694753e-05,1.770780767857807e-84
1720052653,8.373000992404932e-279,0.0,0.3333333432704156,0.3333333432660339,0.3333333432658776
1720053693,3.538815844128805e-33,3.7365290047869886e-191,2.6727815855140856e-24,1.0,6.495950597699349e-50
1720054503,0.0,0.0,1.0,3.7752241637335215e-36,1.0416315647905567e-25
1720056903,8.856291676701976e-40,9.390700625696783e-127,1.3255073340593277e-28,1.0000000074505806,4.67792953048202e-52
1810025102,0.9999999362069067,1.3200926635548952e-47,7.720136322033098e-37,6.379309250637366e-08,2.4871775073034233e-61
1810030972,1.4664181010935296e-05,4.776845872584041e-66,4.803609891588721e-28,0.9999853358189917,3.231535092194774e-62
1810042913,0.9999999608557849,3.91441622101641e-08,1.6484074238153048e-44,5.288824661394551e-14,4.633900542920265e-71
1810079153,6.760163427280224e-07,8.184819721969727e-138,2.9699148550586637e-25,0.9999993239836595,2.4547523427388046e-50
2110017972,2.760154970961519e-29,1.0,1.6266942877124063e-60,9.379131607254203e-30,8.313962600583845e-88
2110020813,0.0,0.0,1.0,1.1368827455395716e-19,4.434121326090685e-26
2110024562,9.81852727194507e-12,0.9999999999901803,2.0649503514947902e-58,2.2263299725599748e-27,3.051314898184924e-82
2110026463,0.0,0.0,1.0,1.9272635765570647e-65,3.569786394074479e-27
2130000053,0.0,0.0,1.0,0.0,3.673249558302612e-32
2130000103,0.0,0.0,1.0,5.677125335654333e-183,3.0757773992044283e-61
2130000133,0.0,0.0,6.646047771299351e-14,0.0,0.9999999999999432
2130000363,4.525122248646247e-74,0.0,6.177865197012044e-15,0.9999999999999929,5.127879361515012e-40
2130002132,1.4769654731562914e-13,0.9999999999998508,2.3463096849053364e-54,1.3186577415054846e-23,9.659036992003468e-82
2130004282,0.0,0.0,1.0,0.0,7.924450259176106e-31
2130004742,0.9485586960314265,0.051441303968434014,3.63890714794886e-44,1.39603431380579e-13,2.0557980655799567e-68
2130012372,1.1974126906721192e-135,0.0,7.247785524068065e-14,0.999999999999929,3.5020476243995046e-38
2130012773,6.52387218071149e-263,0.0,0.9999999999538289,4.6168910454541884e-11,3.558297230504281e-26
2130026062,2.1492951563967622e-08,0.9999999785070488,4.4005323664315505e-54,3.016354933700622e-23,4.600219951005609e-78
2130026152,1.2343847011252653e-07,0.9999998765615304,5.6391746930455655e-49,2.149854657887957e-18,4.6010542455905574e-73
2140010663,1.214578352630699e-06,0.9999987854216479,9.015579949795024e-53,5.890599223063374e-22,1.3687048086199898e-76
2140010713,1.7187148435527018e-07,1.0676846172608036e-94,4.9159357656716845e-28,0.9999998281285136,4.969143596380251e-52
2140010723,0.032011424669782865,3.4261505252303095e-51,2.7770105240702652e-27,0.9679885753302164,1.8362592551521978e-50
2140014592,0.9999994291213663,3.2143550764154505e-35,1.4543151431669195e-36,5.708786330512551e-07,5.08060496321938e-60
2140016022,0.00018049144962146023,0.999819508550377,4.44383622167411e-50,2.294531192241983e-19,1.0861603127050724e-73
2150005082,1.4561564347777275e-11,0.999999999985441,3.8222040462147245e-59,2.886734163057673e-28,8.299175238592254e-83
2160009382,1.30446529389834e-95,2.9664969490313688e-266,2.1342327315608502e-24,1.0,1.5361662119328273e-53
2160009923,0.0,0.0,1.0,2.8512370553288643e-124,1.2904448633678082e-15
2160046863,2.965236161055792e-07,0.9999997332787056,9.832841411314756e-57,9.386032970731253e-26,1.947815368129042e-80
2210000352,5.083096499272378e-13,0.9999999999994884,5.593290039600861e-60,5.644917570694768e-29,4.328441146124454e-88
2220000093,7.57924213454102e-205,0.0,1.3744268671928074e-08,0.9999999862557305,7.075809378246792e-35
2220014373,0.026531548141241947,0.9734684518586533,3.166067123974031e-44,1.049547718583398e-13,2.2157643665459454e-68
2230005753,0.9999988512732728,5.209499921695121e-17,1.7801207809543518e-36,1.1487267265228568e-06,1.0872008533654394e-60
2230021903,5.7213841884764145e-15,1.0000000298023177,5.901201415885011e-65,9.751763617883856e-34,3.696602550082303e-89
2230037623,0.39987566192033186,0.6001243529808233,6.116547464993226e-45,5.9204048514182374e-15,5.576448020613315e-69
2230043572,0.9992340906646899,0.0007659093352817493,7.974178567048596e-45,2.8356982038073566e-14,4.932923244886384e-69
2230044463,0.3313497769900368,0.50452115929768,2.0205890978039288e-30,0.1641290935146052,3.467792015289056e-54
2230062373,8.819092775182447e-12,0.9999999999911822,2.2375147897106106e-61,3.064958289208202e-30,3.8736479522633524e-85
2230073093,0.999999999988531,1.1468410687118934e-11,1.4604304729744843e-46,3.631275981535364e-16,2.3528638019848657e-70
2240011142,5.925629703840391e-11,0.9999999999407407,7.880824115367282e-60,1.0308503456568997e-28,5.822426291495135e-84
2250031083,7.149242851725151e-12,1.0000000297951743,2.249404913194734e-61,2.3826677990123186e-30,3.3880818211494093e-85
2250031093,0.9976261121223823,8.135044917114598e-35,2.3728173108576314e-32,0.0023739325811016473,1.1687939288886302e-56
2250061402,1.0318556562309183e-08,1.7563071070364065e-113,1.3061443875795872e-28,0.9999999896814415,3.577179227659549e-52
2250061733,0.9999999999999947,1.4276328781612907e-17,5.00880547537751e-45,5.5644527319492534e-15,3.9813426185034913e-69
2250085593,0.9997764995037706,0.00022314784617402596,6.246665100282984e-36,3.973535387423783e-07,1.931628974684187e-60
2250088883,0.2880912432603925,0.711908786541929,8.286461661976466e-48,3.068580806711931e-17,5.684053282035762e-72
2250088893,1.7169501506769204e-09,0.9999999982830499,1.4883583504332456e-57,1.2442473814329727e-26,1.689230407110903e-81
2260001413,3.865046185278045e-67,1.9847e-320,0.2500000000639999,0.749999999936002,8.746478399507924e-30
2260031472,2.7856844549132905e-14,0.9999999999999716,1.0012074514262101e-63,1.6233326230659972e-32,7.016424016991494e-88
2270004543,0.9999995393015593,4.6069843415814844e-07,1.5566506412856e-45,6.727881416304309e-15,1.3935067711195125e-69
2270044463,0.9999999572647678,4.2735212857066046e-08,1.4581124931695397e-44,1.940968982146037e-14,3.6482775645150005e-68
2270044473,1.1345742389281582e-48,0.0,9.739559208124224e-24,1.0,1.0466335186044268e-46
2270060992,0.9999999999985489,7.44102739612908e-24,1.4434545449886158e-42,1.4509845718170451e-12,6.649966361888223e-67
2270067462,0.0,0.0,1.264810892145641e-296,0.0,1.0
2270102272,7.974244467627601e-13,1.0000000298015266,1.65681988650758e-62,2.1890032224519335e-31,2.6224168516475126e-86
2270104842,0.9629172503212944,6.766946185969146e-91,4.963138730151764e-30,0.03708274967870582,1.8475739221488307e-54
2270128153,1.1324996971367994e-184,0.0,1.6465499152478192e-08,0.9999999835344938,6.320258527580028e-31
2270139412,0.9999892891286356,1.0710856819736481e-05,4.125163822636179e-42,1.4544813084489262e-11,3.002183156316578e-66
2270141422,0.9998899895011513,0.00011001049836817634,9.083353981914367e-44,4.806379600582202e-13,7.705682025849486e-68
2280004602,3.092725323712547e-11,0.9999999999690701,1.7219678918244176e-60,2.290137845356457e-29,1.027070516771307e-84
2310000023,9.006393706879463e-51,0.0,3.8832802750501126e-21,1.0,5.308630943368901e-45
2310000033,0.0,0.0,1.0,1.5059283092094671e-30,4.757043834494131e-28
2310000123,2.0106388960311172e-126,0.0,8.837132649945118e-24,0.3333333432674408,0.6666666865348816
2310015232,3.3532801312411213e-240,6.644444507760042e-107,4.0171703056607105e-23,1.0,6.792494429633896e-47
2310020152,0.0,1.0724166016618226e-289,2.5225372216772724e-17,1.0,3.0195055652945194e-41
2310028243,0.0,0.0,1.0,0.0,2.046727548865492e-35
2310028273,0.0,0.0,1.0,0.0,5.614734583038346e-24
2310028773,0.0,0.0,1.0,0.0,1.464715717693454e-48
2320004122,0.0,0.0,1.0,4.418185659792895e-74,1.2476411273757751e-21
2320145113,0.9999999999998295,1.6950846779199805e-19,9.774924054940343e-44,1.7051804090971878e-13,9.1774145305499e-68
2320145123,0.9999999185474853,2.506983588815344e-49,1.59120908612707e-37,8.145251473222239e-08,2.2850464913620075e-61
2320145143,0.5000381901471531,0.4999618098527726,4.151195356150626e-44,7.45187091259071e-14,4.414603794572539e-68
2320145153,1.0271448668416824e-12,0.9999999999989733,1.5232591095866607e-62,1.5505223361330867e-31,2.1294655256976804e-86
2320145163,0.0009139116587345512,0.9990860883412656,1.8683222508180104e-51,1.0171846735780858e-20,3.4826563382020554e-76
2320145183,0.4999997816713493,0.49999999999120703,4.993693545028375e-37,2.1833744302899568e-07,7.967809234857211e-61
2320145942,0.30718946236659456,2.853162240069138e-105,2.4583322420419676e-29,0.6928105376334072,1.6062039952178396e-53
2320146452,0.9999999999638916,3.608036052931973e-11,1.3110171695654196e-44,2.8207225266909208e-14,2.178258575430286e-68
2320148232,0.3969430990402355,1.715234196121177e-94,2.1924911551100447e-28,0.6030569009597679,2.5967124492622153e-53
2320253402,0.9999999867202582,5.5035929499335585e-27,2.0411858253021802e-38,1.3279741288538568e-08,1.543576122423156e-64
2320269562,7.527131149749141e-13,0.9999999999992468,3.6110446343629985e-62,5.029067447151489e-31,4.806604060494218e-86
2330001913,0.010762367134114385,2.480286449924813e-78,4.1346966384485597e-29,0.989237632865888,2.695227318916086e-53
2330041242,0.9999999996836522,1.5373334850337987e-21,2.7666558915924303e-40,3.1634776113165783e-10,2.2875192350978662e-64
2330042812,8.683354346382797e-116,0.0,2.7774903007607584e-14,0.9999999999999716,6.083318751333381e-39
2330047972,0.0,0.0,0.0,0.0,1.0
2330048832,0.9999999999999893,8.933298336665441e-15,1.332549471872758e-45,2.1353252664786164e-15,1.10543247026429e-69
2330055852,0.863417988965506,3.2724138692735025e-97,1.1103563232549954e-28,0.1365820110344906,1.2697627690494297e-52
2340000023,0.4999999998180295,0.5000000001819694,3.5621565877831414e-47,5.0110522454220584e-17,2.729161058358936e-71
2340009563,0.02279313233748265,4.191495272272948e-105,4.3914680653193534e-27,0.9772068676625172,2.674328231360401e-51
2340009603,0.6666666865588786,0.33333334323703195,1.3480551329302745e-41,6.412112234250034e-12,1.1234858641398493e-65
2340009632,0.999966341122757,1.3008154232237936e-57,3.1207358343156084e-33,3.365887724253955e-05,6.975177664957495e-58
2340009652,0.9998036951802651,2.866487676298955e-45,4.513035498548756e-33,0.000196304819733465,1.1612262641669548e-57
2410001812,1.0630005969433178e-37,3.7866305483809106e-265,4.285566194169359e-24,1.0,4.0012343443072017e-48
2420056132,3.61133290917214e-17,1.0,8.937549052150098e-68,1.7478245550648192e-36,5.5600771376622047e-92
2420056183,0.4999999998873488,0.5000000001126504,2.278471077285444e-46,8.145321221328057e-16,3.5125314402917436e-70
2420103152,9.458298292453223e-16,1.0,2.9827703006049215e-66,4.6910872448818993e-35,4.618814007473219e-90
2420109812,2.556847760789658e-16,1.0,5.124647816101167e-67,9.132156752285807e-36,9.583844279924848e-91
2420114672,1.7859294948975176e-14,0.9999999999999822,1.044205441938116e-64,1.6677190768181732e-33,2.0517153037707137e-88
2420124262,1.7992150561993187e-08,0.9999999820078486,9.089036312765795e-57,8.747547910299363e-26,1.6916717644067618e-80
2420124352,0.999999999988737,5.897331939700638e-24,8.70385496950354e-42,1.1263308400504849e-11,1.3990510992444794e-65
2420148343,1.490536192925056e-16,2.870392712095e-312,3.897127722165717e-21,1.0,7.761699410393934e-45
2420169883,0.9999999997582476,2.4174924848529166e-10,1.9829443916653206e-45,2.9710213052894438e-15,3.728180993856502e-69
2420171232,8.57554172608586e-12,0.9999999999914237,2.0650682232454333e-60,2.3704456816827234e-29,4.419035196674861e-84
2420183212,5.584559936163035e-15,0.9999999999999929,3.5533697961452464e-65,5.2943377767380714e-34,7.910794592708965e-89
2420190622,1.7983373745498156e-11,0.9999999999820162,1.0314560808146599e-60,1.0460894358576572e-29,2.4931319928002063e-84
2420198012,0.5337733302862935,0.46622666971370663,1.0798004792754812e-47,4.0696138572606204e-17,2.7842178155859955e-71
2420198232,2.5524882406661764e-06,0.9999974475117595,9.367870132742327e-55,6.2056477921264726e-24,1.9009550860909154e-78
2420200012,5.124790171005255e-10,0.999999999487521,2.6951325538348046e-59,2.7058898377270622e-28,5.978544848120379e-83
2420211152,4.180206146766772e-14,0.9999999999999574,3.069502370839013e-64,4.2472394552830625e-33,6.300036197540447e-88
2420211453,1.925819580481562e-35,0.0,2.3774450539410836e-25,1.0,2.886707303333461e-49
2420211463,7.506775059489526e-17,1.0,2.5195754968360997e-67,4.65353199651005e-36,2.2776135527310043e-91
2420211473,2.527562675216705e-28,3.6294082763105e-260,1.3621837786854392e-13,0.999999999999865,3.7192376648951613e-37
2420211493,0.0008869647927037084,4.3210420907412904e-141,7.290063873831136e-28,0.9991130352072939,4.0869041255939985e-52
2420212722,0.9999999909385249,8.814884861805569e-43,5.285316703785101e-38,9.061474581464972e-09,5.657035119171134e-62
2420216142,0.9999999994056274,1.9780047823788286e-34,1.0632348446686095e-39,5.94373481881652e-10,3.330960949208117e-63
2420223932,0.6578590102025336,0.34214101959978843,2.3593969704420227e-47,8.476008218363955e-17,1.9114575550179972e-71
2420224842,3.011506788289498e-20,9.738047236491922e-221,1.61701679454584e-25,1.0,7.538266072330388e-50
2420247492,2.307562129827891e-16,1.0,4.692004483523711e-67,8.539300250949671e-36,6.289542031941682e-91
2430002252,0.9999999999997846,5.53911147991336e-48,1.496877491528235e-42,2.1536646243437927e-13,1.2823485858509126e-66
2430007562,0.9999999996617088,3.382906438448399e-10,9.507381947795396e-47,6.811494682957407e-17,7.488900491435467e-71
2430013653,1.7300636513097966e-12,0.9999999999982734,1.7886692485192984e-62,2.447427751537111e-31,2.0121584473182926e-86
2430018852,8.735591295223004e-06,0.9999912644087046,2.0524925059780797e-53,8.877905192915974e-23,3.354453333862008e-77
2430022262,5.719790618843049e-09,0.9999999942802091,2.2303818317712167e-57,1.6200970963701386e-26,2.384914897683726e-81
2430032542,0.9959868559787046,0.004013144021295148,2.59379792405069e-49,8.73019334180434e-19,4.7779432309333306e-73
2430032782,4.7151515875919565e-09,0.9999999952848491,1.0874789967329305e-56,5.614091868514834e-26,1.736936941930307e-80
2430039872,0.05814724615434331,0.9418527538456571,1.5619115697986618e-48,3.845155102711025e-18,2.2360411528268935e-72
2430040072,0.9999959340710504,4.065928948744693e-06,1.7932278977617642e-46,5.195827142191258e-16,2.4752592902851623e-70
2430049102,0.3336772687723189,0.6663227610300033,1.8925001628702938e-47,1.1132515027746408e-17,1.5224831540833955e-71
2430049112,0.9842943052697015,0.015705694730298855,1.2779671774666116e-46,1.140389484462862e-16,1.846041550452141e-70
2430049822,0.4999999998387576,0.4999999999141309,4.032878151691475e-40,2.4711293445972267e-10,8.488486409384028e-64
2430050912,1.0,3.433852242866743e-23,5.3637967989143356e-46,1.8608409480321336e-16,6.805878820757806e-70
2430051262,0.999979724817859,2.0275182140354955e-05,1.650530550994813e-47,7.093248400835961e-17,2.4858698536707453e-71
2430051352,4.830899140853941e-15,0.9999999999999929,2.1774595432570653e-65,2.9850254642095357e-34,3.559348067419031e-89
2430052952,7.228433052871487e-14,0.9999999999999254,3.988592158418782e-64,5.5361616005662866e-33,5.47280028716266e-88
2430057462,7.72775895481199e-10,0.9999999992272244,4.745465603115138e-59,5.054858926580909e-28,7.277551287194767e-83
2430057482,3.7332993590784925e-14,0.9999999999999645,2.4666667101058062e-64,3.285397232463242e-33,3.7201246932290616e-88
2430073032,2.562356050163168e-09,0.9999999974376408,1.862062682244566e-58,1.67778127293282e-27,2.893612386416307e-82
2430082632,8.923410350262725e-14,0.9999999999999076,1.451933436876527e-63,1.6673995043852543e-32,2.345141318657023e-87
2430089002,5.93526753157711e-14,1.0000000298022633,7.6011238141851e-64,8.535510336531373e-33,1.2560133458616016e-87
2430089012,0.16727472326942355,0.8327253065328999,4.09845488127137e-48,1.0173676679621961e-17,5.65365268648238e-72
2430089022,0.00030510532073087595,0.9996948946792679,3.1117319769808143e-53,1.7320491052839044e-22,3.881574360666581e-77
