lake_id,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9
1320040872,0.90667415,2.2429252,2.4450788,2.147841,2.0537236,0.8341474,1.733723,1.1461817,1.2279341
1330006212,0.029447675,0.03437128,0.039874665,0.017514836,0.015357818,0.024612857,0.06677505,0.01822426,0.027909165
1330007723,0.023059953,0.048133954,0.09332129,0.052223206,0.040113807,0.04912511,0.056719225,0.028665543,0.046259947
1330010923,6.326695,7.097074,4.6432776,7.119332,6.2721653,6.833361,3.8062148,5.2196355,6.4537215
1330014893,4.4170113,4.725979,5.8587246,4.0089555,3.6600142,4.355996,5.0365753,4.431932,2.888964
1330015103,3.2952662,3.1798105,2.5918856,3.5753741,3.1005764,4.1363792,3.808053,4.509577,5.159533
1420040083,0.38018638,0.53774035,0.11932008,0.7829056,0.4694696,1.125875,0.36847097,0.6609043,0.29581863
1420043703,1.0977641,1.7175812,1.2896327,2.4688058,0.7191844,0.41351303,1.2938138,0.5265265,0.3293779
1420045233,0.48507208,1.0027575,1.3627936,0.3148153,1.3220187,1.2167078,0.8199795,0.8446326,0.5925128
1420049113,2.2610755,1.433549,1.4082096,1.189543,2.3093276,1.9051454,2.1635306,1.4422474,1.4512024
1430002253,0.37844706,0.2894722,0.37373775,0.25854564,0.43269417,0.3148911,0.17703968,0.32576632,0.18029049
1430002872,0.006357877,0.002047992,0.0015694953,0.0010811356,0.0099284565,0.0022011905,0.0027015693,0.0008307678,0.002613886
1430004273,0.47069687,1.0895232,0.5720283,0.53136045,0.88167465,0.6977446,0.6384661,0.8513494,0.70077085
1430004323,0.0059639034,0.004521463,0.0042444477,0.0016257721,0.0015086752,9.122488e-05,0.0023170188,0.0022589026,0.0034150844
1440001863,0.43079266,0.39114594,0.47869492,0.3573416,0.41899472,0.4453682,0.392788,0.4052462,0.40773845
1440005913,1.1273743,0.7593743,1.516471,1.1876767,1.5824869,1.9828855,1.5496768,0.48815304,0.65926546
1440011113,0.760514,1.855825,1.0439979,1.142021,1.4592401,1.1524352,1.8212514,0.98461545,1.584868
1450003703,0.99762213,0.359732,1.3714012,0.58933485,1.0755134,1.2972083,1.2551234,0.8204425,0.90889627
1450007622,0.22839399,0.22561195,1.1096748,0.39199892,0.15503007,0.42875063,0.6349551,0.111191384,0.7641758
1450009543,1.4895198,0.6736244,0.78892434,1.4255525,1.5972229,0.8837342,0.5755161,1.2451195,0.3976401
1450009923,0.0030196588,0.0027027375,0.0035627885,0.0005695548,0.0016698133,0.001207744,0.001041319,0.0004527779,0.00096314115
1450011142,0.0048771207,0.017011188,0.008722476,0.0073809866,0.012935026,0.013656579,0.0070622717,0.006442247,0.006896071
1450012863,2.1968853,1.5680436,2.3085675,2.6199539,1.599922,1.2874756,1.4193321,1.6364598,1.4335673
1450014203,0.0028765087,0.0031268904,0.0025379371,0.0016861097,0.0011068328,0.001963582,0.001452342,0.0012523362,0.00048549834
1460002782,0.23309883,0.068766266,0.41287735,0.28942612,0.11929147,0.1883859,0.057886377,0.07958536,0.094253495
1460009393,0.91737145,0.4505883,1.6535002,1.125949,1.466345,1.6367124,0.1374353,1.1352357,0.9171857
1510001923,6.2882433,5.1057425,6.7607627,5.332927,4.0814376,6.5318756,3.4818747,6.7241073,6.983097
1510006093,1.6919148,0.46570688,0.52968925,1.2534395,1.8717571,2.4574473,0.57456994,0.27962467,0.5903669
1510006393,0.3519183,0.7023621,0.16482624,0.19190417,0.1433483,0.29180852,0.503143,0.19533883,0.13784038
1530011512,0.21159853,0.68338996,0.7643351,0.44851682,0.27183786,0.9303947,0.5439368,0.6778232,0.63457793
1620001552,3.179255,1.3505028,1.3127853,1.7675347,2.2404637,2.9755025,2.001403,1.9478947,1.3584751
1620004522,1.2699387,1.728711,1.4781895,2.5555148,1.697708,1.9889327,1.0037254,1.3019992,1.5803735
1620008282,1.2050112,1.9516934,0.6337141,1.3877125,1.035116,1.177,2.3914547,1.9357179,1.7786462
1620023612,1.6834725,1.817997,1.5122554,1.5704769,1.4613397,1.8929361,0.96642596,1.3677062,0.84210056
1620031802,1.7399329,1.4996908,1.2085842,2.349863,1.0193417,2.0157225,0.838089,1.4712379,0.9769619
1620032342,1.3437546,1.6837192,1.894511,0.93844354,0.5996929,1.0363903,1.5940436,1.9226301,2.1239216
1620034183,1.4747677,1.802007,1.5969158,1.366133,1.0044994,1.1479013,1.3788092,1.2846355,2.105032
1620063302,1.1697927,1.2182287,2.3908129,1.9505036,0.88769466,0.9851467,2.2935703,0.77249604,1.078075
1720000552,7.849413,6.165098,7.1019697,7.014891,5.300782,6.02425,5.8269367,5.928294,6.6122875
1720001282,6.852456,6.6156764,5.6671195,6.1539288,6.4133434,6.203628,5.754036,7.9931335,5.735545
1720001342,7.1168814,6.3265333,7.182859,6.8073044,7.0240836,5.425884,6.516181,6.0636053,5.9966664
1720003902,7.199019,7.107193,6.2449408,7.1917896,7.4712057,6.4663134,7.2165623,7.4788103,6.738263
1720003932,9.705093,10.3920965,9.74775,10.385417,9.818698,10.534246,10.238552,9.507902,10.795097
1720004142,9.325242,10.278598,9.697352,9.399535,8.959838,10.125783,9.876542,9.493249,9.9643955
1720004172,4.621527,7.955898,6.0654163,6.4357405,5.6648636,5.445845,6.124931,5.077318,5.958941
1720004433,6.171749,5.5911684,5.6940846,6.1438093,5.965144,5.9196343,6.18476,5.769124,5.757745
1720004453,4.770205,5.003368,4.926275,4.5799823,4.380972,4.585883,4.8539896,4.316951,5.4545546
1720007172,5.545549,4.7757797,5.1635675,6.8441496,3.9126587,6.8559675,5.603061,4.0245967,5.7255344
1720008692,5.8024554,7.030866,6.985107,6.7140474,7.4179635,3.6120243,5.265851,5.694992,5.995665
1720009413,6.5373826,5.3119802,3.8579466,3.9164152,3.3728669,5.417693,4.1129436,5.5862103,4.7794166
1720010272,4.8192663,5.010324,5.486928,6.192042,5.283167,5.2043104,5.0486426,5.6748304,5.7157416
1720010283,3.1576226,3.656871,3.1148043,3.6390429,3.5339193,2.6824503,3.2319806,3.2609196,2.904777
1720033122,1.6202495,2.283387,1.8201517,2.9292414,1.2471863,2.5735419,2.049984,3.120746,1.1595792
1720041492,12.126719,11.11168,12.179841,10.01703,11.841995,11.009272,9.739124,12.8730545,13.355056
1720041532,10.990778,11.043997,11.235046,12.2288685,10.043818,11.883814,12.668786,12.470069,11.450307
1720046943,9.947957,9.107489,9.729881,8.601984,9.076185,8.900673,9.205847,10.292511,8.852974
1720052653,1.5612344,1.3575543,1.2452018,1.8784462,1.4631231,1.0130979,2.1098337,1.575053,1.303049
1720053693,2.094559,1.117172,1.8732753,1.8342448,2.6394243,1.8447969,2.5411153,1.9721737,1.8600947
1720054503,3.5477788,1.8401706,1.9667348,2.0662866,3.06096,2.237499,2.1959739,3.5387962,2.3904133
1720056903,0.94661677,0.92045635,0.9086604,1.0777196,1.0658875,0.94724184,0.7553526,0.943575,0.8411524
1810025102,0.0046940446,0.008148811,0.0074478346,0.0071948688,0.0032905415,0.007641843,0.0032085096,0.0076256734,0.008754054
1810030972,6.768429,6.311809,5.4968104,6.4093866,7.3146157,6.5763454,5.590162,6.398972,6.278345
1810042913,3.3654978,3.6319644,3.5209672,5.400204,4.41562,2.3611536,4.1936407,5.010448,3.3021364
1810079153,0.07903082,0.04205624,0.048190307,0.037382558,0.040030133,0.07750789,0.04947061,0.016163565,0.027486997
2110017972,3.5869856,4.823397,4.5696197,4.2663913,4.4389133,4.895746,4.410487,4.122061,4.156638
2110020813,1.5658263,0.6242746,1.2480247,1.6463561,0.96247107,1.1625714,1.3342035,0.89262605,0.933749
2110024562,0.30666795,0.6310528,0.31268656,0.4735141,0.32954013,0.3756862,0.49085495,0.41373038,0.54725707
2110026463,0.18154801,1.8536916,0.66757596,0.6731635,0.60761684,0.58526635,0.75638366,0.4570455,0.9286711
2130000053,1.3552498,1.8933816,1.2744325,1.4184163,2.1274195,1.214767,1.0897709,1.9160438,0.7754827
2130000103,0.93988776,1.3185884,0.86116767,1.614922,1.6512328,1.099057,2.2523496,2.0073426,0.45341018
2130000133,0.898804,2.3506773,2.3290193,1.3220456,1.4897763,0.8286578,1.147501,1.57972,1.034309
2130000363,0.028446915,0.012156687,0.021919627,0.023675783,0.013840438,0.0467615,0.02243805,0.012633809,0.045363184
2130002132,4.4267235,3.6678064,2.003594,5.323681,4.547398,3.7978895,6.1305003,5.3434434,4.2092686
2130004282,4.4623704,3.2131517,4.0963798,4.7979627,3.4046278,4.7810383,4.2265387,4.7242327,2.9888427
2130004742,0.09491545,0.14566405,0.07868396,0.07966118,0.06637747,0.06230957,0.08788662,0.033422813,0.07928403
2130012372,0.48904595,0.35096383,0.43071753,0.36901978,0.5098608,0.65794027,0.16939871,0.22629517,0.33151862
2130012773,1.3587344,1.6817589,0.70919967,1.8483704,0.6388157,0.54955745,2.4807386,0.32319084,0.7104605
2130026062,0.4042036,0.537033,0.5188172,0.42000997,0.33866835,0.47079885,0.31390423,0.07670714,0.16040929
2130026152,0.1271298,0.29795274,0.17334412,0.21304604,0.36842373,0.033789396,0.13901536,0.062499605,0.22660822
2140010663,0.17653555,0.24752285,0.5503707,0.28568783,0.5027295,0.17132966,0.30615705,0.25795835,0.52036124
2140010713,1.2450842,1.3257608,0.9749609,1.1090991,1.0103871,0.84636897,0.97059155,0.95179594,0.795829
2140010723,0.85410655,0.2580222,1.6263556,0.9382143,1.3691618,1.1374896,0.66102624,1.454556,0.740504
2140014592,0.4857966,0.93599385,0.3644014,0.988884,0.9004085,1.3340311,1.3268962,1.1001297,1.2283536
2140016022,0.72281384,2.0581915,0.868694,1.4502437,0.6030928,1.4626193,2.0422895,1.2555391,2.18712
2150005082,0.5624481,0.32666042,0.8935328,0.7117603,0.5078572,1.2722913,1.2896881,0.5978713,1.3872695
2160009382,4.680785,3.788701,4.470064,4.3987107,4.2973566,2.6092527,4.388029,5.12943,5.344413
2160009923,0.43369955,0.44746324,0.5514202,0.85087675,0.74471676,0.6633388,0.40678734,0.62601244,0.658807
2160046863,2.2264278,2.4856486,2.1465516,1.258553,2.5320961,1.8368751,1.6670662,1.2359482,2.0088058
2210000352,3.9424288,3.673379,4.399542,5.170802,5.7309356,4.286982,5.2086396,4.5554924,5.389692
2220000093,0.15180966,0.08906038,0.08829566,0.15885735,0.20424461,0.18128592,0.17837642,0.13260794,0.21615712
2220014373,0.0046045217,0.013410792,0.0055964584,0.0043789386,0.010720291,0.015403475,0.0031055266,0.0048156446,0.0055505224
2230005753,0.9203607,0.41520113,0.2513828,0.5712049,0.49831933,0.38476825,0.46868873,0.5843403,0.57861614
2230021903,0.076795734,0.04480786,0.08071756,0.046975635,0.05114247,0.055500887,0.052817203,0.044207096,0.02277762
2230037623,0.077284925,0.06438813,0.058212575,0.036588777,0.047508005,0.07017882,0.1101137,0.057162784,0.04459144
2230043572,0.115905896,0.071746826,0.040301587,0.06669079,0.13583526,0.028390564,0.081316926,0.0853521,0.04117897
2230044463,0.16707967,0.16642487,0.1584247,0.13501416,0.210136,0.17825006,0.23092036,0.11331575,0.18635555
2230062373,0.59373635,0.2150027,0.5113658,0.39857146,0.5136757,0.29060107,0.5037393,0.5682274,0.76096135
2230073093,0.42762998,0.62646866,0.39679205,1.0034292,0.7653328,0.61258876,0.63241285,0.17685468,0.4185682
2240011142,0.00083802664,0.0035116335,0.0025451912,0.005631712,0.0052660564,0.00234377,0.012537087,0.0031979417,0.0018034361
2250031083,0.40543872,0.6623665,0.49995977,0.50581765,0.46106607,0.6524981,0.48286903,0.24622114,0.35911345
2250031093,0.53608346,0.34044048,0.37115648,0.3474987,0.43486014,0.4955386,0.39163315,0.36901444,0.45978236
2250061402,1.7415298,0.8763017,0.43812704,1.2028407,0.9888023,1.4342364,0.79777783,0.72986543,1.6700609
2250061733,0.2511788,0.87948275,0.4016654,0.6043249,0.43444386,0.13604593,0.5112193,1.0044904,0.5820451
2250085593,0.0853188,0.10910493,0.058071524,0.0756428,0.112103395,0.08771713,0.075894855,0.06340231,0.06757452
2250088883,0.2377077,0.280978,0.26757538,0.16093573,0.3167299,0.36129427,0.22974439,0.2410422,0.3015078
2250088893,0.21464467,0.3546536,0.2567871,0.43773597,0.32616615,0.34821063,0.322388,0.38155764,0.35041326
2260001413,0.54180145,0.95149076,0.62203246,0.58456975,0.43967724,0.59477246,0.7834731,0.5367358,0.48083988
2260031472,0.008775117,0.004108163,0.0017656202,0.0031672101,0.0042066523,0.014693127,0.0047616307,0.014260677,0.007757845
2270004543,0.08493985,0.057317376,0.08416266,0.10470255,0.06828752,0.13734066,0.050785664,0.02856898,0.044665165
2270044463,0.72399086,0.893406,1.0310179,0.303236,0.4159158,1.3739263,1.3426178,0.6992697,1.169688
2270044473,1.661354,1.894894,3.3369827,2.166522,1.4610959,2.9678876,1.6204851,3.8126204,0.82320315
2270060992,2.4920993,1.719004,1.7351309,3.6760595,2.3694196,4.3000226,2.853401,2.4894202,2.6064985
2270067462,3.154157,4.5790167,3.2058067,2.844589,0.60853684,4.1065645,5.2730284,2.2008975,3.4768958
2270102272,0.80719936,0.26619053,0.30020458,0.75497055,0.6369846,0.47998935,0.34783977,0.6571902,0.6376794
2270104842,0.34744525,0.21590105,0.71488655,0.6563985,0.8357367,0.48521066,0.9036694,0.83791745,0.2786029
2270128153,0.20849997,0.7856943,0.22141324,0.29469836,0.5061766,0.46228522,0.4952162,0.6995961,0.41534436
2270139412,0.04376888,0.009222655,0.004426702,0.005519575,0.0053604343,0.0235484,0.00682275,0.022086402,0.008974636
2270141422,0.006369223,0.014316913,0.014665737,0.0168644,0.013096927,0.0014398564,0.011652893,0.006362596,0.012298345
2280004602,0.0047904844,0.0036191216,0.010511476,0.0015565483,0.01035493,0.0021250881,0.013010794,0.021904659,0.008383672
2310000023,1.005308,1.6712681,1.4793458,1.405019,1.3133411,1.7976921,2.3717794,2.5567749,2.9204733
2310000033,1.2882509,2.5215397,2.3396032,1.1251721,3.088652,2.0466237,3.1046515,2.4208264,0.9482625
2310000123,0.6818847,0.675428,0.7956178,0.5378706,1.1640956,0.95492816,0.4584397,0.5675146,0.7788891
2310015232,1.1583755,1.1185981,2.2649622,1.4684678,1.6832234,1.2196329,1.0535767,0.6579467,1.349162
2310020152,0.46510476,0.22781606,0.4484431,0.4301518,0.33218312,0.26186863,1.0270854,0.29660287,0.36607093
2310028243,4.0806193,1.9026071,3.451942,1.9908142,4.8588147,4.0997343,2.8819888,5.535121,4.433018
2310028273,2.507798,3.6577144,2.9285839,3.7019603,2.728591,3.5940282,3.8871307,4.5413914,3.6808224
2310028773,1.802769,0.848852,1.1509596,0.67820525,1.5059913,0.62714356,1.0350039,1.1398972,0.56092674
2320004122,0.023953171,0.020580407,0.1135821,0.0720582,0.110480234,0.18061452,0.033680364,0.14217713,0.08603216
2320145113,2.5510979,2.1451032,1.9717518,2.171899,2.3552012,1.6523514,1.647222,2.392314,3.2072678
2320145123,2.2645793,1.3088673,1.623141,2.2524757,1.917904,2.6124701,1.9813418,2.4552648,2.0779288
2320145143,2.5076456,1.8959597,3.3535304,2.4933407,1.5767277,1.7290124,2.682343,1.542386,2.499639
2320145153,1.9064124,2.0338101,2.556237,1.7589883,2.6874204,1.4253088,2.3109756,2.618741,1.6915326
2320145163,3.0879135,2.4951086,3.4679198,3.206683,2.8704915,3.682462,3.0381827,1.8127508,2.410463
2320145183,2.8740644,1.878196,2.075981,3.28905,2.693255,1.7933044,1.5876098,2.1782079,1.7095908
2320145942,2.4711943,1.6619827,2.106588,1.927261,2.5248919,2.7916458,1.4264799,1.6281662,3.0458782
2320146452,1.0786937,2.4601932,1.6433862,3.2736306,1.9232382,1.3729076,1.7787502,2.2117336,3.6098912
2320148232,2.5365021,2.642176,2.4525425,2.3261092,2.9745576,3.249539,3.6467428,3.0819652,3.4722328
2320253402,4.065517,3.816119,3.10435,4.8419747,2.6799476,4.265851,4.334403,3.2509737,3.5328882
2320269562,0.13495477,0.33060208,0.25940266,0.31087974,0.31393054,0.58111227,0.34649414,0.4019497,0.19850102
2330001913,0.02191758,0.027275918,0.057253234,0.0053161867,0.036449708,0.0741352,0.052005496,0.053208996,0.017289195
2330041242,0.06992826,0.061415486,0.043546572,0.035076316,0.042255543,0.06474997,0.03222844,0.045977782,0.0548129
2330042812,1.454476,2.1293476,2.0932868,1.8688338,1.7857763,1.28763,1.9252273,1.3483776,2.7398121
2330047972,0.33175683,0.088448085,0.51287955,0.62581146,0.24137622,1.0860907,0.24462163,0.10544981,1.6645837
2330048832,0.06616392,0.089649394,0.07891837,0.060781896,0.05625836,0.16017805,0.058309864,0.051320888,0.08530269
2330055852,1.1218269,0.4866642,0.4959366,0.57081914,0.5323344,0.2055638,0.5107575,0.26884896,0.76872766
2340000023,0.15051067,0.12301913,0.16172183,0.14216194,0.14808057,0.22057158,0.09898564,0.20118865,0.17782873
2340009563,0.24474978,0.106956564,0.086499505,0.24698463,0.1131756,0.2436783,0.32325444,0.1393691,0.1301296
2340009603,0.025283135,0.03145649,0.014039878,0.02787877,0.010837721,0.042410605,0.046058793,0.053191256,0.012756421
2340009632,0.053584594,0.05075278,0.069621995,0.03736725,0.0599817,0.03197,0.036245026,0.042860463,0.015896922
2340009652,0.10639231,0.07503406,0.07767073,0.074039936,0.046702687,0.049525313,0.11161512,0.05795221,0.17280014
2410001812,0.022241125,0.1733572,0.2063108,0.06687831,0.22926858,0.09363785,0.060931955,0.094351314,0.027590754
2420056132,0.0021452652,0.0011614405,0.0013094065,0.0011216735,0.0011576745,0.00132105,0.0020317861,0.0010039049,0.0018172776
2420056183,0.25884336,0.250149,0.3138576,0.43624485,0.21896428,0.30386794,0.17480865,0.36636665,0.34345245
2420103152,0.62676555,0.38688046,0.9283111,0.4254645,0.52744937,0.27865726,0.50255346,0.2515368,0.71679544
2420109812,1.225549,0.64599866,0.9001209,0.31751224,0.50528884,0.64705354,0.32401732,0.43726575,0.40605438
2420114672,0.39219463,0.9588274,0.4739828,0.5469033,0.7575879,0.50198704,0.386137,0.36607754,1.0298154
2420124262,0.52769357,0.38575923,0.68232214,0.78950226,0.5355083,0.8005606,0.59892994,0.42759675,0.6621251
2420124352,0.5767369,0.35312125,0.78348243,0.21809174,0.108284466,0.4691612,1.3334024,1.0104413,0.55176765
2420148343,0.19523025,0.17556132,0.27135223,0.26339313,0.17580909,0.25986606,0.3460869,0.15554221,0.19772325
2420169883,0.8132021,1.0440307,0.8180721,0.63113075,0.41769657,1.2307127,0.9394603,0.44602966,1.0756534
2420171232,0.49562195,0.6515866,0.64992183,0.82355636,0.9334503,0.51403975,1.1898069,1.1605347,0.58772314
2420183212,0.7437573,0.593685,0.5944666,0.472717,1.4162753,0.8488551,1.4977964,0.49009556,1.0737315
2420190622,1.174376,1.011461,0.9558021,0.4902141,0.46894303,0.51154035,0.5440645,1.0681959,0.78127456
2420198012,0.83888257,0.52780163,0.85901797,0.66110814,1.4679701,1.1781392,0.74785125,1.0103908,0.47406536
2420198232,0.6052425,0.9141618,0.8769111,0.46850267,0.366187,1.5032382,0.4325944,0.8161738,0.93121684
2420200012,0.44894707,0.5618113,0.94798523,2.332801,0.68886983,1.5602912,0.34147665,0.41804355,0.5771213
2420211152,0.9030956,0.8447933,0.693481,0.74207187,0.62331426,0.40070766,0.8839432,0.54049796,0.4769397
2420211453,0.15394701,0.06855783,0.14052227,0.07013009,0.04427398,0.07981461,0.04905866,0.120436974,0.07140217
2420211463,0.17928642,0.13439244,0.13029867,0.15219748,0.24266055,0.12347693,0.19570555,0.13132632,0.18048269
2420211473,0.5092957,0.2524516,0.8073733,0.25097305,0.3363226,0.34537557,0.38706917,0.23599574,0.18969694
2420211493,0.073478654,0.33157864,0.11259145,0.15680449,0.25347826,0.10650486,0.2813946,0.09316132,0.13206302
2420212722,0.29796982,0.60586464,0.4591035,0.4227405,0.7421923,0.42592254,0.54063845,0.45769554,0.3733892
2420216142,0.33935678,0.43305406,0.81868595,0.72622687,1.393176,0.9991317,1.4289604,0.8152826,0.6942066
2420223932,0.14575207,0.09208073,0.16289079,0.189906,0.18912011,0.16415942,0.15786576,0.12339029,0.16147219
2420224842,0.21786878,0.40784866,0.17973472,0.2449221,0.21123059,0.13111424,0.08125264,0.24314956,0.13864718
2420247492,0.23288582,0.84491986,0.25638902,0.2733994,0.15521298,0.34679794,0.52295053,0.18214335,0.24617729
2430002252,0.24527574,0.258592,0.10782862,0.060319256,0.18792088,0.18423624,0.2033349,0.2521758,0.13322589
2430007562,0.27443737,0.35189053,0.3725736,0.13630988,0.30946156,0.16844265,0.14310467,0.11253387,0.24376024
2430013653,0.36747348,0.3275704,0.36431772,0.32333365,0.23559198,0.35849693,0.23378828,0.055779207,0.42925876
2430018852,0.4825597,0.306142,0.6487733,0.49705005,0.7629178,0.21099031,0.481626,0.3537092,0.31464773
2430022262,0.165508,0.15263078,0.11922413,0.13162363,0.20518325,0.1755822,0.2581699,0.118064635,0.16115065
2430032542,0.37358347,0.29680315,0.7179605,0.8271965,0.41475442,0.54905415,1.1077644,0.5585408,0.32573074
2430032782,0.4849551,0.51451975,0.26644576,0.51928735,0.23261881,0.75772345,0.43397793,0.24879687,0.4802392
2430039872,0.3222407,0.54542565,0.5533753,0.5999386,0.3612363,0.6351568,0.23471111,0.20217165,0.4831568
2430040072,0.4002062,0.4280694,0.3795132,0.44026577,0.37297574,0.51799655,0.47169796,0.4501613,0.48192063
2430049102,0.48255804,0.5424106,0.49117988,0.18064025,0.43013132,0.52584946,0.3094363,0.41325164,0.34532005
2430049112,0.26576415,0.45087254,0.48399267,0.6221707,0.7030517,0.4112299,0.37806666,0.7599908,0.3911842
