lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8,arc9,arc10
1150000822,0.039064933,0.15047134,0.02563448,0.30109045,0.062871344,0.053320557,0.11547254,0.16499989,0.005545664,0.08152872
1150001092,0.041972958,0.14944674,0.020685017,0.29732537,0.06519045,0.053978167,0.116093196,0.16289976,0.010149263,0.08225913
1150002502,0.039695684,0.15186718,0.015846493,0.3035409,0.06375949,0.054542366,0.11709948,0.16610062,0.004788493,0.082759365
1150002592,0.049723834,0.14700754,0.022939501,0.27840587,0.06926996,0.055260688,0.11369552,0.15793854,0.02108744,0.08467106
1150003802,0.046211787,0.14726299,0.031375997,0.2835464,0.06573351,0.053540684,0.11353621,0.15883449,0.01734862,0.08260928
1150004092,0.05876994,0.14464448,0.018032718,0.26308998,0.072340615,0.056421872,0.11605591,0.15289453,0.030381469,0.08736851
1150005262,0.026689654,0.1626572,0.018707346,0.261928,0.07755186,0.05087187,0.11899403,0.17841545,0.01814438,0.08604021
1150005972,0.053184293,0.14691278,0.015710771,0.2734398,0.07090268,0.056145903,0.1154603,0.15774323,0.02404576,0.08645459
1150007303,0.04101774,0.14628649,0.035192594,0.30761224,0.059209105,0.05415789,0.107125655,0.15914448,0.013334379,0.07691951
1150007432,0.00024969812,9.5762305e-05,0.74841535,0.00010819546,0.0006484507,0.005921231,0.00047493,0.0001471437,0.24354814,0.00039112323
1150008142,0.05694093,0.14392291,0.025240716,0.2652009,0.07086,0.05548529,0.114677295,0.15266146,0.029146036,0.08586451
1160000282,0.046233967,0.15971753,0.020074276,0.23487435,0.07562935,0.05731181,0.11197728,0.17357653,0.029132083,0.09147288
1170006442,0.048348773,0.1459248,0.027458701,0.28223377,0.068178155,0.054115295,0.11548621,0.15717535,0.016962903,0.08411613
1170013163,0.04292932,0.16030386,0.0282218,0.2857102,0.06067843,0.055108916,0.11194029,0.16120133,0.013036349,0.0808695
1170013972,0.047284167,0.1491035,0.032361142,0.27440858,0.069080114,0.05462893,0.11148155,0.1586657,0.018373406,0.08461285
1170014783,0.01851739,0.1622916,0.019275336,0.30520844,0.06782399,0.05027856,0.12317658,0.16858038,0.010428899,0.07441878
1220005463,0.057009835,0.12055437,0.021377195,0.30692142,0.06654983,0.057143107,0.11677799,0.15332082,0.029592369,0.070753105
1220013612,0.052858472,0.14336309,0.029545108,0.27438226,0.06927626,0.05458551,0.11609262,0.15387222,0.021688879,0.0843356
1220053053,0.050559945,0.113155715,0.026244696,0.31849262,0.07283223,0.05244288,0.123958945,0.14475155,0.02520731,0.0723541
1220056833,0.04709722,0.07771932,0.016422875,0.35964882,0.0687412,0.04841258,0.12145616,0.18294778,0.013262595,0.064291425
1220056903,0.050203487,0.15676215,0.023997895,0.2180888,0.08149853,0.055844925,0.11443655,0.17260686,0.029810801,0.096750006
1230003032,0.15140831,0.005203725,0.0008799558,0.23616694,0.13808656,0.13589849,0.0008685166,0.10642518,0.2023228,0.022739505
1230009732,0.04673524,0.15463552,0.026772602,0.26266068,0.07065492,0.055543426,0.1146146,0.16296312,0.01700656,0.088413365
1240009142,0.045059375,0.14764276,0.021702742,0.29399222,0.06722605,0.054075982,0.1164696,0.15918685,0.011428417,0.08321594
1240018052,0.0018449954,0.06326275,0.0012559142,0.34796894,0.18969505,0.07276585,0.0006910454,0.20861468,0.07895337,0.034947444
1240019053,0.012608704,0.10204074,0.015770644,0.38317618,0.10698524,0.05645041,0.099819,0.15983552,0.0057268236,0.057586715
1250034252,0.05649278,0.14592396,0.011999197,0.2713067,0.07215002,0.056636132,0.117922105,0.1550802,0.025345284,0.08714368
1250051122,0.09455846,0.094441794,0.012446125,0.22916672,0.10155959,0.058085836,0.11899545,0.12330919,0.08014131,0.08729557
1250064892,0.0006526892,0.00082923245,0.00014553247,0.30162814,0.46783593,0.15098324,0.00024416536,0.0014708039,0.009999407,0.06621082
1270003322,0.047970083,0.1460455,0.025153061,0.28523472,0.06742929,0.05471224,0.114455126,0.15830219,0.017672239,0.08302555
1270024123,0.0501831,0.14305787,0.01690263,0.28300607,0.07285157,0.054949444,0.11814962,0.15686466,0.02010337,0.08393163
1270028303,0.03692364,0.14715467,0.027118472,0.2977707,0.06621018,0.05450304,0.11245759,0.16725117,0.009748923,0.08086156
1270040752,0.053094115,0.13764483,0.029062914,0.26986185,0.06355808,0.057503168,0.107294925,0.17776655,0.01842562,0.085787915
1270041163,0.061959844,0.14452012,0.013180902,0.25620204,0.075453155,0.057799276,0.11699313,0.15022379,0.03482658,0.088841096
1270045763,0.049144574,0.14662042,0.020199943,0.2838966,0.06944367,0.054585185,0.116467625,0.1564821,0.020244008,0.08291581
1270054173,0.054874655,0.14424598,0.009631919,0.27880982,0.07260482,0.057113614,0.11787702,0.15670599,0.022531787,0.08560429
1310000402,0.046201818,0.16317934,0.012881437,0.27505714,0.08151899,0.053421844,0.11779566,0.1284779,0.022735355,0.09873055
1310005562,0.10889282,0.10544609,0.04579801,0.27708408,0.086737975,0.064439476,0.13158914,0.014697157,0.09057758,0.074737616
