lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8
1730059332,0.21237953,0.07102824,0.00807957,0.1846219,0.011151812,0.041479927,0.42810035,0.0431587
1810025102,0.010582808,0.10949572,0.006245641,0.023125557,0.12491224,0.65288955,0.0064864634,0.06626193
1810030972,0.028787566,0.12547307,0.07023402,0.0816634,0.053749528,0.08160797,0.049761757,0.50872266
1810042913,0.013241726,0.28537962,0.04157172,0.06445285,0.11681669,0.08086379,0.038666468,0.35900706
1810079153,0.0102606295,0.25451553,0.1473291,0.015827429,0.20326234,0.14253007,0.013499069,0.2127759
2110011792,0.90968674,0.0026516898,0.001528762,0.019706558,0.0023242887,0.0025551263,0.060190327,0.0013564995
2110017972,0.023894247,0.2687575,0.040123813,0.05409231,0.13374689,0.108245954,0.080989346,0.2901499
2110020813,0.037365213,0.048666455,0.057243805,0.052681323,0.11483558,0.09144491,0.055366233,0.54239655
2110024562,0.025119767,0.3793717,0.03842842,0.05303264,0.18642005,0.063653275,0.038658306,0.21531586
2110026463,0.036604434,0.02317472,0.039561365,0.048349913,0.17587067,0.030831667,0.00893164,0.63667554
2130000053,0.061472755,0.22516602,0.020571565,0.047512088,0.021975558,0.12537062,0.028213415,0.46971792
2130000103,0.04847586,0.2593255,0.04664014,0.021955417,0.08197639,0.128892,0.019097988,0.39363673
2130000133,0.058988746,0.24799171,0.041338183,0.052126676,0.112752266,0.11516265,0.018272758,0.35336697
2130000363,0.005293631,0.16776542,0.27574322,0.013066743,0.01613637,0.016016984,0.062132463,0.44384515
2130002132,0.032321956,0.11214676,0.040748674,0.047299188,0.055868465,0.10505739,0.07929587,0.5272617
2130004282,0.021391585,0.5200604,0.062773526,0.092815325,0.11847977,0.11458139,0.011323004,0.058575008
2130004742,0.014246033,0.20181759,0.042478442,0.00957793,0.017296422,0.13250887,0.042409815,0.5396649
2130012372,0.016240235,0.16073258,0.06541375,0.070001654,0.1563642,0.073754445,0.03156054,0.42593256
2130012773,0.033836614,0.41817167,0.04854958,0.044863354,0.19759993,0.091711834,0.06377197,0.101495065
2130024252,0.29061288,0.0014974284,0.3336837,0.001967201,0.0010994995,0.00047449683,0.36982235,0.0008423573
2130026062,0.025924353,0.21150596,0.048478752,0.057932377,0.07421818,0.0967095,0.05222497,0.43300587
2130026152,0.03878502,0.15754166,0.045335498,0.04853021,0.03801024,0.10680814,0.05508409,0.5099051
2140010663,0.033414785,0.4132547,0.038044177,0.044300307,0.20625001,0.0835282,0.06019033,0.12101745
2140010713,0.036442563,0.193574,0.050020203,0.059366934,0.08253295,0.09080501,0.06449446,0.4227639
2140010723,0.03611884,0.21828151,0.047750708,0.05774516,0.1388403,0.03434064,0.02924816,0.4376747
2140014592,0.04149418,0.48516077,0.038844306,0.047031287,0.23587425,0.07785592,0.059052464,0.014686944
2140016022,0.0249422,0.27518898,0.025266422,0.0311194,0.110106505,0.0940566,0.061069097,0.3782507
2150000032,0.69269407,0.00035071847,0.006291149,0.22328526,0.016617052,0.0008806343,0.0593207,0.0005604033
2150005082,0.026429366,0.16717301,0.037883766,0.048485518,0.06415245,0.0994913,0.06477068,0.49161398
2160000792,0.20015335,0.034454223,0.20316914,0.009018514,0.06293849,0.00021702837,0.48958454,0.00046467563
2160009382,0.050840456,0.042367984,0.043281574,0.038991865,0.061226826,0.0495836,0.041791663,0.671916
2160009923,0.02122285,0.07387088,0.042062864,0.025932325,0.13415198,0.058389414,0.013883902,0.6304858
2160020822,0.35081023,0.0013534267,0.59446996,0.0016128275,0.025312386,0.0009300413,0.023297217,0.0022138704
2160025082,0.99580425,0.00033938626,0.0006560779,0.00034170624,0.00063975225,0.0012818079,0.00035176144,0.00058528554
2160026602,0.9937137,0.0002479161,0.00016424585,0.0031413774,0.0006732294,0.00045029726,0.0013236512,0.00028562467
2160030672,0.96139437,0.0053051985,0.0012488601,0.001636496,0.002148324,0.00073946314,0.026613919,0.0009134434
2160046863,0.024311647,0.26486754,0.036119908,0.050978705,0.115398526,0.09117623,0.05368456,0.36346292
2210000352,0.031578567,0.30262092,0.049598247,0.06062084,0.13969605,0.07068097,0.044165302,0.30103916
2220000093,0.03246194,0.25944754,0.12718523,0.07777322,0.030152975,0.3127228,0.051570684,0.10868564
2220014373,0.12345673,0.014583582,0.009352649,0.006183038,0.02688893,0.53895795,0.2768229,0.0037542745
2220017492,0.15082012,0.013877086,0.0058693653,0.014597645,0.53949004,0.26189464,0.00073862495,0.012712516
2220020922,0.54851055,0.001036353,0.08804768,0.0013163474,0.330405,0.02776756,0.0018747598,0.0010417997
2220029372,0.51847583,0.06638742,0.0438401,0.0023456078,0.00897682,0.3412166,0.001758462,0.016999235
2230005753,0.05447184,0.0694353,0.046383783,0.040770616,0.081846364,0.0075337873,0.01619007,0.68336827
2230021903,0.040572047,0.023384944,0.032364316,0.042065747,0.04312443,0.07904069,0.06087014,0.67857766
2230037623,0.034420192,0.24710119,0.07903745,0.08197904,0.1686964,0.10530535,0.07252954,0.21093085
2230043572,0.03451349,0.28414506,0.054794833,0.049400218,0.101690024,0.10688507,0.053226277,0.31534502
2230044463,0.02748126,0.21774423,0.05521395,0.07696506,0.11145094,0.17763335,0.102832355,0.23067889
2230062373,0.04650705,0.1013476,0.018169286,0.02265524,0.06856228,0.04646747,0.036476474,0.6598146
2230073093,0.018610029,0.08997758,0.039966658,0.06686476,0.052018177,0.109265395,0.07612143,0.547176
2240003112,0.12345883,0.0019239394,0.22044133,0.21066406,0.17486736,0.24953274,0.017851127,0.0012605704
2240007732,0.4191644,0.0008779633,0.42502043,0.0014718208,0.00037864823,0.00010445419,0.1483114,0.0046708793
2240011142,0.00453277,0.038074527,0.16552645,0.009314645,0.21567039,0.2203111,0.106324285,0.2402459
2250031083,0.02529047,0.19463289,0.04574077,0.06539391,0.09793281,0.04207044,0.027785748,0.501153
2250031093,0.038607985,0.20159668,0.07099598,0.09434794,0.05910976,0.14361246,0.081104554,0.31062472
2250061402,0.035727043,0.47113666,0.04246814,0.05456854,0.22059573,0.080947064,0.05538222,0.039174598
2250061733,0.012451831,0.18978833,0.06104939,0.086379014,0.023822434,0.11316342,0.045369733,0.46797583
2250085593,0.0496226,0.22457756,0.07095868,0.07336853,0.10339159,0.08104039,0.05227316,0.3447675
2250088883,0.03488876,0.344688,0.06503005,0.07433997,0.15463012,0.08219455,0.056603104,0.18762548
2250088893,0.03751447,0.22764142,0.05102132,0.04901147,0.076370865,0.106292054,0.06847157,0.38367683
2260001413,0.05044658,0.15153961,0.06266986,0.05696919,0.098321825,0.09560675,0.06419203,0.42025417
2260031472,0.09843793,0.11944932,0.08895421,0.035389654,0.26626155,0.11180131,0.068742946,0.21096314
2260031502,0.027305467,0.009870755,0.44836068,0.0018510087,0.18903911,0.30963257,0.001141406,0.012798932
2260033822,0.55554175,0.00078880246,0.030024542,0.006433237,0.36650804,0.023267947,0.016787428,0.00064826565
2270004543,0.024159146,0.029794829,0.029072084,0.02253999,0.02160648,0.12887982,0.056359906,0.6875878
2270044463,0.012035914,0.21274167,0.0054713553,0.034204565,0.07452118,0.072205536,0.02697959,0.5618401
2270044473,0.06257515,0.013224747,0.03331328,0.02402267,0.048164368,0.006823229,0.02263086,0.7892457
2270060992,0.047056813,0.15015015,0.019389562,0.013085502,0.07893538,0.06655495,0.05142144,0.57340616
2270067462,0.0078666955,0.01251351,0.017434737,0.06309025,0.34021538,0.012679757,0.076519325,0.4696803
2270102272,0.040739536,0.14648372,0.051018976,0.053039942,0.07601886,0.08315654,0.06764285,0.48189962
2270104842,0.06334336,0.038120113,0.02167457,0.00324697,0.018252723,0.04605518,0.022413507,0.78689355
2270128153,0.060367115,0.42678705,0.051280815,0.069265254,0.22504756,0.091296345,0.06483277,0.01112309
2270136762,0.10026044,0.014800747,0.20566267,0.032679174,0.26302734,0.020975253,0.0011071853,0.36148712
2270139412,0.10489067,0.011792467,0.09172558,0.045050565,0.22420363,0.0089755645,0.010557222,0.50280434
2270141422,0.20043083,0.02113619,0.1368156,0.018317308,0.09365807,0.038020007,0.010262558,0.48135945
2280004602,0.03443297,0.25420278,0.07531054,0.044676896,0.019614408,0.12957244,0.022126932,0.4200631
2280007082,0.042698044,0.0028139362,0.6620911,0.0005048525,0.15919954,0.12845095,0.0008292338,0.0034124376
2280007672,0.0051236325,0.078141645,0.0021271943,0.07829891,0.61597097,0.1787653,0.0059057376,0.03566668
2310000023,0.056955073,0.019329105,0.03664829,0.023195684,0.061162803,0.017828042,0.025095928,0.7597851
2310000033,0.0155002065,0.25396103,0.05169394,0.069518514,0.18995559,0.089870445,0.06890232,0.26059794
2310000123,0.11320763,0.27980185,0.09338964,0.026082259,0.073760554,0.062271096,0.05060351,0.30088353
2310015232,0.031555366,0.5183819,0.040774185,0.05062834,0.29101205,0.030645356,0.030493692,0.006509023
2310020152,0.022811547,0.20829582,0.043599527,0.0513995,0.281755,0.041596394,0.049072616,0.3014696
2310028243,0.020277886,0.4250469,0.056763068,0.0692773,0.2277142,0.06111361,0.040149536,0.09965746
2310028273,0.017755788,0.10735789,0.008747752,0.031050686,0.09764585,0.05078421,0.017245427,0.6694124
2310028773,0.023836656,0.33437517,0.05579818,0.06419261,0.19965392,0.07571486,0.022697603,0.22373097
2320004122,0.2473498,0.5355062,0.17298563,0.0026394317,0.0014243155,0.0042789862,0.025023224,0.0107924
2320145113,0.036208693,0.40686688,0.035723887,0.04530468,0.19569059,0.08407985,0.06284663,0.13327885
2320145123,0.016793177,0.31509125,0.054880403,0.07883604,0.12758039,0.109699845,0.06774042,0.22937849
2320145143,0.052174862,0.09254948,0.05169653,0.044115633,0.050896455,0.050431672,0.036690913,0.6214445
2320145153,0.02199689,0.32619357,0.034291595,0.048192546,0.12637736,0.11369494,0.07445648,0.2547965
2320145163,0.018527174,0.42671165,0.057465617,0.08194794,0.18470319,0.12449894,0.08877828,0.017367214
2320145183,0.0344871,0.14780715,0.0324262,0.044860557,0.055338528,0.05971138,0.027890071,0.597479
2320145942,0.025592934,0.2242013,0.039352193,0.0564313,0.09733241,0.083661765,0.049598783,0.42382932
2320146452,0.016959917,0.01911996,0.0071952753,0.036861315,0.024425004,0.044707872,0.011258777,0.8394719
2320148232,0.037652098,0.2934669,0.04050711,0.049536113,0.14380777,0.075194746,0.052935716,0.3068995
2320200622,0.46199402,0.0009887023,0.0023656944,0.013443942,0.5118416,0.005451633,0.0025778094,0.0013365804
2320253402,0.018329665,0.3501175,0.07166668,0.095176645,0.08023173,0.16496204,0.09458914,0.12492664
2320269562,0.05713687,0.0522006,0.021795865,0.016633451,0.036630552,0.022897907,0.010657308,0.78204745
2330001913,0.009193986,0.45828766,0.10517488,0.083388306,0.14381664,0.032274466,0.04180966,0.12605442
2330041242,0.017224673,0.3222558,0.06574567,0.071618624,0.12598412,0.11570659,0.09175325,0.18971135
2330042812,0.009812716,0.1899609,0.045229245,0.06076518,0.05362397,0.06682395,0.011473317,0.5623108
2330047972,0.0016048485,0.32571948,0.065990366,0.006724767,0.45600837,0.0117308395,0.11533558,0.016885808
2330048832,0.01977261,0.090146184,0.07163,0.07151763,0.027045779,0.07812485,0.053765748,0.5879972
2330055852,0.032670844,0.1923854,0.02175806,0.016999159,0.08833827,0.075496614,0.058817375,0.51353425
2330073342,0.0004297283,0.048370544,0.00023698717,0.16252162,0.66771466,0.03241322,0.04571174,0.04260153
2340000023,0.0329737,0.4000641,0.059513785,0.06701703,0.19166483,0.07215664,0.05404806,0.12256178
2340009563,0.02783454,0.25363284,0.04382255,0.031823475,0.12585175,0.072072,0.06890156,0.37606132
2340009603,0.0135844685,0.25427666,0.08972785,0.066190034,0.11119838,0.0747856,0.07087433,0.3193627
2340009632,0.012001108,0.08551657,0.12592682,0.035086647,0.02336747,0.06554408,0.10731186,0.5452454
2340009652,0.014605885,0.44120446,0.08566268,0.06130833,0.24311252,0.057861846,0.07837488,0.017869411
2410000012,0.01950353,0.030242844,0.34211987,0.0005677191,0.0032612826,0.00017381377,0.60353994,0.0005909741
2410001812,0.014148803,0.39947072,0.048735417,0.090509735,0.021185925,0.18911941,0.086359,0.15047087
2420056132,0.22597148,0.32653558,0.07337974,0.0067320513,0.0076361652,0.14145038,0.17846891,0.03982569
2420056183,0.036971457,0.10365213,0.053055212,0.05807355,0.06531277,0.090633735,0.07109559,0.52120554
2420103152,0.038397286,0.22019926,0.04169277,0.040159993,0.068375245,0.08801326,0.050658934,0.45250326
2420108252,0.0099216355,0.26689443,0.22948639,0.00095468346,0.0012633475,0.012357963,0.4752403,0.0038813457
2420109812,0.021999298,0.03795781,0.04114298,0.060125314,0.038363274,0.090516776,0.062990405,0.6469042
2420114672,0.023198845,0.2282527,0.034061283,0.038106255,0.14019449,0.13007939,0.10459857,0.30150846
2420124262,0.047365703,0.2598309,0.04481791,0.04111243,0.13460438,0.071774095,0.05914737,0.34134728
2420124352,0.009032483,0.108063884,0.008793433,0.03456599,0.0066552334,0.07623282,0.019030355,0.7376258
2420148343,0.02013336,0.40973365,0.067452714,0.090649836,0.15901892,0.105505094,0.06968759,0.07781889
2420169883,0.026390221,0.23958276,0.044310093,0.060472406,0.12613489,0.08539234,0.05732762,0.3603897
2420171232,0.045330163,0.23175314,0.047519602,0.04726211,0.11208289,0.0719714,0.05223429,0.3918463
2420183212,0.017952705,0.19054697,0.05141353,0.07029326,0.06809719,0.08886234,0.046723325,0.46611074
2420190622,0.025381245,0.17601503,0.049735103,0.07083637,0.027735598,0.08519059,0.03729162,0.52781445
2420198012,0.037154026,0.1771503,0.06098038,0.068995595,0.09678318,0.0621695,0.049583517,0.44718352
2420198232,0.05947113,0.21717492,0.04073411,0.031518117,0.12553968,0.008643398,0.01847966,0.49843907
2420200012,0.037964072,0.15840934,0.036335953,0.042288233,0.0760405,0.06353105,0.039685708,0.54574513
2420211152,0.027195437,0.13675758,0.029966777,0.03960183,0.04886643,0.09580864,0.060918853,0.56088454
