lake_id,arc1,arc2,arc3
7250080512,0.01120135,0.020452082,0.96834666
7250092313,0.11454815,0.39096692,0.49448493
7250113932,0.0064631137,0.023223672,0.97031325
7250145713,0.94205827,0.056602854,0.0013388679
7250202733,0.0021730736,0.9725445,0.025282435
