lake_id,arc1,arc2,arc3
1150000822,0.19411045,0.042234544,0.763655
1150001092,0.7743639,0.20535518,0.020280993
1150002502,0.113922834,0.61340016,0.27267694
1150002592,0.6531169,0.16934873,0.17753439
1150003802,0.07687368,0.17175989,0.75136644
1150004092,0.5056077,0.28152826,0.21286397
1150005262,0.27241173,0.5079322,0.21965611
1150005972,0.11904711,0.14963804,0.7313149
1150007303,0.4119089,0.41552135,0.1725697
1150007432,0.2810481,0.5472234,0.17172849
1150008142,0.15488248,0.37053448,0.4745831
1160000282,0.4196106,0.27750593,0.3028836
1170006442,0.15028246,0.22329375,0.62642384
1170013163,0.39946938,0.069193564,0.53133714
1170013972,0.38372213,0.34846416,0.2678137
1170014783,0.77235645,0.05876362,0.16887997
1220005463,0.5503986,0.21832192,0.23127952
1220013612,0.20954174,0.3711649,0.41929328
1220053053,0.3058614,0.2921645,0.40197408
1220056833,0.44294852,0.21036494,0.34668654
1220056903,0.27303967,0.3374539,0.38950646
1230003032,0.3921808,0.28135234,0.32646686
1230009732,0.10951294,0.2504927,0.6399943
1240009142,0.16384721,0.21111451,0.6250383
1240018052,0.5801661,0.1492314,0.27060255
1240019053,0.47266245,0.4172617,0.110075876
1250034252,0.6031722,0.26738364,0.12944418
1250051122,0.26506504,0.6284294,0.10650553
1250064892,0.54418993,0.20505239,0.2507577
1270003322,0.86835474,0.0786383,0.053007044
1270024123,0.23938504,0.6342123,0.1264027
1270028303,0.02554851,0.74998784,0.22446361
1270040752,0.022383139,0.859959,0.11765781
1270041163,0.39465785,0.25047985,0.35486227
1270045763,0.47919935,0.31519675,0.20560388
1270054173,0.16664162,0.5782539,0.25510445
1310000402,0.3822025,0.13452214,0.4832754
1310005562,0.40154132,0.51101726,0.087441444
1320012743,0.14062572,0.30509412,0.55428016
1320015733,0.55033666,0.19805145,0.2516119
1320015883,0.42473817,0.22974859,0.34551316
1320018042,0.34928766,0.32792014,0.3227922
1320022222,0.13489151,0.08114418,0.78396434
1320023692,0.103750244,0.8460489,0.050200783
1320023702,0.47701538,0.29014394,0.23284069
1320026362,0.74402297,0.2047499,0.051227175
1320028172,0.5496858,0.12862676,0.32168743
1320029763,0.36768663,0.40800816,0.2243052
1320030072,0.6129579,0.17623347,0.2108087
1320031272,0.44518504,0.109038815,0.44577616
1320031292,0.103414506,0.80676013,0.08982539
1320035402,0.12337379,0.134424,0.7422022
1320035532,0.2988081,0.40648022,0.29471174
1320036032,0.42851573,0.3520033,0.21948099
1320036142,0.49011272,0.1826814,0.3272059
1320037342,0.22343272,0.3697108,0.40685642
1320038493,0.21841279,0.10659356,0.6749937
1320040872,0.13992953,0.70654607,0.1535244
1330003052,0.34647155,0.29907936,0.35444903
1330003162,0.14308128,0.70391685,0.15300186
1330006212,0.41198397,0.32339954,0.26461652
1330007723,0.28104562,0.48906714,0.22988728
1330008533,0.23445182,0.35107884,0.4144693
1330008622,0.07163338,0.63152516,0.2968414
1330010923,0.26763633,0.526258,0.20610559
1330014893,0.29304686,0.33601853,0.3709346
1330015103,0.32312024,0.40673602,0.27014372
1420040083,0.45610094,0.121811345,0.42208767
1420043703,0.71898115,0.17070186,0.11031705
1420045233,0.05959855,0.56350183,0.37689957
1420049113,0.2869497,0.42553246,0.2875178
1430002253,0.5034023,0.30837715,0.18822053
1430002872,0.753364,0.046876777,0.19975922
1430004273,0.3688958,0.18984817,0.441256
1430004323,0.10449368,0.2143842,0.6811222
1430005083,0.21341929,0.3663245,0.4202562
1440001863,0.25966468,0.41618115,0.32415423
1440005913,0.11200968,0.6121629,0.27582744
1440011113,0.172948,0.18977836,0.6372736
1450003703,0.3620696,0.10898621,0.5289442
1450007622,0.45555007,0.46935126,0.07509874
1450009233,0.14101568,0.454081,0.40490335
1450009543,0.46747762,0.5256366,0.006885731
1450009923,0.3918563,0.45825595,0.14988774
1450011142,0.6703341,0.21710005,0.11256582
1450012863,0.18360072,0.55208874,0.26431054
1450014203,0.45315546,0.36838242,0.17846212
1460002782,0.4005877,0.4962649,0.10314729
1460009393,0.17352569,0.29494017,0.53153414
1510001923,0.04095422,0.9189251,0.040120695
1510006093,0.52063894,0.14047633,0.33888468
1510006393,0.83346635,0.034183558,0.13235013
1530003042,0.5709939,0.027113583,0.40189257
1530004152,0.3936519,0.55775183,0.048596263
1530011512,0.7695759,0.105573244,0.124850854
1530012122,0.17288914,0.65280277,0.17430814
1540002042,0.26333773,0.5497847,0.1868775
1620001552,0.2323769,0.5677571,0.19986597
1620004522,0.14075099,0.701018,0.15823108
1620008282,0.51697564,0.20933956,0.2736848
1620023612,0.53147537,0.33609617,0.13242851
1620031802,0.433852,0.33004326,0.23610479
1620032342,0.6854419,0.13417757,0.18038052
1620034183,0.59591943,0.2799723,0.12410826
1620063302,0.18910052,0.0739223,0.73697716
1720000552,0.55123687,0.39467147,0.05409166
1720001282,0.22763343,0.33753595,0.43483064
1720001342,0.07593577,0.16732164,0.7567426
1720003902,0.3424092,0.18901178,0.46857905
1720003932,0.24255975,0.35789654,0.39954367
1720004142,0.23998867,0.55674964,0.20326166
1720004172,0.59664994,0.23929302,0.16405694
1720004433,0.31609774,0.38139078,0.3025115
1720004453,0.5596215,0.23639803,0.20398048
1720007172,0.22674361,0.059144594,0.7141118
1720008692,0.17078014,0.18691681,0.64230305
1720009413,0.5450504,0.35553062,0.099419095
1720010272,0.25773335,0.36624888,0.37601775
1720010283,0.41866177,0.24965508,0.3316832
1720033122,0.047632888,0.3565646,0.5958025
1720041492,0.5327822,0.3639524,0.10326534
1720041532,0.33864066,0.36652693,0.2948324
1720046943,0.15400758,0.4643749,0.38161755
1720052653,0.35426408,0.1951679,0.45056808
1720053693,0.25131226,0.22870739,0.5199804
1720054503,0.34480953,0.09501192,0.5601785
1720056903,0.49559808,0.31334192,0.19105999
1720057352,0.7233346,0.05186767,0.22479768
1720057912,0.39401692,0.527357,0.07862608
1730047972,0.15497151,0.15547796,0.6895505
1730059332,0.18528321,0.39063317,0.42408365
1810025102,0.43783972,0.10439543,0.45776492
1810030972,0.25307035,0.28896737,0.4579623
1810042913,0.34442094,0.40262422,0.25295484
1810079153,0.17527832,0.75511664,0.069605045
2110011792,0.37860358,0.3465495,0.2748469
2110017972,0.51299244,0.3727893,0.11421829
2110020813,0.14390276,0.54598254,0.31011465
2110024562,0.10201885,0.22344846,0.6745327
2110026463,0.016449366,0.40738025,0.57617044
2130000053,0.249453,0.23354954,0.5169975
2130000103,0.8027976,0.13481879,0.06238358
2130000133,0.6621554,0.24753073,0.0903139
2130000363,0.19275902,0.41815987,0.38908112
2130002132,0.44065276,0.19286822,0.36647907
2130004282,0.019915028,0.011444486,0.9686405
2130004742,0.7226962,0.15433003,0.12297374
2130012372,0.92680436,0.047092296,0.026103327
2130012773,0.24226385,0.36324823,0.39448795
2130024252,0.08992184,0.31109506,0.59898305
2130026062,0.64191335,0.33723855,0.02084806
2130026152,0.048400167,0.06278765,0.88881224
2140010663,0.36600038,0.19402312,0.43997645
2140010713,0.28542697,0.1558317,0.55874133
2140010723,0.27648002,0.42973685,0.29378313
2140014592,0.035473756,0.26140797,0.70311826
2140016022,0.453449,0.4584927,0.088058285
2150000032,0.5877982,0.37318587,0.039016042
2150005082,0.6285254,0.18457657,0.18689795
2160000792,0.024262883,0.91298294,0.06275411
2160009382,0.32461128,0.35538873,0.31999996
2160009923,0.23259115,0.13677299,0.63063586
2160020822,0.23504774,0.40850917,0.35644317
2160025082,0.4325216,0.21113956,0.35633877
2160026602,0.7943693,0.1632922,0.04233844
2160030672,0.11402158,0.35308924,0.53288925
2160046863,0.1842109,0.44850454,0.36728457
2210000352,0.17122637,0.1035764,0.7251973
2220000093,0.50566536,0.37412563,0.12020898
2220014373,0.05550138,0.3213683,0.6231303
2220017492,0.10696099,0.75152904,0.14151
2220020922,0.20266077,0.43806046,0.35927874
2220029372,0.41607305,0.28890005,0.2950269
2230005753,0.19647633,0.539465,0.26405868
2230021903,0.30530626,0.421912,0.27278176
2230037623,0.36790138,0.34459135,0.28750724
2230043572,0.46669477,0.28084078,0.25246447
2230044463,0.28394008,0.35515648,0.3609034
2230062373,0.6024485,0.3635045,0.03404695
2230073093,0.06518654,0.5939964,0.34081706
2240003112,0.78952795,0.17887549,0.03159666
2240007732,0.35643044,0.40440533,0.23916419
2240011142,0.5187156,0.14664295,0.33464143
2250031083,0.275596,0.27966848,0.44473553
2250031093,0.40974617,0.29795188,0.292302
2250061402,0.7343917,0.2221002,0.043508153
2250061733,0.12094622,0.6324595,0.24659418
2250085593,0.3652862,0.24295539,0.39175844
2250088883,0.510621,0.27764618,0.21173286
2250088893,0.26807842,0.28356397,0.44835764
