lake_id,arc1,arc2,arc3,arc4
1150001092,0.0,0.0,0.0,1.0
1150002502,0.0,0.0,0.0,1.0
1150003802,2.8427872e-14,1.0,0.0,2.4620463e-16
1150004092,5.859e-41,0.0,5.9046327e-31,1.0
1150005262,0.0,0.0,0.0,1.0
1150005972,1.0,2.933812e-13,7.97246e-29,1.9734166e-10
1150007303,1.3507201e-27,1.5095338e-29,1.6633668e-35,1.0
1150008332,1.0,0.0,0.0,0.0
1160000282,0.0,0.0,0.33333334,0.6666667
1170006442,0.0,0.0,0.0,1.0
1170013972,9.318484e-27,6.39e-43,1.26776e-37,1.0
1220005463,0.0,0.0,1.0,0.0
1220013612,0.0,0.0,1.0,0.0
1220053053,1.5947678e-17,5.8808e-27,7.95716e-20,1.0
1220056903,0.0,0.0,0.5,0.5
1230009732,3.3379992e-38,0.0,0.0,1.0
1240009142,0.0,0.0,0.0,1.0
1240018052,0.0,0.0,0.0,1.0
1250010552,7.17e-43,0.0,0.0,1.0
1250034252,0.0,0.0,1.0,0.0
1250051122,1.0889221e-18,6.714661e-22,1.5124238e-26,1.0
1250064892,0.0,0.0,0.0,1.0
1270041163,2.2906428e-19,1.3643315e-31,1.601702e-20,1.0
1270045763,2.2322614e-18,2.7296185e-15,1.6688234e-16,1.0
1270054173,0.0,0.0,0.0,1.0
1320023692,0.0,0.0,0.0,1.0
1320023702,0.0,0.0,0.0,1.0
1320028172,0.0,0.0,0.0,1.0
1320031272,1.1014752e-20,1.0008355e-23,3.9e-44,1.0
1320031292,0.0,0.0,0.0,1.0
1320035402,0.0,0.0,1.0,0.0
1320035532,3.2042886e-19,0.5,0.5,0.0
1320036032,6.3168416e-13,1.2447675e-19,7.269847e-10,1.0
1320036142,0.0,0.0,0.25,0.75
1320037342,1.2525017e-16,3.358652e-16,1.5931294e-26,1.0
1320040872,0.0,0.0,1.0,0.0
1330003052,0.0,1.0,0.0,0.0
1330006212,0.0,1.0,0.0,1.5265227e-38
1330007723,0.0,0.0,0.0,1.0
1330008533,0.0,0.0,1.0,0.0
1330008622,0.0,1.0,0.0,0.0
1330010923,0.0,0.0,1.0,0.0
1330015103,0.0,0.5,0.5,0.0
1420040083,1.0,0.0,0.0,0.0
1420043703,0.0,1.0,0.0,0.0
1420049113,0.0,0.0,0.5,0.5
1430002253,8.2892624e-35,9e-44,1.0,0.0
1430002872,0.0,0.0,0.0,1.0
1430004273,9.081744e-34,0.0,1.0,1.013278e-39
1430005083,0.5,0.0,0.0,0.5
1440001863,7.096012e-27,3e-45,0.0,1.0
1450003703,0.0,1.0,0.0,0.0
1450009233,2.74439e-39,0.0,1.0,0.0
1450009543,1.0,3e-45,0.0,0.0
1450009923,0.0,0.0,0.5,0.5
1450011142,1.0,0.0,0.0,0.0
1450014203,0.6666667,0.0,0.0,0.33333334
1460002782,1.0,0.0,0.0,0.0
1460009393,2.868e-42,0.0,1.0,0.0
1510001923,0.0,0.0,0.0,1.0
1530004152,1.0,0.0,0.0,0.0
1530011512,0.0,1.0,0.0,0.0
