lake_id,arc1,arc2,arc3,arc4
1150001092,9.532685e-15,1.0,7.3535377e-16,2.6374702e-26
1150002502,2.95667e-40,0.0,1.0,0.0
1150003802,0.0,0.0,1.0,0.0
1150004092,0.0,1.0,1.331228e-39,0.0
1150005262,0.0,1.0,6.976752e-33,3.0632e-41
1150005972,0.0,1.0,0.0,4.25e-43
1150007303,3e-45,1.0,0.0,0.0
1150008332,1.0,0.0,9.2532e-41,7.141073e-36
1160000282,0.0,1.0,0.0,3.15e-43
1170006442,1.1e-44,1.0,0.0,2.4869113e-37
1170013972,7.156952e-34,1.0,0.0,1.0644923e-34
1220005463,0.5,0.25,0.25,0.0
1220053053,2.538389e-18,1.0,7.7380584e-25,1.6475556e-18
1220056903,4.7165452e-11,1.0,3.9674957e-17,5.06627e-17
1240009142,0.0,1.0,0.0,0.0
1240018052,0.0,1.0,0.0,0.0
1250010552,0.0,1.0,1e-44,9.089e-42
1250034252,1.384099e-39,1.0,2.226515e-39,1.4307598e-34
1250051122,3.0010408e-18,0.99999976,1.8014082e-07,4.376613e-17
1250064892,0.5,0.0,0.0,0.5
1270041163,6.060277e-27,1.0,1.72e-43,2.9192002e-27
1270045763,0.0,1.0,3.332e-42,0.0
1270054173,1.1662525e-33,1.0,3.9e-44,0.0
1320023702,0.0,1.0,0.0,0.0
1320031272,0.0,1.0,0.0,0.0
1320031292,9.066663e-39,1.0,3.114163e-36,0.0
1320035532,1.4018724e-26,1.0,0.0,8.741808e-31
1320036032,0.5,0.5,5.540524e-13,9.024583e-25
1320036142,3.7393236e-22,1.0,1.8871944e-17,2.6602398e-20
1320037342,5.512524e-32,1.0,0.0,2.2879408e-37
1320040872,4e-45,1.0,9.850997e-34,3.3271817e-30
1330003052,0.0,1.0,0.0,0.0
1330006212,0.0,1.0,0.0,0.0
1330007723,0.0,1.0,1.0961795e-38,0.0
1330008622,0.0,0.0,1.0,0.0
1330010923,6.588431e-22,1.0,2.1298313e-37,9.147235e-22
1330015103,8.422593e-25,1.0,1.2634112e-25,5.2324e-41
1420040083,0.0,1.0,9.61565e-40,0.0
1420043703,0.0,1.0,0.0,0.0
1420049113,1.0,0.0,0.0,0.0
1430002253,0.0,1.0,0.0,1.6257683e-31
1430002872,0.0,0.0,0.0,1.0
1430004273,0.0,0.0,1.0,0.0
1430005083,0.0,0.5,0.5,1.1792938e-37
1440001863,0.33333334,0.6666667,0.0,6.331826e-33
1450003703,0.0,1.0,0.0,0.0
1450009233,0.0,0.0,1.0,0.0
1450009543,0.0,1.0,0.0,0.0
1450009923,1.0,0.0,0.0,0.0
1450014203,0.6666667,0.33333334,0.0,0.0
1530004152,1.0,0.0,0.0,0.0
1530011512,0.0,9.229436e-13,6.968207e-20,1.0
1530012122,1.0,0.0,0.0,0.0
1540002042,0.0,0.0,0.0,1.0
1620004522,4.8e-44,1.0,3.4e-44,0.0
1620008282,0.0,1.0,0.0,0.0
1620023612,2.9262e-41,1.0,3.3215477e-32,5.66e-43
1620031802,0.0,1.0,1.3200039e-28,3.1e-44
1620032342,9.012553e-33,1.0,1.8843052e-32,0.0
1620034183,1.4365533e-24,1.0,3.589867e-21,0.0
1720001282,0.0,1.0,0.0,0.0
1720003902,2.2946134e-34,1.0,0.0,1.0078083e-38
1720003932,0.0,1.0,2.3228055e-33,0.0
1720004433,0.4,0.4,0.2,7e-45
1720004453,0.0,0.0,1.0,0.0
1720010272,2.1102e-40,1.0,4.271875e-38,0.0
1720010283,3.4792284e-23,1.0,7.307964e-27,3.4684653e-37
1720033122,2.5428888e-36,1.0,6.246e-42,2.7552e-41
1720042152,0.0,1.0,4e-45,0.0
1720046943,0.0,1.0,1.2404932e-27,4e-45
1720052653,0.0,0.0,1.0,0.0
1720056903,3.1998214e-18,1.0,5.237202e-19,1.3402244e-18
1810030972,0.0,1.0,0.0,0.0
1810042913,0.0,0.0,1.0,0.0
2110011792,1.0,0.0,0.0,0.0
2110020813,0.0,3.0746e-41,1.0,0.0
2110024562,0.0,1.0,0.0,0.0
2110026463,1.0,0.0,0.0,2.1693063e-28
2130000053,0.0,1.0,0.0,0.0
