lake_id,arc1,arc2,arc3
1150000822,0.42608997,0.18369745,0.39021257
1150001092,0.42664254,0.18378536,0.3895721
1150002502,0.42637601,0.18381642,0.38980755
1150002592,0.42738518,0.18475743,0.38785735
1150003802,0.42631137,0.1831068,0.39058188
1150004092,0.4261982,0.18313608,0.39066574
1150005262,0.42686108,0.18325774,0.3898812
1150005972,0.42744583,0.18356717,0.38898703
1150007303,0.4310156,0.18393846,0.38504595
1150008142,0.4258918,0.18337736,0.39073092
1160000282,0.42821854,0.18574032,0.3860411
1170006442,0.42522684,0.18519904,0.38957417
1170013163,0.42495766,0.18363248,0.3914098
1170013972,0.42626163,0.18808275,0.38565567
1170014783,0.42502156,0.18245162,0.39252678
1220005463,0.42383915,0.1898007,0.38636017
1220013612,0.4237277,0.18546787,0.3908045
1220053053,0.42140636,0.19263765,0.385956
1220056833,0.425762,0.18621218,0.38802582
1220056903,0.4261456,0.18573256,0.38812184
1230003032,0.7167911,0.2828738,0.00033505855
1230009732,0.42415375,0.18709378,0.38875255
1240009142,0.42587927,0.1856755,0.38844526
1240018052,0.54581267,0.3210059,0.1331814
1240019053,0.44603372,0.23640059,0.31756565
1250034252,0.42571086,0.18424323,0.3900459
1250051122,0.43159539,0.1945331,0.3738715
1250064892,0.6372945,0.36258474,0.0001208775
1270003322,0.426673,0.18453225,0.38879472
1270024123,0.42588598,0.18666486,0.38744918
1270028303,0.42895824,0.18597563,0.3850661
1270040752,0.426307,0.18408674,0.3896063
1270041163,0.42610106,0.18465352,0.3892454
1270045763,0.4261515,0.18496615,0.38888234
1270054173,0.42621908,0.18639638,0.38738456
1310000402,0.4334591,0.18779428,0.37874657
1310005562,0.4061537,0.21356866,0.3802776
1320012743,0.4234075,0.18520871,0.39138383
1320015733,0.42317206,0.18534735,0.39148057
1320015883,0.43029287,0.17484592,0.3948612
1320018042,0.42489794,0.18542542,0.3896766
1320022222,0.42544025,0.18503955,0.38952017
1320023692,0.4253475,0.18443884,0.39021367
1320023702,0.42661107,0.18472217,0.38866675
1320026362,0.42518646,0.18591504,0.38889846
1320028172,0.42505163,0.18565682,0.3892916
1320029763,0.42412585,0.18709473,0.38877943
1320030072,0.4250145,0.18592772,0.38905782
1320031272,0.42517698,0.18553482,0.3892882
1320031292,0.42489937,0.1861721,0.38892856
1320035402,0.42528552,0.18490086,0.3898136
1320035532,0.42603144,0.18395588,0.39001268
1320036032,0.4253413,0.18531314,0.3893456
1320036142,0.4264936,0.18458568,0.3889208
1320037342,0.42297062,0.18940653,0.3876229
1320038493,0.42384535,0.18776432,0.3883903
1320040872,0.42631713,0.18265423,0.39102867
1330006212,0.5062232,0.016673755,0.47710305
1330007723,0.47210133,0.08761887,0.44027984
1330010923,0.4274043,0.17986438,0.39273128
1330014893,0.4313678,0.17184585,0.3967863
1330015103,0.43081716,0.1736958,0.39548704
1420040083,0.43411317,0.1608028,0.405084
1420043703,0.43403363,0.15116091,0.41480547
1420045233,0.4253233,0.18665329,0.38802344
1420049113,0.4314232,0.17000297,0.39857382
1430002253,0.44134253,0.1361455,0.42251194
1430002872,0.5043273,0.12352124,0.37215146
1430004273,0.46604517,0.117029585,0.41692528
1430004323,0.549983,0.00029385102,0.4497231
1430005083,0.4015627,0.00096675917,0.5974705
1440001863,0.46316072,0.1455189,0.39132047
1440005913,0.4355684,0.15832518,0.40610653
1440011113,0.42939895,0.17654991,0.39405116
1450003703,0.42195612,0.15271296,0.4253309
1450007622,0.4421563,0.12895401,0.4288897
1450009543,0.44698068,0.13313088,0.4198884
1450009923,0.5453704,0.00047036578,0.45415926
1450011142,0.69418657,0.00027513024,0.3055383
1450012863,0.44736618,0.13728327,0.41535056
1450014203,0.5872934,0.00093737757,0.4117692
1460002782,0.47353643,0.10082518,0.42563838
1460009393,0.44772536,0.12887764,0.42339706
1510001923,0.42064548,0.18388999,0.3954645
1510006093,0.38220334,0.20720863,0.41058803
1510006393,0.34149942,0.23934083,0.41915974
1530011512,0.35369933,0.18949309,0.45680758
1620001552,0.4295133,0.17583477,0.3946519
1620004522,0.429157,0.17669204,0.39415094
1620008282,0.42854995,0.17848027,0.3929698
1620023612,0.4281182,0.17880909,0.3930727
1620031802,0.4277348,0.179311,0.39295417
1620032342,0.42780054,0.17939839,0.39280114
1620034183,0.42838097,0.17885199,0.39276707
1620063302,0.43005258,0.18797734,0.38197014
1720000552,0.42593536,0.18391636,0.39014822
1720001282,0.42585042,0.18402535,0.3901242
1720001342,0.426058,0.18386216,0.39007977
1720003902,0.42583376,0.18400073,0.3901655
1720003932,0.42574126,0.18377542,0.39048335
1720004142,0.42610854,0.18372135,0.3901701
1720004172,0.42561078,0.1841496,0.3902396
1720004433,0.42660064,0.18351215,0.3898872
1720004453,0.42627192,0.18365625,0.39007187
1720007172,0.42634165,0.18340242,0.39025596
1720008692,0.42628187,0.18393491,0.3897832
1720009413,0.42606634,0.18377635,0.39015728
1720010272,0.42741737,0.18342504,0.3891576
1720010283,0.42883956,0.18330503,0.38785547
1720033122,0.4268269,0.18351467,0.38965848
1720041492,0.42826653,0.18190752,0.38982597
1720041532,0.42645904,0.18321641,0.3903245
1720046943,0.426547,0.18268737,0.3907656
1720052653,0.44151384,0.15996438,0.3985218
1720053693,0.4293293,0.17666048,0.39401025
1720054503,0.43689469,0.16494608,0.3981592
1720056903,0.43497103,0.17387033,0.39115864
1810025102,0.20384571,0.6444663,0.151688
1810030972,0.42541084,0.18427029,0.3903189
1810042913,0.4249719,0.18524241,0.38978568
1810079153,0.29956442,0.3797232,0.3207124
2110017972,0.42448473,0.18400913,0.39150614
2110020813,0.3863083,0.22498223,0.38870946
2110024562,0.417661,0.18891576,0.39342323
2110026463,0.3639875,0.23335819,0.4026543
2130000053,0.4373828,0.22085343,0.34176382
2130000103,0.40395775,0.25227833,0.34376395
2130000133,0.39829335,0.25247854,0.3492281
2130000363,0.4691862,0.14561075,0.3852031
2130002132,0.4248673,0.18433961,0.39079306
2130004282,0.43238077,0.19307317,0.37454605
2130004742,0.41752166,0.21851827,0.36396006
2130012372,0.38398528,0.22130659,0.3947081
2130012773,0.42093122,0.19491836,0.3841504
2130026062,0.42591387,0.19118877,0.38289732
2130026152,0.4326305,0.2011176,0.36625183
2140010663,0.42001608,0.18977475,0.39020923
2140010713,0.42569542,0.18356512,0.39073944
2140010723,0.42408895,0.18384646,0.3920646
2140014592,0.42509544,0.18413779,0.39076677
2140016022,0.42719278,0.18331118,0.389496
2150005082,0.4261753,0.18632677,0.38749796
2160009382,0.4214362,0.18905646,0.38950735
2160009923,0.38012803,0.22108383,0.39878815
2160046863,0.4264809,0.18306187,0.39045727
2210000352,0.42573294,0.18381795,0.39044905
2220000093,0.3289144,0.4073578,0.2637278
2220014373,0.2358961,0.7537452,0.01035871
2230005753,0.4178819,0.18940713,0.39271092
2230021903,0.42148173,0.18952897,0.38898936
2230037623,0.38247332,0.20901266,0.40851405
2230043572,0.41720265,0.21675158,0.3660457
2230044463,0.39705893,0.22707616,0.37586495
2230062373,0.4253828,0.18375467,0.3908625
2230073093,0.4240504,0.18705979,0.38888985
2240011142,0.1530686,0.56571764,0.2812138
2250031083,0.42557558,0.18439643,0.39002803
2250031093,0.41978407,0.20366462,0.37655136
2250061402,0.4255772,0.18625115,0.3881717
2250061733,0.4238243,0.18846853,0.38770717
2250085593,0.4259283,0.20723139,0.36684033
2250088883,0.42500046,0.18590155,0.38909808
2250088893,0.42577034,0.18422094,0.39000875
2260001413,0.41176707,0.2096263,0.37860662
2260031472,0.18641153,0.48632476,0.32726365
2270004543,0.41731924,0.226634,0.3560468
2270044463,0.42629555,0.18373233,0.3899721
