lake_id,arc1,arc2,arc3
1150000822,0.7888604,0.03832472,0.17281486
1150001092,0.8318017,0.009048612,0.15914963
1150002502,0.44211486,0.27206108,0.28582406
1150002592,0.120167956,0.71385163,0.16598046
1150003802,0.6415789,0.1780031,0.18041798
1150004092,0.46797952,0.3192739,0.21274659
1150005262,0.49704474,0.3862408,0.1167144
1150005972,0.6499867,0.31157163,0.03844169
1150007303,0.024810826,0.91381514,0.06137401
1150008142,0.7111556,0.06842502,0.22041939
1160000282,0.20705199,0.6829316,0.11001648
1170006442,0.07016093,0.8240326,0.10580643
1170013163,0.53217995,0.38746658,0.08035353
1170013972,0.048801113,0.8234941,0.12770481
1170014783,0.039121155,0.8334474,0.12743138
1220005463,0.07965422,0.84837484,0.071970925
1220013612,0.73895514,0.2114651,0.04957969
1220053053,0.06783869,0.89102554,0.041135784
1220056833,0.12083829,0.8186698,0.060491927
1220056903,0.12403956,0.8163737,0.059586696
1230003032,0.0018017741,0.9957284,0.0024698116
1230009732,0.08840962,0.81052864,0.101061754
1240009142,0.43988964,0.4670881,0.093022265
1240018052,0.014357606,0.98474854,0.00089376327
1240019053,0.014763367,0.97120947,0.014027257
1250034252,0.12521228,0.76787764,0.10691002
1250051122,0.004955733,0.99135137,0.003693005
1250064892,0.03979609,0.957582,0.002621806
1270003322,0.8036747,0.044042546,0.15228273
1270024123,0.32546297,0.4962819,0.17825516
1270028303,0.85257405,0.120542176,0.026883861
1270040752,0.12620646,0.6910911,0.18270238
1270041163,0.89592075,0.07727095,0.026808323
1270045763,0.7794504,0.09549336,0.1250563
1270054173,0.5002865,0.31695306,0.18276048
1310000402,0.8074825,0.0678273,0.12469022
1310005562,0.0028291696,0.9903037,0.006867124
1320012743,0.011922606,0.9392508,0.048826493
1320015733,0.05947177,0.90379274,0.03673555
1320015883,0.0050527845,0.94325465,0.051692497
1320018042,0.13234156,0.65991193,0.20774652
1320022222,0.47732773,0.42658105,0.096091285
1320023692,0.4220027,0.49459475,0.083402455
1320023702,0.112161286,0.72569346,0.16214524
1320026362,0.6189817,0.35019836,0.030819902
1320028172,0.50109816,0.3943403,0.104561485
1320029763,0.041054744,0.85855186,0.10039341
1320030072,0.052747622,0.84935606,0.09789628
