lake_id,arc1,arc2,arc3,arc4,arc5
1150000822,0.27007338,0.18355022,0.09632408,0.055642202,0.39441013
1150001092,0.031876333,0.48801228,0.28130236,0.072625004,0.12618399
1150002502,0.18180893,0.32175946,0.14851107,0.11582062,0.23209997
1150002592,0.06835818,0.14249405,0.12566176,0.011371153,0.6521148
1150003802,0.3070623,0.54636717,0.049984552,0.036611762,0.059974212
1150004092,0.15681462,0.44158703,0.11177269,0.10673871,0.18308699
1150005262,0.038678207,0.36614767,0.08861359,0.1559376,0.3506229
1150005972,0.06721299,0.6366281,0.08659083,0.07594512,0.13362305
1150007303,0.02923761,0.39413074,0.03344123,0.010925953,0.5322645
1150008142,0.14013855,0.33569685,0.076181665,0.26349968,0.18448326
1160000282,0.09327741,0.4295826,0.046838082,0.044916164,0.38538578
1170006442,0.11089576,0.3036924,0.010076376,0.023112373,0.5522231
1170013163,0.041833796,0.30184367,0.13708945,0.05189445,0.46733865
1170013972,0.021008598,0.3846006,0.11252538,0.0086324215,0.47323292
1170014783,0.019477759,0.7016174,0.05640728,0.08158888,0.14090867
1220005463,0.031795174,0.27674183,0.0379537,0.033915527,0.6195938
1220013612,0.107155316,0.12433318,0.10668091,0.048296154,0.6135344
1220053053,0.02695027,0.6081083,0.018450035,0.02138833,0.3251031
1220056833,0.03976661,0.086870596,0.026049655,0.039617423,0.8076957
1220056903,0.0373373,0.5418817,0.039174367,0.024889253,0.3567174
1230003032,0.0021757944,0.29793176,0.0011916365,0.0012509229,0.6974499
1230009732,0.08020741,0.32574686,0.034243718,0.02528517,0.53451675
1240009142,0.04752502,0.7170276,0.12766774,0.043883998,0.06389564
1240018052,0.0005997047,0.44234672,0.0047717607,0.0006952425,0.55158657
1240019053,0.0075747,0.08624203,0.003320053,0.0039790287,0.8988842
1250034252,0.049028218,0.5522217,0.016623538,0.1033169,0.27880964
1250051122,0.0035089622,0.8594947,0.003950956,0.0020951822,0.13095023
1250064892,0.0026546782,0.7915601,0.006450487,0.00037923167,0.19895554
1270003322,0.2045781,0.1058046,0.12664811,0.066859685,0.4961095
1270024123,0.096641496,0.121219166,0.1369635,0.04886754,0.59630835
1270028303,0.19590221,0.13157254,0.021138743,0.06680342,0.58458304
1270040752,0.007477328,0.27236578,0.02747363,0.23358983,0.45909345
1270041163,0.01812374,0.29974392,0.20003136,0.045059104,0.43704197
